"start_index","end_index","start_name","end_name","own_time","path_time","diff_time"
33,34,"inception_3b/5x5_reduce","inception_3b/relu_5x5_reduce",604.,478.,-126.
34,35,"inception_3b/relu_5x5_reduce","inception_3b/5x5",265.,1158.,893.
35,36,"inception_3b/5x5","inception_3b/relu_5x5",1150.,1202.,52.
36,37,"inception_3b/relu_5x5","inception_3b/pool",436.,-999,-999
37,38,"inception_3b/pool","inception_3b/pool_proj",2264.,2113.,-151.
38,39,"inception_3b/pool_proj","inception_3b/relu_pool_proj",546.,580.,34.
39,40,"inception_3b/relu_pool_proj","inception_3b/output",343.,-999,-999
40,41,"inception_3b/output","pool3_3x3_s2_pad",1416.,1815.,399.
41,42,"pool3_3x3_s2_pad","pool3_3x3_s2",1638.,1743.,105.
42,43,"pool3_3x3_s2","inception_4a/1x1",1344.,1455.,111.
43,44,"inception_4a/1x1","inception_4a/relu_1x1",496.,518.,22.
44,45,"inception_4a/relu_1x1","inception_4a/3x3_reduce",303.,-999,-999
45,46,"inception_4a/3x3_reduce","inception_4a/relu_3x3_reduce",383.,398.,15.
46,47,"inception_4a/relu_3x3_reduce","inception_4a/3x3",240.,637.,397.
47,48,"inception_4a/3x3","inception_4a/relu_3x3",627.,657.,30.
48,49,"inception_4a/relu_3x3","inception_4a/5x5_reduce",311.,-999,-999
49,50,"inception_4a/5x5_reduce","inception_4a/relu_5x5_reduce",303.,306.,3.
50,51,"inception_4a/relu_5x5_reduce","inception_4a/5x5",177.,355.,178.
51,52,"inception_4a/5x5","inception_4a/relu_5x5",356.,400.,44.
52,53,"inception_4a/relu_5x5","inception_4a/pool",193.,-999,-999
53,54,"inception_4a/pool","inception_4a/pool_proj",1391.,1155.,-236.
54,55,"inception_4a/pool_proj","inception_4a/relu_pool_proj",354.,362.,8.
55,56,"inception_4a/relu_pool_proj","inception_4a/output",210.,-999,-999
56,57,"inception_4a/output","inception_4b/1x1",564.,619.,55.
57,58,"inception_4b/1x1","inception_4b/relu_1x1",500.,545.,45.
58,59,"inception_4b/relu_1x1","inception_4b/3x3_reduce",292.,-999,-999
59,60,"inception_4b/3x3_reduce","inception_4b/relu_3x3_reduce",431.,457.,26.
60,61,"inception_4b/relu_3x3_reduce","inception_4b/3x3",251.,883.,632.
61,62,"inception_4b/3x3","inception_4b/relu_3x3",889.,907.,18.
62,63,"inception_4b/relu_3x3","inception_4b/5x5_reduce",319.,-999,-999
63,64,"inception_4b/5x5_reduce","inception_4b/relu_5x5_reduce",301.,293.,-8.
64,65,"inception_4b/relu_5x5_reduce","inception_4b/5x5",171.,417.,246.
65,66,"inception_4b/5x5","inception_4b/relu_5x5",413.,426.,13.
66,67,"inception_4b/relu_5x5","inception_4b/pool",201.,-999,-999
67,68,"inception_4b/pool","inception_4b/pool_proj",1462.,1327.,-135.
68,69,"inception_4b/pool_proj","inception_4b/relu_pool_proj",362.,377.,15.
69,70,"inception_4b/relu_pool_proj","inception_4b/output",204.,-999,-999
70,71,"inception_4b/output","inception_4c/1x1",594.,702.,108.
71,72,"inception_4c/1x1","inception_4c/relu_1x1",453.,487.,34.
72,73,"inception_4c/relu_1x1","inception_4c/3x3_reduce",265.,-999,-999
73,74,"inception_4c/3x3_reduce","inception_4c/relu_3x3_reduce",456.,483.,27.
74,75,"inception_4c/relu_3x3_reduce","inception_4c/3x3",267.,1158.,891.
75,76,"inception_4c/3x3","inception_4c/relu_3x3",1140.,1014.,-126.
76,77,"inception_4c/relu_3x3","inception_4c/5x5_reduce",504.,-999,-999
77,78,"inception_4c/5x5_reduce","inception_4c/relu_5x5_reduce",298.,304.,6.
78,79,"inception_4c/relu_5x5_reduce","inception_4c/5x5",173.,415.,242.
79,80,"inception_4c/5x5","inception_4c/relu_5x5",412.,424.,12.
80,81,"inception_4c/relu_5x5","inception_4c/pool",200.,-999,-999
81,82,"inception_4c/pool","inception_4c/pool_proj",1305.,1319.,14.
82,83,"inception_4c/pool_proj","inception_4c/relu_pool_proj",354.,373.,19.
83,84,"inception_4c/relu_pool_proj","inception_4c/output",201.,-999,-999
84,85,"inception_4c/output","inception_4d/1x1",575.,548.,-27.
85,86,"inception_4d/1x1","inception_4d/relu_1x1",420.,457.,37.
86,87,"inception_4d/relu_1x1","inception_4d/3x3_reduce",254.,-999,-999
87,88,"inception_4d/3x3_reduce","inception_4d/relu_3x3_reduce",472.,509.,37.
88,89,"inception_4d/relu_3x3_reduce","inception_4d/3x3",278.,1327.,1049.
89,90,"inception_4d/3x3","inception_4d/relu_3x3",1099.,1111.,12.
90,91,"inception_4d/relu_3x3","inception_4d/5x5_reduce",374.,-999,-999
91,92,"inception_4d/5x5_reduce","inception_4d/relu_5x5_reduce",317.,323.,6.
92,93,"inception_4d/relu_5x5_reduce","inception_4d/5x5",184.,560.,376.
93,94,"inception_4d/5x5","inception_4d/relu_5x5",558.,576.,18.
94,95,"inception_4d/relu_5x5","inception_4d/pool",204.,-999,-999
95,96,"inception_4d/pool","inception_4d/pool_proj",1370.,1344.,-26.
96,97,"inception_4d/pool_proj","inception_4d/relu_pool_proj",361.,377.,16.
97,98,"inception_4d/relu_pool_proj","inception_4d/output",206.,-999,-999
98,99,"inception_4d/output","inception_4e/1x1",608.,702.,94.
99,100,"inception_4e/1x1","inception_4e/relu_1x1",567.,717.,150.
100,101,"inception_4e/relu_1x1","inception_4e/3x3_reduce",356.,-999,-999
101,102,"inception_4e/3x3_reduce","inception_4e/relu_3x3_reduce",499.,547.,48.
102,103,"inception_4e/relu_3x3_reduce","inception_4e/3x3",289.,1187.,898.
103,104,"inception_4e/3x3","inception_4e/relu_3x3",1165.,1204.,39.
104,105,"inception_4e/relu_3x3","inception_4e/5x5_reduce",394.,-999,-999
105,106,"inception_4e/5x5_reduce","inception_4e/relu_5x5_reduce",305.,327.,22.
106,107,"inception_4e/relu_5x5_reduce","inception_4e/5x5",180.,717.,537.
107,108,"inception_4e/5x5","inception_4e/relu_5x5",707.,743.,36.
108,109,"inception_4e/relu_5x5","inception_4e/pool",249.,-999,-999
109,110,"inception_4e/pool","inception_4e/pool_proj",1338.,1431.,93.
110,111,"inception_4e/pool_proj","inception_4e/relu_pool_proj",450.,486.,36.
111,112,"inception_4e/relu_pool_proj","inception_4e/output",264.,-999,-999
112,113,"inception_4e/output","pool4_3x3_s2_pad",780.,1236.,456.
113,114,"pool4_3x3_s2_pad","pool4_3x3_s2",871.,886.,15.
114,115,"pool4_3x3_s2","inception_5a/1x1",696.,908.,212.
115,116,"inception_5a/1x1","inception_5a/relu_1x1",340.,359.,19.
116,117,"inception_5a/relu_1x1","inception_5a/3x3_reduce",203.,-999,-999
117,118,"inception_5a/3x3_reduce","inception_5a/relu_3x3_reduce",287.,298.,11.
118,119,"inception_5a/relu_3x3_reduce","inception_5a/3x3",185.,451.,266.
119,120,"inception_5a/3x3","inception_5a/relu_3x3",448.,459.,11.
120,121,"inception_5a/relu_3x3","inception_5a/5x5_reduce",231.,-999,-999
121,122,"inception_5a/5x5_reduce","inception_5a/relu_5x5_reduce",256.,261.,5.
122,123,"inception_5a/relu_5x5_reduce","inception_5a/5x5",174.,306.,132.
123,124,"inception_5a/5x5","inception_5a/relu_5x5",305.,310.,5.
124,125,"inception_5a/relu_5x5","inception_5a/pool",190.,-999,-999
125,126,"inception_5a/pool","inception_5a/pool_proj",591.,585.,-6.
126,127,"inception_5a/pool_proj","inception_5a/relu_pool_proj",288.,294.,6.
127,128,"inception_5a/relu_pool_proj","inception_5a/output",193.,-999,-999
128,129,"inception_5a/output","inception_5b/1x1",391.,456.,65.
129,130,"inception_5b/1x1","inception_5b/relu_1x1",381.,398.,17.
130,131,"inception_5b/relu_1x1","inception_5b/3x3_reduce",244.,-999,-999
131,132,"inception_5b/3x3_reduce","inception_5b/relu_3x3_reduce",321.,323.,2.
132,133,"inception_5b/relu_3x3_reduce","inception_5b/3x3",207.,513.,306.
133,134,"inception_5b/3x3","inception_5b/relu_3x3",509.,524.,15.
134,135,"inception_5b/relu_3x3","inception_5b/5x5_reduce",245.,-999,-999
135,136,"inception_5b/5x5_reduce","inception_5b/relu_5x5_reduce",266.,268.,2.
136,137,"inception_5b/relu_5x5_reduce","inception_5b/5x5",179.,344.,165.
137,138,"inception_5b/5x5","inception_5b/relu_5x5",345.,352.,7.
138,139,"inception_5b/relu_5x5","inception_5b/pool",193.,-999,-999
139,140,"inception_5b/pool","inception_5b/pool_proj",595.,596.,1.
140,141,"inception_5b/pool_proj","inception_5b/relu_pool_proj",291.,295.,4.
141,142,"inception_5b/relu_pool_proj","inception_5b/output",192.,-999,-999
142,143,"inception_5b/output","pool5_7x7_s1",422.,372.,-50.
143,144,"pool5_7x7_s1","pool5_drop_7x7_s1",277.,283.,6.
144,145,"pool5_drop_7x7_s1","flatten_0",173.,173.,0.
145,146,"flatten_0","loss3_classifier",174.,262.,88.
146,147,"loss3_classifier","prob",247.,266.,19.
