"start_index","end_index","start_name","end_name","own_time","path_time","diff_time"
51,52,"inception_4a/5x5","inception_4a/relu_5x5",357.,367.,10.
52,53,"inception_4a/relu_5x5","inception_4a/pool",195.,-999,-999
53,54,"inception_4a/pool","inception_4a/pool_proj",1199.,1151.,-48.
54,55,"inception_4a/pool_proj","inception_4a/relu_pool_proj",352.,360.,8.
55,56,"inception_4a/relu_pool_proj","inception_4a/output",219.,-999,-999
56,57,"inception_4a/output","inception_4b/1x1",565.,568.,3.
57,58,"inception_4b/1x1","inception_4b/relu_1x1",475.,492.,17.
58,59,"inception_4b/relu_1x1","inception_4b/3x3_reduce",291.,-999,-999
59,60,"inception_4b/3x3_reduce","inception_4b/relu_3x3_reduce",427.,458.,31.
60,61,"inception_4b/relu_3x3_reduce","inception_4b/3x3",254.,1004.,750.
61,62,"inception_4b/3x3","inception_4b/relu_3x3",965.,1050.,85.
62,63,"inception_4b/relu_3x3","inception_4b/5x5_reduce",335.,-999,-999
63,64,"inception_4b/5x5_reduce","inception_4b/relu_5x5_reduce",298.,303.,5.
64,65,"inception_4b/relu_5x5_reduce","inception_4b/5x5",175.,464.,289.
65,66,"inception_4b/5x5","inception_4b/relu_5x5",461.,479.,18.
66,67,"inception_4b/relu_5x5","inception_4b/pool",204.,-999,-999
67,68,"inception_4b/pool","inception_4b/pool_proj",1257.,1218.,-39.
68,69,"inception_4b/pool_proj","inception_4b/relu_pool_proj",374.,375.,1.
69,70,"inception_4b/relu_pool_proj","inception_4b/output",204.,-999,-999
70,71,"inception_4b/output","inception_4c/1x1",582.,580.,-2.
71,72,"inception_4c/1x1","inception_4c/relu_1x1",449.,464.,15.
72,73,"inception_4c/relu_1x1","inception_4c/3x3_reduce",249.,-999,-999
73,74,"inception_4c/3x3_reduce","inception_4c/relu_3x3_reduce",448.,484.,36.
74,75,"inception_4c/relu_3x3_reduce","inception_4c/3x3",264.,1160.,896.
75,76,"inception_4c/3x3","inception_4c/relu_3x3",1140.,1218.,78.
76,77,"inception_4c/relu_3x3","inception_4c/5x5_reduce",357.,-999,-999
77,78,"inception_4c/5x5_reduce","inception_4c/relu_5x5_reduce",294.,302.,8.
78,79,"inception_4c/relu_5x5_reduce","inception_4c/5x5",175.,470.,295.
79,80,"inception_4c/5x5","inception_4c/relu_5x5",463.,483.,20.
80,81,"inception_4c/relu_5x5","inception_4c/pool",206.,-999,-999
81,82,"inception_4c/pool","inception_4c/pool_proj",1296.,1321.,25.
82,83,"inception_4c/pool_proj","inception_4c/relu_pool_proj",362.,369.,7.
83,84,"inception_4c/relu_pool_proj","inception_4c/output",206.,-999,-999
84,85,"inception_4c/output","inception_4d/1x1",559.,506.,-53.
85,86,"inception_4d/1x1","inception_4d/relu_1x1",422.,436.,14.
86,87,"inception_4d/relu_1x1","inception_4d/3x3_reduce",250.,-999,-999
87,88,"inception_4d/3x3_reduce","inception_4d/relu_3x3_reduce",452.,476.,24.
88,89,"inception_4d/relu_3x3_reduce","inception_4d/3x3",264.,872.,608.
89,90,"inception_4d/3x3","inception_4d/relu_3x3",862.,913.,51.
90,91,"inception_4d/relu_3x3","inception_4d/5x5_reduce",371.,-999,-999
91,92,"inception_4d/5x5_reduce","inception_4d/relu_5x5_reduce",331.,338.,7.
92,93,"inception_4d/relu_5x5_reduce","inception_4d/5x5",192.,473.,281.
93,94,"inception_4d/5x5","inception_4d/relu_5x5",470.,480.,10.
94,95,"inception_4d/relu_5x5","inception_4d/pool",219.,-999,-999
95,96,"inception_4d/pool","inception_4d/pool_proj",1255.,1221.,-34.
96,97,"inception_4d/pool_proj","inception_4d/relu_pool_proj",374.,380.,6.
97,98,"inception_4d/relu_pool_proj","inception_4d/output",216.,-999,-999
98,99,"inception_4d/output","inception_4e/1x1",584.,628.,44.
99,100,"inception_4e/1x1","inception_4e/relu_1x1",525.,557.,32.
100,101,"inception_4e/relu_1x1","inception_4e/3x3_reduce",357.,-999,-999
101,102,"inception_4e/3x3_reduce","inception_4e/relu_3x3_reduce",483.,505.,22.
102,103,"inception_4e/relu_3x3_reduce","inception_4e/3x3",283.,996.,713.
103,104,"inception_4e/3x3","inception_4e/relu_3x3",1000.,1190.,190.
104,105,"inception_4e/relu_3x3","inception_4e/5x5_reduce",389.,-999,-999
105,106,"inception_4e/5x5_reduce","inception_4e/relu_5x5_reduce",308.,318.,10.
106,107,"inception_4e/relu_5x5_reduce","inception_4e/5x5",178.,705.,527.
107,108,"inception_4e/5x5","inception_4e/relu_5x5",678.,682.,4.
108,109,"inception_4e/relu_5x5","inception_4e/pool",263.,-999,-999
109,110,"inception_4e/pool","inception_4e/pool_proj",1488.,1420.,-68.
110,111,"inception_4e/pool_proj","inception_4e/relu_pool_proj",456.,496.,40.
111,112,"inception_4e/relu_pool_proj","inception_4e/output",263.,-999,-999
112,113,"inception_4e/output","pool4_3x3_s2_pad",741.,999.,258.
113,114,"pool4_3x3_s2_pad","pool4_3x3_s2",889.,926.,37.
114,115,"pool4_3x3_s2","inception_5a/1x1",726.,809.,83.
115,116,"inception_5a/1x1","inception_5a/relu_1x1",342.,345.,3.
116,117,"inception_5a/relu_1x1","inception_5a/3x3_reduce",216.,-999,-999
117,118,"inception_5a/3x3_reduce","inception_5a/relu_3x3_reduce",300.,302.,2.
118,119,"inception_5a/relu_3x3_reduce","inception_5a/3x3",219.,501.,282.
119,120,"inception_5a/3x3","inception_5a/relu_3x3",499.,515.,16.
120,121,"inception_5a/relu_3x3","inception_5a/5x5_reduce",218.,-999,-999
121,122,"inception_5a/5x5_reduce","inception_5a/relu_5x5_reduce",219.,224.,5.
122,123,"inception_5a/relu_5x5_reduce","inception_5a/5x5",163.,296.,133.
123,124,"inception_5a/5x5","inception_5a/relu_5x5",296.,306.,10.
124,125,"inception_5a/relu_5x5","inception_5a/pool",178.,-999,-999
125,126,"inception_5a/pool","inception_5a/pool_proj",744.,917.,173.
126,127,"inception_5a/pool_proj","inception_5a/relu_pool_proj",267.,275.,8.
127,128,"inception_5a/relu_pool_proj","inception_5a/output",181.,-999,-999
128,129,"inception_5a/output","inception_5b/1x1",395.,503.,108.
129,130,"inception_5b/1x1","inception_5b/relu_1x1",407.,438.,31.
130,131,"inception_5b/relu_1x1","inception_5b/3x3_reduce",235.,-999,-999
131,132,"inception_5b/3x3_reduce","inception_5b/relu_3x3_reduce",299.,310.,11.
132,133,"inception_5b/relu_3x3_reduce","inception_5b/3x3",190.,663.,473.
133,134,"inception_5b/3x3","inception_5b/relu_3x3",656.,684.,28.
134,135,"inception_5b/relu_3x3","inception_5b/5x5_reduce",235.,-999,-999
135,136,"inception_5b/5x5_reduce","inception_5b/relu_5x5_reduce",230.,232.,2.
136,137,"inception_5b/relu_5x5_reduce","inception_5b/5x5",163.,351.,188.
137,138,"inception_5b/5x5","inception_5b/relu_5x5",349.,353.,4.
138,139,"inception_5b/relu_5x5","inception_5b/pool",176.,-999,-999
139,140,"inception_5b/pool","inception_5b/pool_proj",740.,727.,-13.
140,141,"inception_5b/pool_proj","inception_5b/relu_pool_proj",261.,276.,15.
141,142,"inception_5b/relu_pool_proj","inception_5b/output",177.,-999,-999
142,143,"inception_5b/output","pool5_7x7_s1",426.,413.,-13.
143,144,"pool5_7x7_s1","pool5_drop_7x7_s1",307.,255.,-52.
144,145,"pool5_drop_7x7_s1","flatten_0",158.,160.,2.
145,146,"flatten_0","loss3_classifier_sos",160.,160.,0.
146,147,"loss3_classifier_sos","loss3_loss3",150.,150.,0.
