33,34,"fc6","relu6","Linear","Elementwise",7996.,8072.6,8211.,25.,26.,51.,7972.,8067.1333,8246.,-24.,-5.4667,35.,7947.,8041.1333,8195.,"{8204., 8211., 8177., 8138., 8145., 8116., 8093., 8115., 8103., 8115., 8099., 8072., 8108., 8078., 8082., 8085., 8060., 8111., 8082., 8075., 8081., 8032., 8089., 8073., 8065., 8069., 8021., 8085., 8064., 8062., 8056., 8046., 8042., 8073., 8055., 8061., 8041., 8028., 8059., 8054., 8073., 8056., 8042., 8065., 8065., 8073., 8064., 7996., 8056., 8060.}","{51., 29., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 35., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 26., 27., 26.}","{8246., 8198., 8167., 8130., 8105., 8140., 8132., 8112., 8076., 8059., 8078., 8092., 8093., 8068., 8025., 8076., 8086., 8094., 8101., 8014., 8084., 8093., 8072., 8084., 8037., 8054., 8067., 8059., 8051., 8029., 8029., 8076., 8070., 8066., 8043., 8014., 8063., 8060., 8039., 8058., 8017., 8061., 8058., 8041., 8071., 7972., 8051., 8065., 8026., 8029.}"
36,37,"fc7","relu7","Linear","Elementwise",1270.,1300.8,1426.,24.,24.900000000000002,48.,1265.,1298.2667000000001,1443.,-5.,-2.5333,17.,1241.,1273.3667,1395.,"{1412., 1426., 1404., 1354., 1337., 1345., 1309., 1306., 1351., 1339., 1300., 1312., 1295., 1289., 1303., 1286., 1333., 1333., 1289., 1280., 1304., 1284., 1282., 1299., 1341., 1286., 1300., 1280., 1277., 1301., 1283., 1312., 1326., 1293., 1281., 1297., 1279., 1283., 1292., 1321., 1302., 1298., 1271., 1273., 1270., 1298., 1275., 1333., 1308., 1275.}","{48., 28., 27., 25., 25., 24., 24., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 24., 24., 25., 25., 25., 25., 25., 24., 24., 25., 24., 25., 25., 25., 25., 25., 25., 25., 24., 24., 25., 25., 25., 24., 24., 25., 25., 25., 25., 25., 25., 24., 24.}","{1443., 1396., 1386., 1358., 1348., 1351., 1365., 1334., 1322., 1306., 1299., 1351., 1298., 1319., 1341., 1286., 1287., 1295., 1284., 1278., 1285., 1343., 1304., 1281., 1299., 1277., 1276., 1300., 1283., 1323., 1311., 1277., 1274., 1292., 1275., 1273., 1294., 1346., 1273., 1293., 1273., 1267., 1286., 1274., 1306., 1314., 1271., 1288., 1286., 1265.}"
39,40,"fc8_2","prob","Linear","Softmax",26.,26.166700000000002,55.,23.,24.,40.,26.,26.466700000000003,59.,0.,0.3,4.,3.,2.4667000000000003,19.,"{55., 30., 28., 27., 26., 26., 27., 26., 27., 26., 27., 26., 27., 26., 26., 26., 27., 26., 27., 26., 27., 26., 26., 26., 27., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 27.}","{40., 27., 25., 24., 25., 24., 25., 24., 25., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 23., 24., 24., 24., 24., 24., 23.}","{59., 30., 28., 27., 27., 26., 26., 27., 27., 27., 26., 26., 27., 27., 26., 26., 27., 27., 26., 26., 27., 26., 26., 27., 27., 26., 27., 27., 26., 26., 27., 26., 26., 27., 26., 27., 26., 26., 26., 27., 26., 26., 26., 26., 27., 26., 27., 26., 26., 27.}"
146,147,"loss3_classifier_sos","loss3_loss3","Linear","Softmax",25.,26.,44.,23.,24.,41.,25.,26.,66.,0.,0.,22.,2.,2.,25.,"{44., 29., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26.}","{41., 27., 25., 25., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 23., 24., 24., 24., 25., 24., 24.}","{66., 30., 27., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 27., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 26., 26., 26., 26.}"
146,147,"loss3_classifier","prob","Linear","Softmax",108.,110.7333,136.,55.,55.7,68.,137.,139.4,173.,29.,28.666700000000002,37.,82.,83.7,105.,"{126., 114., 111., 109., 110., 110., 108., 136., 115., 115., 114., 115., 115., 116., 116., 114., 133., 109., 109., 109., 110., 111., 109., 111., 109., 110., 110., 110., 109., 110., 109., 109., 110., 110., 110., 109., 119., 110., 121., 115., 110., 111., 110., 109., 111., 109., 108., 109., 111., 109.}","{68., 68., 57., 56., 56., 55., 55., 56., 55., 56., 55., 55., 56., 61., 63., 55., 56., 55., 56., 55., 57., 56., 55., 56., 56., 56., 56., 56., 55., 55., 55., 56., 56., 56., 55., 56., 55., 56., 56., 56., 55., 55., 56., 56., 56., 56., 55., 55., 56., 55.}","{146., 141., 138., 139., 138., 173., 149., 149., 149., 148., 150., 149., 164., 149., 140., 139., 138., 138., 139., 139., 139., 139., 138., 140., 140., 140., 138., 139., 139., 138., 139., 138., 139., 138., 139., 138., 139., 141., 138., 140., 139., 140., 148., 139., 138., 138., 137., 139., 139., 138.}"
146,147,"loss3_classifier","prob","Linear","Softmax",41.,42.,80.,35.,35.,47.,47.,47.533300000000004,91.,6.,5.5333000000000006,11.,12.,12.5333,44.,"{80., 49., 45., 43., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 41., 41., 42., 42., 41., 42., 42., 41., 41., 41., 41., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41.}","{47., 38., 36., 35., 36., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 36., 35., 35., 35., 36., 35., 35., 35., 36., 35., 35., 35., 35., 35., 36., 35., 35., 35., 35., 35., 35., 35., 35., 35.}","{91., 55., 49., 49., 48., 48., 47., 48., 48., 47., 47., 66., 49., 48., 47., 47., 47., 48., 47., 48., 48., 47., 47., 47., 48., 48., 48., 48., 47., 48., 47., 48., 47., 47., 47., 48., 48., 47., 47., 47., 48., 47., 47., 47., 47., 48., 47., 47., 48., 48.}"
309,310,"fc1","part","Linear","Part",125.,126.6333,160.,24.,24.200000000000003,43.,127.,128.4667,166.,2.,1.8333000000000002,6.,103.,104.2667,123.,"{160., 134., 129., 127., 127., 128., 127., 126., 128., 127., 127., 126., 127., 126., 127., 126., 128., 127., 126., 125., 126., 127., 137., 128., 126., 127., 125., 126., 126., 126., 131., 127., 127., 125., 127., 126., 127., 137., 127., 126., 127., 125., 127., 126., 127., 126., 125., 126., 126., 127.}","{43., 27., 25., 24., 24., 25., 25., 24., 24., 24., 24., 25., 24., 24., 25., 24., 25., 24., 25., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24., 24., 25., 24., 24., 25., 24., 24., 25., 24., 24., 25., 25., 24., 24., 24., 24., 24., 24., 25., 24., 24.}","{166., 137., 131., 129., 129., 130., 132., 127., 129., 128., 128., 128., 128., 128., 128., 129., 129., 127., 128., 129., 128., 128., 128., 128., 129., 144., 128., 128., 127., 127., 128., 128., 130., 129., 129., 127., 128., 129., 128., 128., 128., 128., 128., 128., 128., 162., 136., 136., 137., 136.}"
8,9,8,9,"Linear","Elementwise",42.,49.3667,85.,26.,27.,44.,44.,49.9667,97.,2.,0.6,12.,18.,22.9667,53.,"{85., 45., 42., 42., 76., 79., 55., 53., 52., 52., 52., 51., 52., 52., 52., 52., 52., 51., 52., 51., 61., 49., 48., 48., 48., 48., 48., 48., 48., 48., 49., 48., 49., 49., 49., 49., 49., 48., 48., 48., 48., 48., 48., 49., 49., 48., 49., 49., 49., 48.}","{44., 31., 28., 27., 27., 27., 27., 28., 27., 27., 27., 27., 27., 27., 27., 27., 27., 27., 27., 26., 27., 27., 27., 27., 27., 27., 27., 27., 27., 28., 27., 27., 27., 27., 26., 27., 27., 27., 27., 27., 28., 27., 27., 26., 27., 27., 27., 27., 27., 27.}","{97., 53., 51., 50., 51., 50., 51., 50., 50., 44., 50., 49., 50., 50., 50., 50., 64., 52., 51., 50., 50., 50., 50., 49., 50., 50., 50., 49., 50., 50., 49., 49., 50., 50., 50., 49., 50., 50., 50., 50., 50., 49., 50., 50., 50., 49., 49., 49., 50., 50.}"
10,11,10,11,"Linear","Softmax",36.,36.533300000000004,48.,35.,36.,47.,36.,36.2333,53.,0.,-0.3,5.,1.,0.2333,6.,"{48., 39., 38., 37., 37., 36., 37., 36., 37., 36., 37., 36., 36., 37., 37., 37., 37., 37., 36., 36., 37., 36., 36., 36., 36., 37., 37., 36., 36., 36., 37., 37., 37., 36., 36., 36., 36., 36., 36., 36., 37., 37., 37., 36., 36., 37., 37., 37., 36., 37.}","{47., 39., 38., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 35., 36., 36., 35., 36., 36., 36., 35., 36., 35., 36., 36., 36., 35., 36., 35., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 35., 36., 37., 36., 35., 36.}","{47., 39., 37., 38., 37., 36., 37., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 37., 37., 53., 36., 37., 37., 37., 36., 36., 36., 37., 37., 36., 36., 36., 36., 36., 36., 37., 37., 36., 36., 36., 36.}"
346,347,"fc1000","prob","Linear","Softmax",126.,128.,172.,42.,42.4333,55.,141.,143.3667,189.,15.,15.366700000000002,17.,99.,100.9333,134.,"{172., 134., 130., 139., 127., 127., 127., 127., 127., 126., 128., 127., 128., 127., 127., 127., 127., 127., 126., 128., 127., 127., 127., 127., 127., 126., 127., 127., 127., 127., 126., 127., 127., 126., 137., 128., 129., 127., 127., 153., 134., 135., 134., 134., 135., 135., 135., 141., 127., 127.}","{55., 45., 43., 43., 43., 43., 42., 42., 42., 42., 43., 42., 43., 42., 43., 42., 43., 42., 42., 43., 42., 43., 42., 43., 42., 42., 43., 42., 42., 42., 42., 43., 43., 42., 43., 42., 43., 43., 42., 43., 42., 42., 42., 42., 43., 42., 43., 42., 42., 43.}","{189., 153., 145., 143., 142., 152., 142., 143., 142., 143., 142., 141., 142., 142., 141., 141., 142., 143., 141., 142., 141., 142., 143., 150., 168., 153., 153., 153., 153., 152., 163., 143., 152., 143., 146., 142., 142., 143., 143., 142., 143., 144., 142., 143., 142., 144., 142., 142., 143., 142.}"
343,344,"fc1","softmax_softmax","Linear","Softmax",2401.,2450.1,2587.,244.,245.8667,267.,2636.,2694.2000000000003,2847.,235.,244.10000000000002,260.,2392.,2448.3333000000002,2580.,"{2571., 2517., 2536., 2587., 2496., 2495., 2471., 2535., 2486., 2474., 2463., 2534., 2452., 2458., 2429., 2532., 2448., 2421., 2451., 2508., 2438., 2466., 2423., 2491., 2435., 2419., 2441., 2483., 2441., 2438., 2403., 2473., 2440., 2418., 2426., 2447., 2448., 2423., 2416., 2479., 2421., 2427., 2423., 2432., 2446., 2401., 2428., 2413., 2446., 2409.}","{267., 250., 247., 246., 246., 246., 265., 247., 253., 246., 246., 246., 245., 246., 246., 252., 249., 245., 255., 248., 245., 246., 256., 246., 246., 245., 246., 245., 246., 245., 246., 246., 245., 246., 245., 246., 245., 245., 256., 246., 246., 245., 245., 245., 245., 244., 245., 245., 245., 251.}","{2777., 2847., 2758., 2722., 2731., 2775., 2714., 2708., 2781., 2711., 2696., 2692., 2752., 2696., 2688., 2664., 2736., 2675., 2672., 2705., 2707., 2697., 2659., 2758., 2695., 2667., 2676., 2736., 2655., 2691., 2694., 2717., 2651., 2674., 2708., 2678., 2651., 2646., 2733., 2663., 2636., 2653., 2714., 2637., 2646., 2674., 2705., 2647., 2649., 2740.}"
516,517,"fc1000","prob","Linear","Softmax",125.,126.1667,190.,42.,42.4333,55.,139.,141.1,177.,14.,14.933300000000001,-13.,97.,98.6667,122.,"{190., 144., 136., 136., 135., 134., 153., 125., 137., 126., 125., 127., 126., 125., 126., 126., 126., 126., 126., 126., 126., 126., 127., 126., 125., 125., 126., 125., 127., 125., 127., 126., 126., 126., 126., 125., 126., 126., 127., 136., 127., 126., 127., 126., 125., 125., 126., 125., 126., 126.}","{55., 45., 43., 43., 42., 42., 43., 42., 43., 43., 42., 43., 42., 43., 42., 43., 43., 43., 42., 43., 42., 42., 42., 43., 42., 42., 43., 42., 42., 42., 42., 43., 42., 43., 42., 42., 43., 43., 42., 43., 42., 42., 42., 42., 43., 42., 43., 42., 43., 42.}","{177., 148., 143., 143., 142., 142., 142., 141., 142., 141., 141., 154., 141., 141., 141., 142., 141., 141., 141., 141., 141., 140., 142., 141., 141., 141., 155., 141., 141., 139., 139., 141., 140., 140., 141., 141., 141., 140., 155., 141., 141., 141., 140., 142., 140., 140., 141., 140., 141., 140.}"
176,177,"fc1000","prob","Linear","Softmax",125.,126.83330000000001,168.,42.,42.4667,54.,140.,141.7333,173.,15.,14.9,5.,98.,99.2667,119.,"{168., 134., 127., 127., 126., 126., 127., 126., 126., 126., 126., 125., 126., 126., 126., 126., 126., 127., 127., 126., 126., 126., 126., 138., 125., 126., 125., 153., 133., 135., 134., 134., 134., 134., 134., 141., 127., 125., 127., 126., 126., 126., 128., 126., 126., 126., 126., 127., 126., 126.}","{54., 45., 44., 43., 43., 43., 42., 42., 43., 42., 42., 42., 43., 43., 42., 43., 42., 43., 42., 43., 42., 43., 43., 42., 42., 42., 54., 43., 42., 43., 42., 42., 42., 42., 42., 42., 43., 42., 42., 43., 48., 43., 42., 42., 42., 43., 42., 43., 43., 42.}","{173., 147., 143., 141., 141., 142., 142., 142., 140., 141., 141., 140., 142., 142., 173., 151., 152., 151., 151., 152., 152., 154., 142., 143., 142., 140., 141., 146., 141., 141., 141., 141., 141., 141., 141., 141., 140., 141., 141., 141., 140., 142., 141., 141., 141., 140., 146., 140., 141., 141.}"
33,34,"fc6","relu6","Linear","Elementwise",8016.,8087.5333,14959.,23.,26.3667,59.,8021.,8091.5333,14951.,5.,4.,-8.,7998.,8065.166700000001,14892.,"{14959., 13015., 8249., 8185., 8093., 8124., 8134., 8103., 8109., 8079., 8054., 8111., 8102., 8102., 8109., 8036., 8102., 8097., 8101., 8099., 8022., 8093., 8097., 8068., 8094., 8067., 8059., 8076., 8098., 8076., 8071., 8066., 8082., 8090., 8094., 8059., 8043., 8079., 8079., 8075., 8076., 8021., 8091., 8085., 8081., 8097., 8016., 8082., 8072., 8095.}","{59., 29., 27., 27., 26., 27., 26., 26., 27., 26., 27., 26., 26., 26., 26., 27., 26., 26., 26., 27., 26., 27., 27., 27., 26., 26., 27., 27., 26., 26., 26., 27., 26., 27., 26., 26., 23., 29., 28., 26., 27., 26., 26., 26., 27., 26., 26., 26., 27., 26.}","{14951., 13406., 8170., 8165., 8145., 8103., 8094., 8049., 8099., 8094., 8083., 8102., 8073., 8052., 8088., 8082., 8082., 8069., 8053., 8098., 8080., 8082., 8100., 8024., 8093., 8080., 8109., 8107., 8043., 8107., 8116., 8127., 8105., 8059., 8129., 8098., 8144., 8091., 8067., 8057., 8081., 8094., 8074., 8115., 8055., 8076., 8093., 8111., 8098., 8021.}"
