99,"Convolution","5a/res5a_branch2b1",11740.,0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2420.,4764.,160769.74446337306
113,"Convolution","5b2/res5b2_branch2b1",11743.,0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2419.,4762.,160728.67240057906
73,"Convolution","4b3/res4b3_branch2a",22745.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9508.,9530.,165964.9857111453
69,"Convolution","4b2/res4b2_branch2b1",22761.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9508.,9518.,165848.3194938711
87,"Convolution","4b5/res4b5_branch2a",22761.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9516.,9524.,165848.3194938711
59,"Convolution","4b1/res4b1_branch2a",22777.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9530.,9531.,165731.8171840014
76,"Convolution","4b3/res4b3_branch2b1",22786.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9510.,9512.,165666.3565347143
55,"Convolution","4a/res4a_branch2b1",22787.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9517.,9522.,165659.08632114803
83,"Convolution","4b4/res4b4_branch2b1",22788.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9507.,9521.,165651.8167456556
66,"Convolution","4b2/res4b2_branch2a",22794.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9510.,9510.,165608.21268754936
90,"Convolution","4b5/res4b5_branch2b1",22805.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9506.,9516.,165528.33150624865
80,"Convolution","4b4/res4b4_branch2a",22816.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9516.,9516.,165448.52734922862
62,"Convolution","4b1/res4b1_branch2b1",22817.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9522.,9523.,165441.27624139894
133,"Convolution","7a/res7a_branch2b1",10152.,0,0,0,0,1887436800,1024,10,10,2048,10,10,"",3,3,1,1,1,1,1249.,2422.,185917.7304964539
103,"Convolution","5b1/res5b1_branch2a",13669.,0,0,0,0,1887436800,1024,20,20,512,20,20,"",3,3,1,1,1,1,4760.,2415.,138081.55680737435
110,"Convolution","5b2/res5b2_branch2a",13688.,0,0,0,0,1887436800,1024,20,20,512,20,20,"",3,3,1,1,1,1,4762.,2416.,137889.88895382817
1,"Convolution","conv1_1",15489.,0,0,0,0,86704128,3,224,224,64,224,224,"",3,3,1,1,1,1,1833.,39815.,5597.787332945962
6,"Convolution","conv2_1",15974.,0,0,0,0,924844032,64,112,112,128,112,112,"",3,3,1,1,1,1,9333.,19348.,57896.83435582822
3,"Convolution","conv1_2",50142.,0,0,0,0,1849688064,64,224,224,64,224,224,"",3,3,1,1,1,1,39791.,39810.,36888.99652985521
11,"Convolution","conv3_1",8861.,0,0,0,0,924844032,128,56,56,256,56,56,"",3,3,1,1,1,1,4678.,9329.,104372.42207425798
8,"Convolution","conv2_2",26169.,0,0,0,0,1849688064,128,112,112,128,112,112,"",3,3,1,1,1,1,19365.,19357.,70682.41293133097
18,"Convolution","conv4_1",6446.,0,0,0,0,924844032,256,28,28,512,28,28,"",3,3,1,1,1,1,2377.,4679.,143475.64877443374
13,"Convolution","conv3_2",15346.,0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,9323.,9331.,120532.26013293366
15,"Convolution","conv3_3",15395.,0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,9332.,9338.,120148.62383890874
29,"Convolution","conv5_3",2926.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1232.,1230.,158038.96650717704
27,"Convolution","conv5_2",2929.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1231.,1233.,157877.09662000684
25,"Convolution","conv5_1",2932.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1231.,1233.,157715.5579809004
20,"Convolution","conv4_2",12088.,0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4677.,4678.,153018.5360688286
22,"Convolution","conv4_3",12090.,0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4679.,4676.,152993.2228287841
1,"Convolution","conv1_1",15414.,0,0,0,0,86704128,3,224,224,64,224,224,"",3,3,1,1,1,1,1846.,39677.,5625.024523160763
6,"Convolution","conv2_1",16039.,0,0,0,0,924844032,64,112,112,128,112,112,"",3,3,1,1,1,1,9393.,19421.,57662.20038655777
3,"Convolution","conv1_2",50999.,0,0,0,0,1849688064,64,224,224,64,224,224,"",3,3,1,1,1,1,39676.,39769.,36269.10457067786
11,"Convolution","conv3_1",8941.,0,0,0,0,924844032,128,56,56,256,56,56,"",3,3,1,1,1,1,4710.,9417.,103438.54512918019
8,"Convolution","conv2_2",26139.,0,0,0,0,1849688064,128,112,112,128,112,112,"",3,3,1,1,1,1,19450.,19397.,70763.53586594744
18,"Convolution","conv4_1",6503.,0,0,0,0,924844032,256,28,28,512,28,28,"",3,3,1,1,1,1,2371.,4670.,142218.0581270183
13,"Convolution","conv3_2",15359.,0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,9390.,9444.,120430.24051044989
15,"Convolution","conv3_3",15410.,0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,9335.,9366.,120031.67190136274
25,"Convolution","conv5_1",2941.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1227.,1229.,157232.9194151649
27,"Convolution","conv5_2",2955.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1229.,1229.,156487.9918781726
29,"Convolution","conv5_3",2961.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1226.,1224.,156170.8936170213
20,"Convolution","conv4_2",12110.,0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4670.,4662.,152740.55028901735
22,"Convolution","conv4_3",12130.,0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4672.,4663.,152488.7109645507
1,"Convolution","ReLUConv1/1",550.,0,0,0,0,8294400,1,28,28,256,20,20,"",9,9,1,1,1,1,89.,1295.,15080.727272727272
3,"Convolution","PrimaryCaps/1",2426.,0,0,0,0,191102976,256,20,20,256,6,6,"",9,9,2,2,1,1,1290.,188.,78772.86727122836
1,"Convolution","conv1_1",15289.,0,0,0,0,86704128,3,224,224,64,224,224,"",3,3,1,1,1,1,2876.,39648.,5671.013669958793
6,"Convolution","conv2_1",15897.,0,0,0,0,924844032,64,112,112,128,112,112,"",3,3,1,1,1,1,10170.,19350.,58177.268163804496
3,"Convolution","conv1_2",50149.,0,0,0,0,1849688064,64,224,224,64,224,224,"",3,3,1,1,1,1,39650.,39736.,36883.84741470418
11,"Convolution","conv3_1",8895.,0,0,0,0,924844032,128,56,56,256,56,56,"",3,3,1,1,1,1,5116.,10150.,103973.4718381113
8,"Convolution","conv2_2",26267.,0,0,0,0,1849688064,128,112,112,128,112,112,"",3,3,1,1,1,1,19317.,19331.,70418.70270681844
18,"Convolution","conv4_1",6477.,0,0,0,0,924844032,256,28,28,512,28,28,"",3,3,1,1,1,1,2634.,5112.,142788.95044001853
15,"Convolution","conv3_3",15447.,0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,10155.,10130.,119744.16158477374
13,"Convolution","conv3_2",15480.,0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,10160.,10138.,119488.8930232558
25,"Convolution","conv5_1",2913.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1390.,1390.,158744.25540679714
29,"Convolution","conv5_3",2917.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1254.,1252.,158526.57387727118
27,"Convolution","conv5_2",2930.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1255.,1256.,157823.21365187713
22,"Convolution","conv4_3",12134.,0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4848.,4844.,152438.4427229273
20,"Convolution","conv4_2",12417.,0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,5113.,5107.,148964.16719014256
6,"Convolution","conv2_3x3_reduce",899.,0,0,0,0,12845056,64,56,56,64,56,56,"",1,1,1,1,1,1,2372.,2365.,14288.160177975527
19,"Convolution","inception_3a/5x5_reduce",357.,0,0,0,0,2408448,192,28,28,16,28,28,"",1,1,1,1,1,1,1799.,211.,6746.35294117647
24,"Convolution","inception_3a/pool_proj",399.,0,0,0,0,4816896,192,28,28,32,28,28,"",1,1,1,1,1,1,1798.,354.,12072.421052631578
13,"Convolution","inception_3a/1x1",468.,0,0,0,0,9633792,192,28,28,64,28,28,"",1,1,1,1,1,1,1798.,640.,20585.025641025644
15,"Convolution","inception_3a/3x3_reduce",552.,0,0,0,0,14450688,192,28,28,96,28,28,"",1,1,1,1,1,1,1800.,940.,26178.782608695652
33,"Convolution","inception_3b/5x5_reduce",441.,0,0,0,0,6422528,256,28,28,32,28,28,"",1,1,1,1,1,1,2373.,354.,14563.555555555557
38,"Convolution","inception_3b/pool_proj",528.,0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2367.,640.,24327.757575757576
27,"Convolution","inception_3b/1x1",691.,0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2370.,1229.,37178.16497829233
29,"Convolution","inception_3b/3x3_reduce",691.,0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2369.,1231.,37178.16497829233
49,"Convolution","inception_4a/5x5_reduce",269.,0,0,0,0,1505280,480,14,14,16,14,14,"",1,1,1,1,1,1,1150.,104.,5595.836431226766
54,"Convolution","inception_4a/pool_proj",352.,0,0,0,0,6021120,480,14,14,64,14,14,"",1,1,1,1,1,1,1149.,212.,17105.454545454544
45,"Convolution","inception_4a/3x3_reduce",383.,0,0,0,0,9031680,480,14,14,96,14,14,"",1,1,1,1,1,1,1296.,349.,23581.40992167102
43,"Convolution","inception_4a/1x1",489.,0,0,0,0,18063360,480,14,14,192,14,14,"",1,1,1,1,1,1,1151.,497.,36939.386503067486
63,"Convolution","inception_4b/5x5_reduce",305.,0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1221.,123.,7896.550819672131
77,"Convolution","inception_4c/5x5_reduce",307.,0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1251.,135.,7845.107491856678
91,"Convolution","inception_4d/5x5_reduce",341.,0,0,0,0,3211264,512,14,14,32,14,14,"",1,1,1,1,1,1,1227.,142.,9417.196480938417
68,"Convolution","inception_4b/pool_proj",354.,0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1222.,213.,18142.734463276836
82,"Convolution","inception_4c/pool_proj",366.,0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1257.,224.,17547.890710382515
96,"Convolution","inception_4d/pool_proj",366.,0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1227.,213.,17547.890710382515
85,"Convolution","inception_4d/1x1",419.,0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1227.,318.,26824.40095465394
59,"Convolution","inception_4b/3x3_reduce",420.,0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1222.,320.,26760.533333333336
87,"Convolution","inception_4d/3x3_reduce",440.,0,0,0,0,14450688,512,14,14,144,14,14,"",1,1,1,1,1,1,1225.,392.,32842.472727272725
71,"Convolution","inception_4c/1x1",445.,0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1378.,430.,28865.294382022475
73,"Convolution","inception_4c/3x3_reduce",447.,0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1378.,428.,28736.14317673378
57,"Convolution","inception_4b/1x1",464.,0,0,0,0,16056320,512,14,14,160,14,14,"",1,1,1,1,1,1,1227.,425.,34604.137931034486
105,"Convolution","inception_4e/5x5_reduce",322.,0,0,0,0,3311616,528,14,14,32,14,14,"",1,1,1,1,1,1,1260.,142.,10284.521739130434
110,"Convolution","inception_4e/pool_proj",435.,0,0,0,0,13246464,528,14,14,128,14,14,"",1,1,1,1,1,1,1260.,359.,30451.641379310346
101,"Convolution","inception_4e/3x3_reduce",472.,0,0,0,0,16558080,528,14,14,160,14,14,"",1,1,1,1,1,1,1261.,425.,35080.67796610169
99,"Convolution","inception_4e/1x1",511.,0,0,0,0,26492928,528,14,14,256,14,14,"",1,1,1,1,1,1,1263.,641.,51845.2602739726
121,"Convolution","inception_5a/5x5_reduce",220.,0,0,0,0,1304576,832,7,7,32,7,7,"",1,1,1,1,1,1,534.,89.,5929.890909090909
135,"Convolution","inception_5b/5x5_reduce",239.,0,0,0,0,1956864,832,7,7,48,7,7,"",1,1,1,1,1,1,532.,98.,8187.715481171547
126,"Convolution","inception_5a/pool_proj",267.,0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,537.,143.,19544.209737827714
140,"Convolution","inception_5b/pool_proj",277.,0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,534.,142.,18838.64259927798
117,"Convolution","inception_5a/3x3_reduce",284.,0,0,0,0,6522880,832,7,7,160,7,7,"",1,1,1,1,1,1,532.,163.,22967.88732394366
131,"Convolution","inception_5b/3x3_reduce",302.,0,0,0,0,7827456,832,7,7,192,7,7,"",1,1,1,1,1,1,532.,180.,25918.72847682119
115,"Convolution","inception_5a/1x1",334.,0,0,0,0,10436608,832,7,7,256,7,7,"",1,1,1,1,1,1,532.,213.,31247.329341317367
129,"Convolution","inception_5b/1x1",401.,0,0,0,0,15654912,832,7,7,384,7,7,"",1,1,1,1,1,1,534.,285.,39039.680798004985
8,"Convolution","conv2_3x3",4523.,0,0,0,0,346816512,64,56,56,192,56,56,"",3,3,1,1,1,1,2363.,7001.,76678.42405483087
47,"Convolution","inception_4a/3x3",832.,0,0,0,0,35223552,96,14,14,208,14,14,"",3,3,1,1,1,1,287.,534.,42336.
17,"Convolution","inception_3a/3x3",1412.,0,0,0,0,86704128,96,28,28,128,28,28,"",3,3,1,1,1,1,934.,1223.,61405.18980169972
61,"Convolution","inception_4b/3x3",684.,0,0,0,0,44255232,112,14,14,224,14,14,"",3,3,1,1,1,1,321.,567.,64700.63157894737
75,"Convolution","inception_4c/3x3",1138.,0,0,0,0,57802752,128,14,14,256,14,14,"",3,3,1,1,1,1,427.,680.,50793.27943760984
31,"Convolution","inception_3b/3x3",1994.,0,0,0,0,173408256,128,28,28,192,28,28,"",3,3,1,1,1,1,1227.,1799.,86965.02306920763
89,"Convolution","inception_4d/3x3",851.,0,0,0,0,73156608,144,14,14,288,14,14,"",3,3,1,1,1,1,388.,714.,85965.46180963572
119,"Convolution","inception_5a/3x3",535.,0,0,0,0,22579200,160,7,7,320,7,7,"",3,3,1,1,1,1,161.,248.,42204.11214953271
103,"Convolution","inception_4e/3x3",990.,0,0,0,0,90316800,160,14,14,320,14,14,"",3,3,1,1,1,1,424.,785.,91229.09090909091
133,"Convolution","inception_5b/3x3",656.,0,0,0,0,32514048,192,7,7,384,7,7,"",3,3,1,1,1,1,180.,284.,49564.09756097561
51,"Convolution","inception_4a/5x5",362.,0,0,0,0,3763200,16,14,14,48,14,14,"",5,5,1,1,1,1,106.,177.,10395.580110497238
21,"Convolution","inception_3a/5x5",589.,0,0,0,0,10035200,16,28,28,32,28,28,"",5,5,1,1,1,1,215.,353.,17037.691001697793
65,"Convolution","inception_4b/5x5",412.,0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,125.,214.,18267.961165048542
79,"Convolution","inception_4c/5x5",412.,0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,134.,225.,18267.961165048542
123,"Convolution","inception_5a/5x5",298.,0,0,0,0,5017600,32,7,7,128,7,7,"",5,5,1,1,1,1,91.,142.,16837.58389261745
93,"Convolution","inception_4d/5x5",463.,0,0,0,0,10035200,32,14,14,64,14,14,"",5,5,1,1,1,1,140.,212.,21674.29805615551
107,"Convolution","inception_4e/5x5",554.,0,0,0,0,20070400,32,14,14,128,14,14,"",5,5,1,1,1,1,142.,357.,36228.15884476534
35,"Convolution","inception_3b/5x5",1140.,0,0,0,0,60211200,32,28,28,96,28,28,"",5,5,1,1,1,1,356.,934.,52816.84210526316
137,"Convolution","inception_5b/5x5",348.,0,0,0,0,7526400,48,7,7,128,7,7,"",5,5,1,1,1,1,98.,142.,21627.58620689655
1,"Convolution","conv1_7x7_s2",4705.,0,0,0,0,118013952,3,224,224,64,112,112,"",7,7,2,2,1,1,2947.,9413.,25082.66780021254
6,"Convolution","conv2_3x3_reduce",885.,0,0,0,0,12845056,64,56,56,64,56,56,"",1,1,1,1,1,1,2370.,2365.,14514.187570621469
19,"Convolution","inception_3a/5x5_reduce",347.,0,0,0,0,2408448,192,28,28,16,28,28,"",1,1,1,1,1,1,1796.,211.,6940.772334293948
24,"Convolution","inception_3a/pool_proj",376.,0,0,0,0,4816896,192,28,28,32,28,28,"",1,1,1,1,1,1,1797.,354.,12810.893617021276
13,"Convolution","inception_3a/1x1",466.,0,0,0,0,9633792,192,28,28,64,28,28,"",1,1,1,1,1,1,1797.,644.,20673.37339055794
15,"Convolution","inception_3a/3x3_reduce",546.,0,0,0,0,14450688,192,28,28,96,28,28,"",1,1,1,1,1,1,1797.,932.,26466.46153846154
33,"Convolution","inception_3b/5x5_reduce",465.,0,0,0,0,6422528,256,28,28,32,28,28,"",1,1,1,1,1,1,2365.,352.,13811.88817204301
38,"Convolution","inception_3b/pool_proj",531.,0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2373.,638.,24190.312617702446
27,"Convolution","inception_3b/1x1",759.,0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2364.,1226.,33847.314888010544
29,"Convolution","inception_3b/3x3_reduce",765.,0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2365.,1224.,33581.845751633984
49,"Convolution","inception_4a/5x5_reduce",297.,0,0,0,0,1505280,480,14,14,16,14,14,"",1,1,1,1,1,1,1155.,107.,5068.282828282828
54,"Convolution","inception_4a/pool_proj",341.,0,0,0,0,6021120,480,14,14,64,14,14,"",1,1,1,1,1,1,1156.,215.,17657.24340175953
45,"Convolution","inception_4a/3x3_reduce",374.,0,0,0,0,9031680,480,14,14,96,14,14,"",1,1,1,1,1,1,1156.,284.,24148.877005347593
43,"Convolution","inception_4a/1x1",491.,0,0,0,0,18063360,480,14,14,192,14,14,"",1,1,1,1,1,1,1153.,499.,36788.92057026476
63,"Convolution","inception_4b/5x5_reduce",298.,0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1228.,126.,8082.040268456376
77,"Convolution","inception_4c/5x5_reduce",312.,0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1227.,124.,7719.384615384615
91,"Convolution","inception_4d/5x5_reduce",330.,0,0,0,0,3211264,512,14,14,32,14,14,"",1,1,1,1,1,1,1229.,164.,9731.103030303031
68,"Convolution","inception_4b/pool_proj",361.,0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1230.,213.,17790.936288088644
96,"Convolution","inception_4d/pool_proj",370.,0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1229.,213.,17358.183783783785
82,"Convolution","inception_4c/pool_proj",374.,0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1229.,216.,17172.53475935829
85,"Convolution","inception_4d/1x1",416.,0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1225.,321.,27017.846153846156
59,"Convolution","inception_4b/3x3_reduce",424.,0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1232.,320.,26508.075471698114
73,"Convolution","inception_4c/3x3_reduce",432.,0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1230.,356.,29733.925925925923
71,"Convolution","inception_4c/1x1",451.,0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1226.,356.,28481.277161862527
87,"Convolution","inception_4d/3x3_reduce",451.,0,0,0,0,14450688,512,14,14,144,14,14,"",1,1,1,1,1,1,1225.,393.,32041.436807095342
57,"Convolution","inception_4b/1x1",486.,0,0,0,0,16056320,512,14,14,160,14,14,"",1,1,1,1,1,1,1226.,425.,33037.695473251035
105,"Convolution","inception_4e/5x5_reduce",321.,0,0,0,0,3311616,528,14,14,32,14,14,"",1,1,1,1,1,1,1260.,142.,10316.56074766355
110,"Convolution","inception_4e/pool_proj",449.,0,0,0,0,13246464,528,14,14,128,14,14,"",1,1,1,1,1,1,1259.,354.,29502.146993318485
101,"Convolution","inception_4e/3x3_reduce",475.,0,0,0,0,16558080,528,14,14,160,14,14,"",1,1,1,1,1,1,1260.,429.,34859.11578947368
99,"Convolution","inception_4e/1x1",512.,0,0,0,0,26492928,528,14,14,256,14,14,"",1,1,1,1,1,1,1265.,643.,51744.
135,"Convolution","inception_5b/5x5_reduce",232.,0,0,0,0,1956864,832,7,7,48,7,7,"",1,1,1,1,1,1,535.,99.,8434.758620689656
121,"Convolution","inception_5a/5x5_reduce",248.,0,0,0,0,1304576,832,7,7,32,7,7,"",1,1,1,1,1,1,534.,88.,5260.387096774193
140,"Convolution","inception_5b/pool_proj",275.,0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,537.,141.,18975.65090909091
126,"Convolution","inception_5a/pool_proj",283.,0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,534.,142.,18439.236749116608
117,"Convolution","inception_5a/3x3_reduce",298.,0,0,0,0,6522880,832,7,7,160,7,7,"",1,1,1,1,1,1,533.,159.,21888.859060402683
131,"Convolution","inception_5b/3x3_reduce",310.,0,0,0,0,7827456,832,7,7,192,7,7,"",1,1,1,1,1,1,533.,180.,25249.858064516127
115,"Convolution","inception_5a/1x1",333.,0,0,0,0,10436608,832,7,7,256,7,7,"",1,1,1,1,1,1,535.,212.,31341.165165165166
129,"Convolution","inception_5b/1x1",376.,0,0,0,0,15654912,832,7,7,384,7,7,"",1,1,1,1,1,1,534.,283.,41635.40425531915
8,"Convolution","conv2_3x3",4364.,0,0,0,0,346816512,64,56,56,192,56,56,"",3,3,1,1,1,1,2371.,6967.,79472.16131989002
47,"Convolution","inception_4a/3x3",627.,0,0,0,0,35223552,96,14,14,208,14,14,"",3,3,1,1,1,1,285.,533.,56177.91387559809
17,"Convolution","inception_3a/3x3",1615.,0,0,0,0,86704128,96,28,28,128,28,28,"",3,3,1,1,1,1,939.,1227.,53686.76656346749
61,"Convolution","inception_4b/3x3",984.,0,0,0,0,44255232,112,14,14,224,14,14,"",3,3,1,1,1,1,320.,567.,44974.82926829269
75,"Convolution","inception_4c/3x3",771.,0,0,0,0,57802752,128,14,14,256,14,14,"",3,3,1,1,1,1,356.,644.,74971.14396887159
31,"Convolution","inception_3b/3x3",2317.,0,0,0,0,173408256,128,28,28,192,28,28,"",3,3,1,1,1,1,1225.,1795.,74841.7160120846
