34,"Elementwise","relu6",171.03,0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",23.949014792726423
37,"Elementwise","relu7",171.9,0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",23.82780686445608
4,"Elementwise","relu1_2",16987.1,0,0,3211264,0,3211264,64,224,224,64,224,224,"Ramp","","","","","","",189.04133136321093
2,"Elementwise","relu1_1",17169.87,0,0,3211264,0,3211264,64,224,224,64,224,224,"Ramp","","","","","","",187.02902235136318
9,"Elementwise","relu2_2",7353.67,0,0,1605632,0,1605632,128,112,112,128,112,112,"Ramp","","","","","","",218.34430971202136
7,"Elementwise","relu2_1",7359.17,0,0,1605632,0,1605632,128,112,112,128,112,112,"Ramp","","","","","","",218.18112640420046
16,"Elementwise","relu3_3",2989.77,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",268.5209899089228
12,"Elementwise","relu3_1",3022.5,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",265.61323407775023
14,"Elementwise","relu3_2",3275.3,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",245.11220346227825
26,"Elementwise","relu5_1",520.63,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",192.75109002554598
30,"Elementwise","relu5_3",520.67,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",192.73628209806597
28,"Elementwise","relu5_2",522.5,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",192.06124401913877
21,"Elementwise","relu4_2",1369.27,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",293.15474668984206
19,"Elementwise","relu4_1",1382.53,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",290.3430666965636
23,"Elementwise","relu4_3",1393.57,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",288.042940074772
34,"Elementwise","relu6",180.4,0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",22.705099778270508
37,"Elementwise","relu7",180.43,0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",22.701324613423488
37,"Elementwise","DigitCaps/v/1",163.6,0,0,0,0,160,10,16,"",10,16,"","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[2], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Power, NeuralNetworks`Private`ScalarSymbol[1], 2.}|>]","","","","","","",0.9779951100244499
42,"Elementwise","Norm/1",164.57,0,0,0,0,160,10,16,"",10,16,"","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[2], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Power, NeuralNetworks`Private`ScalarSymbol[1], 2.}|>]","","","","","","",0.9722306617244941
21,"Elementwise","DynamicRouting/2/Net/capsule/v/1",165.20000000000002,0,0,0,0,160,10,16,"",10,16,"","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[2], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Power, NeuralNetworks`Private`ScalarSymbol[1], 2.}|>]","","","","","","",0.9685230024213074
39,"Elementwise","DigitCaps/v/3",155.,10,10,0,10,0,10,"","",10,"","","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[5], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Sqrt, NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Plus, 1., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[4] -> {Power, NeuralNetworks`Private`ScalarSymbol[3], -1.}, NeuralNetworks`Private`ScalarSymbol[5] -> {Times, NeuralNetworks`Private`ScalarSymbol[2], NeuralNetworks`Private`ScalarSymbol[4]}|>]","","","","","","",0.
44,"Elementwise","Norm/3",155.3,0,0,0,10,0,10,"","",10,"","","Sqrt","","","","","","",0.
23,"Elementwise","DynamicRouting/2/Net/capsule/v/3",155.33,10,10,0,10,0,10,"","",10,"","","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[5], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Sqrt, NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Plus, 1., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[4] -> {Power, NeuralNetworks`Private`ScalarSymbol[3], -1.}, NeuralNetworks`Private`ScalarSymbol[5] -> {Times, NeuralNetworks`Private`ScalarSymbol[2], NeuralNetworks`Private`ScalarSymbol[4]}|>]","","","","","","",0.
2,"Elementwise","ReLUConv1/2",521.37,0,0,102400,0,102400,256,20,20,256,20,20,"Ramp","","","","","","",196.40562364539576
48,"Elementwise","Reconstruct/2",160.67000000000002,0,0,512,0,512,512,"","",512,"","","Ramp","","","","","","",3.1866558785087444
52,"Elementwise","Reconstruct/6",180.17000000000002,784,784,0,784,0,784,"","",784,"","","LogisticSigmoid","","","","","","",0.
50,"Elementwise","Reconstruct/4",165.53,0,0,1024,0,1024,1024,"","",1024,"","","Ramp","","","","","","",6.18618981453513
6,"Elementwise","PrimaryCaps/4/1",201.33,0,0,0,0,9216,1152,8,"",1152,8,"","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[2], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Power, NeuralNetworks`Private`ScalarSymbol[1], 2.}|>]","","","","","","",45.77559231113098
8,"Elementwise","PrimaryCaps/4/3",203.23000000000002,1152,1152,0,1152,0,1152,"","",1152,"","","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[5], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Sqrt, NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Plus, 1., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[4] -> {Power, NeuralNetworks`Private`ScalarSymbol[3], -1.}, NeuralNetworks`Private`ScalarSymbol[5] -> {Times, NeuralNetworks`Private`ScalarSymbol[2], NeuralNetworks`Private`ScalarSymbol[4]}|>]","","","","","","",0.
2,"Elementwise","relu1_1",16846.77,0,0,3211264,0,3211264,64,224,224,64,224,224,"Ramp","","","","","","",190.6160053232756
4,"Elementwise","relu1_2",16885.9,0,0,3211264,0,3211264,64,224,224,64,224,224,"Ramp","","","","","","",190.17428742323474
9,"Elementwise","relu2_2",7145.1,0,0,1605632,0,1605632,128,112,112,128,112,112,"Ramp","","","","","","",224.71791857356789
7,"Elementwise","relu2_1",7183.900000000001,0,0,1605632,0,1605632,128,112,112,128,112,112,"Ramp","","","","","","",223.50422472473167
12,"Elementwise","relu3_1",3200.17,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",250.86667270801237
14,"Elementwise","relu3_2",3200.17,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",250.86667270801237
16,"Elementwise","relu3_3",3240.63,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",247.7345454433243
28,"Elementwise","relu5_2",509.87,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",196.8187969482417
26,"Elementwise","relu5_1",510.77000000000004,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",196.47199326507038
30,"Elementwise","relu5_3",510.83,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",196.44891646927547
23,"Elementwise","relu4_3",1359.07,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",295.35491181469683
21,"Elementwise","relu4_2",1359.63,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",295.2332619903944
19,"Elementwise","relu4_1",1441.6000000000001,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",278.44617092119864
34,"Elementwise","relu6",182.87,0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",22.3984251107344
37,"Elementwise","relu7",184.03,0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",22.25724066728251
50,"Elementwise","inception_4a/relu_5x5_reduce",180.03,0,0,3136,0,3136,16,14,14,16,14,14,"Ramp","","","","","","",17.41931900238849
20,"Elementwise","inception_3a/relu_5x5_reduce",220.27,0,0,12544,0,12544,16,28,28,16,28,28,"Ramp","","","","","","",56.94829073409906
78,"Elementwise","inception_4c/relu_5x5_reduce",183.73,0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",25.602786697871878
64,"Elementwise","inception_4b/relu_5x5_reduce",184.8,0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",25.454545454545453
122,"Elementwise","inception_5a/relu_5x5_reduce",174.03,0,0,1568,0,1568,32,7,7,32,7,7,"Ramp","","","","","","",9.009940814802045
106,"Elementwise","inception_4e/relu_5x5_reduce",192.33,0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",32.61061716840846
92,"Elementwise","inception_4d/relu_5x5_reduce",309.8,0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",20.2453195610071
22,"Elementwise","inception_3a/relu_5x5",272.07,0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",92.21156320064689
34,"Elementwise","inception_3b/relu_5x5_reduce",273.1,0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",91.86378615891614
25,"Elementwise","inception_3a/relu_pool_proj",275.03000000000003,0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",91.21913973021124
136,"Elementwise","inception_5b/relu_5x5_reduce",177.07,0,0,2352,0,2352,48,7,7,48,7,7,"Ramp","","","","","","",13.282882475857006
52,"Elementwise","inception_4a/relu_5x5",205.27,0,0,9408,0,9408,48,14,14,48,14,14,"Ramp","","","","","","",45.83231840989916
55,"Elementwise","inception_4a/relu_pool_proj",211.63,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",59.27325993479186
69,"Elementwise","inception_4b/relu_pool_proj",214.20000000000002,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",58.56209150326797
83,"Elementwise","inception_4c/relu_pool_proj",214.8,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",58.398510242085656
66,"Elementwise","inception_4b/relu_5x5",215.03,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",58.3360461330977
94,"Elementwise","inception_4d/relu_5x5",220.73000000000002,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",56.8296108367689
97,"Elementwise","inception_4d/relu_pool_proj",224.47,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",55.88274602396757
80,"Elementwise","inception_4c/relu_5x5",347.17,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",36.13215427600311
39,"Elementwise","inception_3b/relu_pool_proj",342.97,0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",146.29851007376737
14,"Elementwise","inception_3a/relu_1x1",355.33,0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",141.2095798272029
7,"Elementwise","conv2_relu_3x3_reduce",794.13,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",252.73443894576454
2,"Elementwise","conv1_relu_7x7",2983.9700000000003,0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",269.0429193322989
46,"Elementwise","inception_4a/relu_3x3_reduce",249.23000000000002,0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",75.49652931027565
16,"Elementwise","inception_3a/relu_3x3_reduce",437.2,0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",172.15004574565418
36,"Elementwise","inception_3b/relu_5x5",437.67,0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",171.96517924463637
60,"Elementwise","inception_4b/relu_3x3_reduce",259.97,0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",84.44051236681155
86,"Elementwise","inception_4d/relu_1x1",260.4,0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",84.30107526881721
138,"Elementwise","inception_5b/relu_5x5",189.83,0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",33.040088500237054
127,"Elementwise","inception_5a/relu_pool_proj",191.77,0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",32.70584554414142
124,"Elementwise","inception_5a/relu_5x5",191.87,0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",32.68879970813572
141,"Elementwise","inception_5b/relu_pool_proj",192.1,0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",32.649661634565334
72,"Elementwise","inception_4c/relu_1x1",273.7,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",91.66240409207161
74,"Elementwise","inception_4c/relu_3x3_reduce",278.3,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",90.14732303269852
111,"Elementwise","inception_4e/relu_pool_proj",418.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",60.01913875598086
108,"Elementwise","inception_4e/relu_5x5",428.27,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",58.57986784038107
18,"Elementwise","inception_3a/relu_3x3",509.40000000000003,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",197.00039261876717
30,"Elementwise","inception_3b/relu_3x3_reduce",510.03000000000003,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",196.7570535066565
28,"Elementwise","inception_3b/relu_1x1",631.2,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",158.98605830164766
88,"Elementwise","inception_4d/relu_3x3_reduce",283.93,0,0,28224,0,28224,144,14,14,144,14,14,"Ramp","","","","","","",99.404782869017
118,"Elementwise","inception_5a/relu_3x3_reduce",196.5,0,0,7840,0,7840,160,7,7,160,7,7,"Ramp","","","","","","",39.898218829516544
58,"Elementwise","inception_4b/relu_1x1",295.17,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",106.24385947081343
102,"Elementwise","inception_4e/relu_3x3_reduce",348.87,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",89.89021698626996
132,"Elementwise","inception_5b/relu_3x3_reduce",202.23000000000002,0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",46.521287642782966
44,"Elementwise","inception_4a/relu_1x1",318.90000000000003,0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",118.00564440263403
32,"Elementwise","inception_3b/relu_3x3",662.47,0,0,150528,0,150528,192,28,28,192,28,28,"Ramp","","","","","","",227.22236478632993
9,"Elementwise","conv2_relu_3x3",2138.2,0,0,602112,0,602112,192,56,56,192,56,56,"Ramp","","","","","","",281.59760546253864
48,"Elementwise","inception_4a/relu_3x3",508.93,0,0,40768,0,40768,208,14,14,208,14,14,"Ramp","","","","","","",80.10531900261333
62,"Elementwise","inception_4b/relu_3x3",336.83,0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",130.34468426209068
116,"Elementwise","inception_5a/relu_1x1",212.93,0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",58.91137932653924
76,"Elementwise","inception_4c/relu_3x3",350.73,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",143.06161434721866
100,"Elementwise","inception_4e/relu_1x1",356.17,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",140.87654771597832
90,"Elementwise","inception_4d/relu_3x3",375.83,0,0,56448,0,56448,288,14,14,288,14,14,"Ramp","","","","","","",150.1955671447197
120,"Elementwise","inception_5a/relu_3x3",225.,0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",69.68888888888888
104,"Elementwise","inception_4e/relu_3x3",382.57,0,0,62720,0,62720,320,14,14,320,14,14,"Ramp","","","","","","",163.9438534124474
134,"Elementwise","inception_5b/relu_3x3",247.,0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",76.17813765182186
130,"Elementwise","inception_5b/relu_1x1",249.70000000000002,0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",75.35442531037245
50,"Elementwise","inception_4a/relu_5x5_reduce",178.6,0,0,3136,0,3136,16,14,14,16,14,14,"Ramp","","","","","","",17.558790593505037
20,"Elementwise","inception_3a/relu_5x5_reduce",223.07,0,0,12544,0,12544,16,28,28,16,28,28,"Ramp","","","","","","",56.233469314564935
64,"Elementwise","inception_4b/relu_5x5_reduce",182.97,0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",25.709132644695853
78,"Elementwise","inception_4c/relu_5x5_reduce",183.9,0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",25.57911908646003
122,"Elementwise","inception_5a/relu_5x5_reduce",173.53,0,0,1568,0,1568,32,7,7,32,7,7,"Ramp","","","","","","",9.035901573215007
106,"Elementwise","inception_4e/relu_5x5_reduce",186.93,0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",33.552666773658586
92,"Elementwise","inception_4d/relu_5x5_reduce",191.4,0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",32.76907001044932
34,"Elementwise","inception_3b/relu_5x5_reduce",265.83,0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",94.37610502953017
25,"Elementwise","inception_3a/relu_pool_proj",280.23,0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",89.52646040752239
22,"Elementwise","inception_3a/relu_5x5",287.2,0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",87.35376044568245
136,"Elementwise","inception_5b/relu_5x5_reduce",184.4,0,0,2352,0,2352,48,7,7,48,7,7,"Ramp","","","","","","",12.754880694143166
52,"Elementwise","inception_4a/relu_5x5",206.6,0,0,9408,0,9408,48,14,14,48,14,14,"Ramp","","","","","","",45.537270087124874
97,"Elementwise","inception_4d/relu_pool_proj",211.13,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",59.4136314119263
66,"Elementwise","inception_4b/relu_5x5",212.87,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",58.92798421571851
94,"Elementwise","inception_4d/relu_5x5",215.33,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",58.25477174569265
69,"Elementwise","inception_4b/relu_pool_proj",215.6,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",58.18181818181819
55,"Elementwise","inception_4a/relu_pool_proj",221.63,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",56.59883589766728
83,"Elementwise","inception_4c/relu_pool_proj",222.37,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",56.410487026127626
80,"Elementwise","inception_4c/relu_5x5",280.57,0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",44.70898527996579
14,"Elementwise","inception_3a/relu_1x1",358.1,0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",140.1172856743926
39,"Elementwise","inception_3b/relu_pool_proj",365.57,0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",137.25415105178215
7,"Elementwise","conv2_relu_3x3_reduce",828.9300000000001,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",242.124184189256
2,"Elementwise","conv1_relu_7x7",3233.9,0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",248.2501004978509
46,"Elementwise","inception_4a/relu_3x3_reduce",255.03,0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",73.77955534642983
16,"Elementwise","inception_3a/relu_3x3_reduce",444.47,0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",169.3342632798614
36,"Elementwise","inception_3b/relu_5x5",449.3,0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",167.51391052748718
