"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
25,"Threading","DynamicRouting/2/Net/capsule/v/5",0,0,0,0,320,10,16,"",10,16,"","Times","","","","","","",68.,68.,1.8497109826589595,25.0667
27,"Threading","DynamicRouting/2/Net/dots/2",0,0,0,0,368640,1152,10,16,1152,10,16,"Times","","","","","","",2183.,2187.,438.33531510107014,102.
30,"Threading","DynamicRouting/2/Net/new_b",23040,0,0,0,0,11520,"","",11520,"","","Plus","","","","","","",204.,203.,0.,28.666700000000002
35,"Threading","DigitCaps/s/2",0,0,0,0,368640,1152,10,16,1152,10,16,"Times","","","","","","",2186.,2187.,444.1445783132531,102.
41,"Threading","DigitCaps/v/5",0,0,0,0,320,10,16,"",10,16,"","Times","","","","","","",68.,68.,1.8823529411764706,19.7667
25,"Threading","3_1/4",200704,0,0,0,0,32,56,56,32,56,56,"Plus","","","","","","",1229.,1223.,0.,82.9667
42,"Threading","4_1/4",75264,0,0,0,0,48,28,28,48,28,28,"Plus","","","","","","",497.,499.,0.,47.9333
51,"Threading","4_2/4",75264,0,0,0,0,48,28,28,48,28,28,"Plus","","","","","","",497.,499.,0.,48.
68,"Threading","4_4/4",34496,0,0,0,0,88,14,14,88,14,14,"Plus","","","","","","",268.,267.,0.,33.8333
77,"Threading","4_5/4",34496,0,0,0,0,88,14,14,88,14,14,"Plus","","","","","","",269.,269.,0.,34.
86,"Threading","4_6/4",34496,0,0,0,0,88,14,14,88,14,14,"Plus","","","","","","",266.,265.,0.,28.8
103,"Threading","5_1/4",53312,0,0,0,0,136,14,14,136,14,14,"Plus","","","","","","",374.,375.,0.,37.
112,"Threading","5_2/4",53312,0,0,0,0,136,14,14,136,14,14,"Plus","","","","","","",373.,373.,0.,42.6667
129,"Threading","6_1/4",21952,0,0,0,0,224,7,7,224,7,7,"Plus","","","","","","",199.,197.,0.,34.6333
138,"Threading","6_2/4",21952,0,0,0,0,224,7,7,224,7,7,"Plus","","","","","","",194.,194.,0.,26.133300000000002
16,"Threading","stage1_unit1/_plus_stage1_unit1",1605632,0,0,0,0,256,56,56,256,56,56,"Plus","","","","","","",9346.,9342.,0.,401.9667
26,"Threading","stage1_unit2/_plus_stage1_unit2",1605632,0,0,0,0,256,56,56,256,56,56,"Plus","","","","","","",9353.,9347.,0.,396.93330000000003
36,"Threading","stage1_unit3/_plus_stage1_unit3",1605632,0,0,0,0,256,56,56,256,56,56,"Plus","","","","","","",9346.,9353.,0.,399.23330000000004
47,"Threading","stage2_unit1/_plus_stage2_unit1",802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",4697.,4704.,0.,218.2333
57,"Threading","stage2_unit2/_plus_stage2_unit2",802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",4698.,4702.,0.,221.20000000000002
67,"Threading","stage2_unit3/_plus_stage2_unit3",802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",4682.,4676.,0.,220.5667
77,"Threading","stage2_unit4/_plus_stage2_unit4",802816,0,0,0,0,512,28,28,512,28,28,"Plus","","","","","","",4674.,4677.,0.,219.10000000000002
88,"Threading","stage3_unit1/_plus_stage3_unit1",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2372.,2376.,0.,125.36670000000001
98,"Threading","stage3_unit2/_plus_stage3_unit2",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2378.,2375.,0.,123.1667
108,"Threading","stage3_unit3/_plus_stage3_unit3",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2373.,2373.,0.,122.9333
118,"Threading","stage3_unit4/_plus_stage3_unit4",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2376.,2376.,0.,123.36670000000001
128,"Threading","stage3_unit5/_plus_stage3_unit5",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2371.,2377.,0.,123.1667
138,"Threading","stage3_unit6/_plus_stage3_unit6",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2405.,2402.,0.,124.2
148,"Threading","stage3_unit7/_plus_stage3_unit7",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2405.,2405.,0.,124.10000000000001
158,"Threading","stage3_unit8/_plus_stage3_unit8",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2373.,2373.,0.,124.83330000000001
168,"Threading","stage3_unit9/_plus_stage3_unit9",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2376.,2381.,0.,124.4667
178,"Threading","stage3_unit10/_plus_stage3_unit10",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2372.,2373.,0.,121.86670000000001
188,"Threading","stage3_unit11/_plus_stage3_unit11",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2376.,2373.,0.,140.
198,"Threading","stage3_unit12/_plus_stage3_unit12",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2375.,2373.,0.,121.10000000000001
208,"Threading","stage3_unit13/_plus_stage3_unit13",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2373.,2370.,0.,154.76670000000001
218,"Threading","stage3_unit14/_plus_stage3_unit14",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2377.,2377.,0.,117.60000000000001
228,"Threading","stage3_unit15/_plus_stage3_unit15",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2372.,2384.,0.,123.06670000000001
238,"Threading","stage3_unit16/_plus_stage3_unit16",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2372.,2379.,0.,119.4
248,"Threading","stage3_unit17/_plus_stage3_unit17",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2381.,2374.,0.,122.56670000000001
258,"Threading","stage3_unit18/_plus_stage3_unit18",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2381.,2380.,0.,113.33330000000001
268,"Threading","stage3_unit19/_plus_stage3_unit19",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2370.,2375.,0.,122.7667
278,"Threading","stage3_unit20/_plus_stage3_unit20",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2379.,2380.,0.,119.4
288,"Threading","stage3_unit21/_plus_stage3_unit21",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2379.,2377.,0.,122.80000000000001
298,"Threading","stage3_unit22/_plus_stage3_unit22",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2379.,2377.,0.,123.
308,"Threading","stage3_unit23/_plus_stage3_unit23",401408,0,0,0,0,1024,14,14,1024,14,14,"Plus","","","","","","",2375.,2375.,0.,124.2667
319,"Threading","stage4_unit1/_plus_stage4_unit1",200704,0,0,0,0,2048,7,7,2048,7,7,"Plus","","","","","","",1226.,1224.,0.,74.4667
329,"Threading","stage4_unit2/_plus_stage4_unit2",200704,0,0,0,0,2048,7,7,2048,7,7,"Plus","","","","","","",1225.,1223.,0.,75.
339,"Threading","stage4_unit3/_plus_stage4_unit3",200704,0,0,0,0,2048,7,7,2048,7,7,"Plus","","","","","","",1230.,1225.,0.,75.
