"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
37,"Elementwise","DigitCaps/v/1",0,0,0,0,160,10,16,"",10,16,"","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[2], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Power, NeuralNetworks`Private`ScalarSymbol[1], 2.}|>]","","","","","","",67.,68.,1.0062893081761006,19.3667
39,"Elementwise","DigitCaps/v/3",10,10,0,10,0,10,"","",10,"","","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[5], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Sqrt, NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Plus, 1., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[4] -> {Power, NeuralNetworks`Private`ScalarSymbol[3], -1.}, NeuralNetworks`Private`ScalarSymbol[5] -> {Times, NeuralNetworks`Private`ScalarSymbol[2], NeuralNetworks`Private`ScalarSymbol[4]}|>]","","","","","","",67.,67.,0.,24.7333
42,"Elementwise","Norm/1",0,0,0,0,160,10,16,"",10,16,"","NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[2], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Power, NeuralNetworks`Private`ScalarSymbol[1], 2.}|>]","","","","","","",66.,67.,1.032258064516129,19.3
44,"Elementwise","Norm/3",0,0,0,10,0,10,"","",10,"","","Sqrt","","","","","","",68.,68.,0.,19.433300000000003
48,"Elementwise","Reconstruct/2",0,0,512,0,512,512,"","",512,"","","Ramp","","","","","","",77.,77.,3.390728476821192,19.633300000000002
50,"Elementwise","Reconstruct/4",0,0,1024,0,1024,1024,"","",1024,"","","Ramp","","","","","","",84.,83.,3.878787878787879,24.0333
52,"Elementwise","Reconstruct/6",784,784,0,784,0,784,"","",784,"","","LogisticSigmoid","","","","","","",81.,81.,0.,33.533300000000004
2,"Elementwise","relu1_1",0,0,3211264,0,3211264,64,224,224,64,224,224,"Ramp","","","","","","",39578.,39590.,188.2335287221571,1378.4333000000001
4,"Elementwise","relu1_2",0,0,3211264,0,3211264,64,224,224,64,224,224,"Ramp","","","","","","",39625.,39620.,189.88079470198676,1380.5667
7,"Elementwise","relu2_1",0,0,1605632,0,1605632,128,112,112,128,112,112,"Ramp","","","","","","",19397.,19381.,224.40698812019565,535.2667
9,"Elementwise","relu2_2",0,0,1605632,0,1605632,128,112,112,128,112,112,"Ramp","","","","","","",19396.,19347.,222.509977827051,538.7667
12,"Elementwise","relu3_1",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9315.,9314.,275.9766242695084,285.8
14,"Elementwise","relu3_2",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9313.,9316.,273.7183770883055,285.6667
16,"Elementwise","relu3_3",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9312.,9315.,263.3910761154856,286.1
19,"Elementwise","relu4_1",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4672.,4675.,286.1069137562366,166.16670000000002
21,"Elementwise","relu4_2",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4684.,4684.,290.664735698769,166.4667
23,"Elementwise","relu4_3",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4677.,4680.,287.9540889526543,166.4
26,"Elementwise","relu5_1",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1261.,1376.,141.1420534458509,58.6
28,"Elementwise","relu5_2",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1229.,1230.,141.1420534458509,59.2
30,"Elementwise","relu5_3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1224.,1227.,198.71683168316832,58.133300000000006
34,"Elementwise","relu6",0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",119.,117.,24.526946107784433,24.633300000000002
37,"Elementwise","relu7",0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",116.,115.,15.114391143911439,24.6
2,"Elementwise","conv1_relu_7x7",0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",10082.,10099.,276.6423156443832,282.5333
7,"Elementwise","conv2_relu_3x3_reduce",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2413.,2411.,248.08899876390603,93.5
9,"Elementwise","conv2_relu_3x3",0,0,602112,0,602112,192,56,56,192,56,56,"Ramp","","","","","","",7013.,7009.,275.3141289437586,304.40000000000003
14,"Elementwise","inception_3a/relu_1x1",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",680.,679.,143.36,50.566700000000004
16,"Elementwise","inception_3a/relu_3x3_reduce",0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",970.,969.,177.09176470588233,62.
18,"Elementwise","inception_3a/relu_3x3",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1268.,1262.,196.3835616438356,76.33330000000001
20,"Elementwise","inception_3a/relu_5x5_reduce",0,0,12544,0,12544,16,28,28,16,28,28,"Ramp","","","","","","",226.,228.,60.89320388349514,35.6
22,"Elementwise","inception_3a/relu_5x5",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",378.,381.,95.03030303030303,40.033300000000004
25,"Elementwise","inception_3a/relu_pool_proj",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",378.,377.,91.8974358974359,35.3667
28,"Elementwise","inception_3b/relu_1x1",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1260.,1262.,196.76862745098038,59.7
30,"Elementwise","inception_3b/relu_3x3_reduce",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1260.,1262.,202.32258064516128,54.533300000000004
32,"Elementwise","inception_3b/relu_3x3",0,0,150528,0,150528,192,28,28,192,28,28,"Ramp","","","","","","",1839.,1834.,236.30769230769232,78.0667
34,"Elementwise","inception_3b/relu_5x5_reduce",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",379.,377.,93.9625468164794,34.2
36,"Elementwise","inception_3b/relu_5x5",0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",969.,969.,173.02068965517242,48.2
39,"Elementwise","inception_3b/relu_pool_proj",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",677.,679.,140.9438202247191,40.7
44,"Elementwise","inception_4a/relu_1x1",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",502.,501.,122.5798045602606,43.5
46,"Elementwise","inception_4a/relu_3x3_reduce",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",284.,286.,76.80000000000001,36.8667
48,"Elementwise","inception_4a/relu_3x3",0,0,40768,0,40768,208,14,14,208,14,14,"Ramp","","","","","","",626.,627.,133.22875816993465,46.400000000000006
50,"Elementwise","inception_4a/relu_5x5_reduce",0,0,3136,0,3136,16,14,14,16,14,14,"Ramp","","","","","","",158.,115.,17.519553072625698,29.2667
52,"Elementwise","inception_4a/relu_5x5",0,0,9408,0,9408,48,14,14,48,14,14,"Ramp","","","","","","",191.,189.,47.27638190954774,35.7667
55,"Elementwise","inception_4a/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",227.,227.,58.616822429906534,35.
58,"Elementwise","inception_4b/relu_1x1",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",452.,451.,110.42253521126761,36.4
60,"Elementwise","inception_4b/relu_3x3_reduce",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",338.,337.,86.4251968503937,33.1
62,"Elementwise","inception_4b/relu_3x3",0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",602.,600.,137.20000000000002,48.
64,"Elementwise","inception_4b/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",134.,135.,24.888888888888886,30.5
66,"Elementwise","inception_4b/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",228.,224.,59.73333333333334,34.5
69,"Elementwise","inception_4b/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",225.,227.,58.34418604651162,34.1667
72,"Elementwise","inception_4c/relu_1x1",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",374.,375.,94.67169811320755,40.1667
74,"Elementwise","inception_4c/relu_3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",376.,376.,95.03030303030303,39.7667
76,"Elementwise","inception_4c/relu_3x3",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,674.,144.5994236311239,50.8667
78,"Elementwise","inception_4c/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",134.,134.,24.628272251308903,30.6
80,"Elementwise","inception_4c/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",227.,225.,60.89320388349514,47.7667
83,"Elementwise","inception_4c/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",225.,224.,60.59903381642512,36.4
86,"Elementwise","inception_4d/relu_1x1",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",337.,336.,85.75,35.9667
88,"Elementwise","inception_4d/relu_3x3_reduce",0,0,28224,0,28224,144,14,14,144,14,14,"Ramp","","","","","","",411.,412.,101.52517985611512,35.2
90,"Elementwise","inception_4d/relu_3x3",0,0,56448,0,56448,288,14,14,288,14,14,"Ramp","","","","","","",748.,747.,104.14760147601476,42.3667
92,"Elementwise","inception_4d/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",150.,151.,34.46153846153847,24.700000000000003
94,"Elementwise","inception_4d/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",226.,226.,50.58064516129032,32.2333
97,"Elementwise","inception_4d/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",226.,227.,61.19024390243902,25.5667
100,"Elementwise","inception_4e/relu_1x1",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",676.,673.,144.183908045977,40.800000000000004
102,"Elementwise","inception_4e/relu_3x3_reduce",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",450.,451.,109.65034965034965,36.066700000000004
104,"Elementwise","inception_4e/relu_3x3",0,0,62720,0,62720,320,14,14,320,14,14,"Ramp","","","","","","",823.,822.,162.0671834625323,42.
106,"Elementwise","inception_4e/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",154.,153.,32.49740932642487,22.9667
108,"Elementwise","inception_4e/relu_5x5",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",376.,376.,94.3157894736842,34.3667
111,"Elementwise","inception_4e/relu_pool_proj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",375.,374.,94.67169811320755,35.
116,"Elementwise","inception_5a/relu_1x1",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",228.,228.,58.34418604651162,25.7333
118,"Elementwise","inception_5a/relu_3x3_reduce",0,0,7840,0,7840,160,7,7,160,7,7,"Ramp","","","","","","",171.,173.,38.431372549019606,25.0333
120,"Elementwise","inception_5a/relu_3x3",0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",264.,262.,70.,32.
122,"Elementwise","inception_5a/relu_5x5_reduce",0,0,1568,0,1568,32,7,7,32,7,7,"Ramp","","","","","","",98.,98.,5.580071174377224,24.
124,"Elementwise","inception_5a/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",153.,153.,35.235955056179776,24.933300000000003
127,"Elementwise","inception_5a/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",153.,153.,34.27322404371585,25.
130,"Elementwise","inception_5b/relu_1x1",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",301.,300.,82.8898678414097,32.533300000000004
132,"Elementwise","inception_5b/relu_3x3_reduce",0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",190.,189.,45.23076923076923,25.400000000000002
134,"Elementwise","inception_5b/relu_3x3",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",299.,299.,77.11475409836066,33.
136,"Elementwise","inception_5b/relu_5x5_reduce",0,0,2352,0,2352,48,7,7,48,7,7,"Ramp","","","","","","",108.,107.,13.213483146067416,24.5333
138,"Elementwise","inception_5b/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",144.,144.,32.16410256410256,25.
141,"Elementwise","inception_5b/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",143.,142.,31.999999999999996,24.6
2,"Elementwise","conv1_relu_7x7",0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",9395.,9405.,273.06666666666666,279.6667
7,"Elementwise","conv2_relu_3x3_reduce",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2419.,2416.,253.7345132743363,93.4667
9,"Elementwise","conv2_relu_3x3",0,0,602112,0,602112,192,56,56,192,56,56,"Ramp","","","","","","",7035.,7018.,284.8211920529801,214.3333
14,"Elementwise","inception_3a/relu_1x1",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",685.,679.,145.0173410404624,47.566700000000004
16,"Elementwise","inception_3a/relu_3x3_reduce",0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",977.,975.,177.50943396226415,53.033300000000004
18,"Elementwise","inception_3a/relu_3x3",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1264.,1265.,199.90438247011951,60.2333
20,"Elementwise","inception_3a/relu_5x5_reduce",0,0,12544,0,12544,16,28,28,16,28,28,"Ramp","","","","","","",227.,229.,62.0990099009901,35.800000000000004
