"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
13,"Convolution","inception_3a/1x1",0,0,0,0,9633792,192,28,28,64,28,28,"",1,1,1,1,1,1,1799.,643.,19904.528925619834,86.6333
14,"Elementwise","inception_3a/relu_1x1",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",643.,640.,143.77077363896848,40.3667
15,"Convolution","inception_3a/3x3_reduce",0,0,0,0,14450688,192,28,28,96,28,28,"",1,1,1,1,1,1,1799.,935.,24829.360824742267,116.4
16,"Elementwise","inception_3a/relu_3x3_reduce",0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",935.,936.,175.8504672897196,48.3333
17,"Convolution","inception_3a/3x3",0,0,0,0,86704128,96,28,28,128,28,28,"",3,3,1,1,1,1,933.,1226.,60759.72529782761,991.8333
18,"Elementwise","inception_3a/relu_3x3",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1226.,1220.,197.54330708661416,58.
19,"Convolution","inception_3a/5x5_reduce",0,0,0,0,2408448,192,28,28,16,28,28,"",1,1,1,1,1,1,1800.,213.,6544.695652173913,46.5
20,"Elementwise","inception_3a/relu_5x5_reduce",0,0,12544,0,12544,16,28,28,16,28,28,"Ramp","","","","","","",213.,213.,59.73333333333334,25.5
21,"Convolution","inception_3a/5x5",0,0,0,0,10035200,16,28,28,32,28,28,"",5,5,1,1,1,1,215.,355.,17183.561643835616,340.1
22,"Elementwise","inception_3a/relu_5x5",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",357.,354.,96.12260536398468,34.5
23,"Pooling","inception_3a/pool",0,0,1354752,0,0,192,28,28,192,28,28,"Max",3,3,1,1,"","",1799.,1797.,0.,1206.7667000000001
24,"Convolution","inception_3a/pool_proj",0,0,0,0,4816896,192,28,28,32,28,28,"",1,1,1,1,1,1,1798.,355.,12351.015384615384,62.3667
25,"Elementwise","inception_3a/relu_pool_proj",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",354.,353.,97.61867704280155,34.4667
26,"Catenate","inception_3a/output",0,0,0,0,0,64,28,28,256,28,28,"","","","","","","",642.,2369.,0.,99.9667
27,"Convolution","inception_3b/1x1",0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2377.,1224.,37286.084179970974,169.0333
28,"Elementwise","inception_3b/relu_1x1",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1229.,1224.,199.90438247011951,58.
29,"Convolution","inception_3b/3x3_reduce",0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2374.,1225.,34026.638410596024,168.5333
30,"Elementwise","inception_3b/relu_3x3_reduce",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1227.,1223.,205.2188139059305,57.8333
31,"Convolution","inception_3b/3x3",0,0,0,0,173408256,128,28,28,192,28,28,"",3,3,1,1,1,1,1229.,1801.,87008.65830406421,1498.2333
32,"Elementwise","inception_3b/relu_3x3",0,0,150528,0,150528,192,28,28,192,28,28,"Ramp","","","","","","",1799.,1798.,229.11415525114154,101.03330000000001
33,"Convolution","inception_3b/5x5_reduce",0,0,0,0,6422528,256,28,28,32,28,28,"",1,1,1,1,1,1,2375.,355.,14084.491228070176,117.86670000000001
34,"Elementwise","inception_3b/relu_5x5_reduce",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",357.,355.,93.9625468164794,40.
35,"Convolution","inception_3b/5x5",0,0,0,0,60211200,32,28,28,96,28,28,"",5,5,1,1,1,1,356.,941.,52540.31413612566,1216.2333
36,"Elementwise","inception_3b/relu_5x5",0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",939.,936.,178.35071090047396,48.033300000000004
37,"Pooling","inception_3b/pool",0,0,1806336,0,0,256,28,28,256,28,28,"Max",3,3,1,1,"","",2371.,2375.,0.,1593.1667
38,"Convolution","inception_3b/pool_proj",0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2372.,648.,24144.842105263157,108.33330000000001
39,"Elementwise","inception_3b/relu_pool_proj",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",642.,641.,142.54545454545456,40.7667
40,"Catenate","inception_3b/output",0,0,0,0,0,128,28,28,480,28,28,"","","","","","","",1230.,4393.,0.,161.7333
41,"Padding","pool3_3x3_s2_pad",0,0,0,0,0,480,28,28,480,29,29,"","","","","","","",4389.,4702.,0.,460.93330000000003
42,"Pooling","pool3_3x3_s2",0,0,846720,0,0,480,29,29,480,14,14,"Max",3,3,2,2,"","",4700.,1153.,0.,801.8000000000001
43,"Convolution","inception_4a/1x1",0,0,0,0,18063360,480,14,14,192,14,14,"",1,1,1,1,1,1,1160.,499.,37868.67924528302,156.6
44,"Elementwise","inception_4a/relu_1x1",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",501.,500.,124.1980198019802,37.9
45,"Convolution","inception_4a/3x3_reduce",0,0,0,0,9031680,480,14,14,96,14,14,"",1,1,1,1,1,1,1158.,286.,24344.150943396227,90.6333
46,"Elementwise","inception_4a/relu_3x3_reduce",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",285.,287.,80.06808510638298,33.033300000000004
47,"Convolution","inception_4a/3x3",0,0,0,0,35223552,96,14,14,208,14,14,"",3,3,1,1,1,1,285.,536.,56903.961227786756,344.8
48,"Elementwise","inception_4a/relu_3x3",0,0,40768,0,40768,208,14,14,208,14,14,"Ramp","","","","","","",539.,538.,135.89333333333335,38.3333
49,"Convolution","inception_4a/5x5_reduce",0,0,0,0,1505280,480,14,14,16,14,14,"",1,1,1,1,1,1,1151.,106.,5102.64406779661,42.566700000000004
50,"Elementwise","inception_4a/relu_5x5_reduce",0,0,3136,0,3136,16,14,14,16,14,14,"Ramp","","","","","","",107.,108.,17.325966850828728,24.0667
51,"Convolution","inception_4a/5x5",0,0,0,0,3763200,16,14,14,48,14,14,"",5,5,1,1,1,1,106.,180.,11003.508771929824,132.5
52,"Elementwise","inception_4a/relu_5x5",0,0,9408,0,9408,48,14,14,48,14,14,"Ramp","","","","","","",179.,179.,48.49484536082474,25.200000000000003
53,"Pooling","inception_4a/pool",0,0,846720,0,0,480,14,14,480,14,14,"Max",3,3,1,1,"","",1151.,1160.,0.,770.4333
54,"Convolution","inception_4a/pool_proj",0,0,0,0,6021120,480,14,14,64,14,14,"",1,1,1,1,1,1,1156.,215.,17302.068965517243,71.6333
55,"Elementwise","inception_4a/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",218.,215.,59.16981132075472,26.
56,"Catenate","inception_4a/output",0,0,0,0,0,192,14,14,512,14,14,"","","","","","","",497.,1222.,0.,61.666700000000006
57,"Convolution","inception_4b/1x1",0,0,0,0,16056320,512,14,14,160,14,14,"",1,1,1,1,1,1,1228.,425.,33037.695473251035,142.0333
58,"Elementwise","inception_4b/relu_1x1",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",432.,426.,108.88888888888889,36.3667
59,"Convolution","inception_4b/3x3_reduce",0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1228.,320.,27148.367149758455,113.4333
60,"Elementwise","inception_4b/relu_3x3_reduce",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",319.,321.,91.84937238493723,35.7667
61,"Convolution","inception_4b/3x3",0,0,0,0,44255232,112,14,14,224,14,14,"",3,3,1,1,1,1,321.,572.,50519.67123287671,395.4667
62,"Elementwise","inception_4b/relu_3x3",0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",570.,571.,138.06289308176102,39.
63,"Convolution","inception_4b/5x5_reduce",0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1228.,124.,8276.453608247422,48.
64,"Elementwise","inception_4b/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",124.,124.,26.576271186440678,26.
65,"Convolution","inception_4b/5x5",0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,126.,215.,16220.689655172413,191.76670000000001
66,"Elementwise","inception_4b/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",213.,215.,60.307692307692314,34.
67,"Pooling","inception_4b/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1226.,1226.,0.,821.9667000000001
68,"Convolution","inception_4b/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1224.,214.,17840.355555555558,76.10000000000001
69,"Elementwise","inception_4b/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",213.,214.,61.490196078431374,26.
70,"Catenate","inception_4b/output",0,0,0,0,0,160,14,14,512,14,14,"","","","","","","",429.,1223.,0.,62.066700000000004
71,"Convolution","inception_4c/1x1",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1226.,356.,28608.1425389755,119.1667
72,"Elementwise","inception_4c/relu_1x1",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,356.,93.9625468164794,34.9667
73,"Convolution","inception_4c/3x3_reduce",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1227.,355.,28672.,118.9
74,"Elementwise","inception_4c/relu_3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,357.,94.67169811320755,34.800000000000004
75,"Convolution","inception_4c/3x3",0,0,0,0,57802752,128,14,14,256,14,14,"",3,3,1,1,1,1,356.,645.,50307.00783289817,465.1
76,"Elementwise","inception_4c/relu_3x3",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",643.,643.,142.54545454545456,40.8333
77,"Convolution","inception_4c/5x5_reduce",0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1228.,124.,8109.252525252525,47.6
78,"Elementwise","inception_4c/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",124.,125.,26.576271186440678,24.5667
79,"Convolution","inception_4c/5x5",0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,125.,214.,16255.723542116632,192.0333
80,"Elementwise","inception_4c/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",213.,217.,62.0990099009901,26.
81,"Pooling","inception_4c/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1223.,1226.,0.,821.8667
82,"Convolution","inception_4c/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1223.,213.,17990.274509803923,77.2
83,"Elementwise","inception_4c/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",214.,214.,61.19024390243902,25.933300000000003
84,"Catenate","inception_4c/output",0,0,0,0,0,128,14,14,512,14,14,"","","","","","","",355.,1223.,0.,61.566700000000004
85,"Convolution","inception_4d/1x1",0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1226.,320.,27615.292383292384,109.7333
86,"Elementwise","inception_4d/relu_1x1",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",321.,319.,87.808,34.
87,"Convolution","inception_4d/3x3_reduce",0,0,0,0,14450688,512,14,14,144,14,14,"",1,1,1,1,1,1,1228.,392.,32768.,129.5
88,"Elementwise","inception_4d/relu_3x3_reduce",0,0,28224,0,28224,144,14,14,144,14,14,"Ramp","","","","","","",391.,393.,70.56,35.1333
89,"Convolution","inception_4d/3x3",0,0,0,0,73156608,144,14,14,288,14,14,"",3,3,1,1,1,1,390.,715.,77826.17872340426,541.0667000000001
90,"Elementwise","inception_4d/relu_3x3",0,0,56448,0,56448,288,14,14,288,14,14,"Ramp","","","","","","",714.,717.,161.74212034383953,42.7
91,"Convolution","inception_4d/5x5_reduce",0,0,0,0,3211264,512,14,14,32,14,14,"",1,1,1,1,1,1,1227.,142.,10292.51282051282,57.7
92,"Elementwise","inception_4d/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",143.,143.,34.08695652173913,25.
93,"Convolution","inception_4d/5x5",0,0,0,0,10035200,32,14,14,64,14,14,"",5,5,1,1,1,1,143.,214.,21351.48936170213,245.3333
94,"Elementwise","inception_4d/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",216.,214.,58.89201877934273,26.
95,"Pooling","inception_4d/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1226.,1230.,0.,820.1333000000001
96,"Convolution","inception_4d/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1222.,214.,17405.224932249323,75.5
97,"Elementwise","inception_4d/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",214.,215.,58.34418604651162,26.
98,"Catenate","inception_4d/output",0,0,0,0,0,112,14,14,528,14,14,"","","","","","","",329.,1284.,0.,63.
99,"Convolution","inception_4e/1x1",0,0,0,0,26492928,528,14,14,256,14,14,"",1,1,1,1,1,1,1284.,673.,51542.66147859922,158.6
100,"Elementwise","inception_4e/relu_1x1",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,674.,148.44970414201183,48.4333
101,"Convolution","inception_4e/3x3_reduce",0,0,0,0,16558080,528,14,14,160,14,14,"",1,1,1,1,1,1,1286.,450.,35840.,144.63330000000002
102,"Elementwise","inception_4e/relu_3x3_reduce",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",452.,452.,110.81272084805653,38.
103,"Convolution","inception_4e/3x3",0,0,0,0,90316800,160,14,14,320,14,14,"",3,3,1,1,1,1,450.,818.,90861.97183098592,622.8333
104,"Elementwise","inception_4e/relu_3x3",0,0,62720,0,62720,320,14,14,320,14,14,"Ramp","","","","","","",817.,818.,162.0671834625323,44.1
105,"Convolution","inception_4e/5x5_reduce",0,0,0,0,3311616,528,14,14,32,14,14,"",1,1,1,1,1,1,1284.,151.,10348.800000000001,55.2667
106,"Elementwise","inception_4e/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",152.,150.,32.83769633507853,25.
107,"Convolution","inception_4e/5x5",0,0,0,0,20070400,32,14,14,128,14,14,"",5,5,1,1,1,1,153.,377.,36359.42028985507,312.3333
108,"Elementwise","inception_4e/relu_5x5",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",374.,372.,95.03030303030303,36.
109,"Pooling","inception_4e/pool",0,0,931392,0,0,528,14,14,528,14,14,"Max",3,3,1,1,"","",1285.,1285.,0.,848.0667000000001
110,"Convolution","inception_4e/pool_proj",0,0,0,0,13246464,528,14,14,128,14,14,"",1,1,1,1,1,1,1285.,375.,30381.798165137618,123.7667
111,"Elementwise","inception_4e/relu_pool_proj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",372.,373.,95.03030303030303,36.
112,"Catenate","inception_4e/output",0,0,0,0,0,256,14,14,832,14,14,"","","","","","","",675.,1966.,0.,93.2
113,"Padding","pool4_3x3_s2_pad",0,0,0,0,0,832,14,14,832,15,15,"","","","","","","",1967.,2241.,0.,248.5
114,"Pooling","pool4_3x3_s2",0,0,366912,0,0,832,15,15,832,7,7,"Max",3,3,2,2,"","",2240.,560.,0.,358.6333
115,"Convolution","inception_5a/1x1",0,0,0,0,10436608,832,7,7,256,7,7,"",1,1,1,1,1,1,563.,226.,31435.566265060243,110.53330000000001
116,"Elementwise","inception_5a/relu_1x1",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",226.,225.,59.45023696682465,32.9667
117,"Convolution","inception_5a/3x3_reduce",0,0,0,0,6522880,832,7,7,160,7,7,"",1,1,1,1,1,1,564.,172.,22648.888888888887,78.10000000000001
118,"Elementwise","inception_5a/relu_3x3_reduce",0,0,7840,0,7840,160,7,7,160,7,7,"Ramp","","","","","","",171.,169.,40.205128205128204,26.0333
119,"Convolution","inception_5a/3x3",0,0,0,0,22579200,160,7,7,320,7,7,"",3,3,1,1,1,1,172.,262.,51787.15596330276,219.8667
120,"Elementwise","inception_5a/relu_3x3",0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",262.,259.,70.63063063063063,33.2
121,"Convolution","inception_5a/5x5_reduce",0,0,0,0,1304576,832,7,7,32,7,7,"",1,1,1,1,1,1,561.,96.,5156.426877470355,49.633300000000006
122,"Elementwise","inception_5a/relu_5x5_reduce",0,0,1568,0,1568,32,7,7,32,7,7,"Ramp","","","","","","",97.,97.,8.96,25.200000000000003
123,"Convolution","inception_5a/5x5",0,0,0,0,5017600,32,7,7,128,7,7,"",5,5,1,1,1,1,98.,152.,16397.385620915033,105.2333
124,"Elementwise","inception_5a/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",154.,152.,32.329896907216494,26.
125,"Pooling","inception_5a/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",564.,562.,0.,310.5
126,"Convolution","inception_5a/pool_proj",0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,562.,152.,18374.30985915493,68.6333
127,"Elementwise","inception_5a/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",152.,152.,32.49740932642487,24.6
128,"Catenate","inception_5a/output",0,0,0,0,0,256,7,7,832,7,7,"","","","","","","",224.,559.,0.,46.633300000000006
129,"Convolution","inception_5b/1x1",0,0,0,0,15654912,832,7,7,384,7,7,"",1,1,1,1,1,1,561.,299.,41415.11111111111,129.4
130,"Elementwise","inception_5b/relu_1x1",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",299.,297.,77.4320987654321,32.7667
131,"Convolution","inception_5b/3x3_reduce",0,0,0,0,7827456,832,7,7,192,7,7,"",1,1,1,1,1,1,560.,188.,25331.572815533982,83.7
132,"Elementwise","inception_5b/relu_3x3_reduce",0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",190.,189.,45.23076923076923,25.1
133,"Convolution","inception_5b/3x3",0,0,0,0,32514048,192,7,7,384,7,7,"",3,3,1,1,1,1,188.,299.,64512.,272.40000000000003
134,"Elementwise","inception_5b/relu_3x3",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",299.,301.,77.4320987654321,33.
135,"Convolution","inception_5b/5x5_reduce",0,0,0,0,1956864,832,7,7,48,7,7,"",1,1,1,1,1,1,561.,107.,7526.400000000001,52.7667
136,"Elementwise","inception_5b/relu_5x5_reduce",0,0,2352,0,2352,48,7,7,48,7,7,"Ramp","","","","","","",107.,105.,13.139664804469275,24.0667
137,"Convolution","inception_5b/5x5",0,0,0,0,7526400,48,7,7,128,7,7,"",5,5,1,1,1,1,109.,152.,21879.06976744186,136.3333
138,"Elementwise","inception_5b/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",152.,151.,33.01052631578947,24.7333
139,"Pooling","inception_5b/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",561.,561.,0.,310.40000000000003
140,"Convolution","inception_5b/pool_proj",0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,560.,152.,18374.30985915493,68.9333
141,"Elementwise","inception_5b/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",155.,151.,32.16410256410256,24.7333
142,"Catenate","inception_5b/output",0,0,0,0,0,384,7,7,1024,7,7,"","","","","","","",300.,672.,0.,51.
143,"Pooling","pool5_7x7_s1",50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",672.,92.,0.,79.8
144,"Dropout","pool5_drop_7x7_s1",0,0,0,0,1024,1024,1,1,1024,1,1,"","","","","","","",92.,90.,5.851428571428571,24.
145,"Flatten","flatten_0",0,0,0,0,0,1024,1,1,1024,"","","","","","","","","",92.,89.,0.,24.
146,"Linear","loss3_classifier",0,0,0,0,373760,1024,"","",365,"","","","","","","","","",91.,75.,1887.676767676768,38.8667
147,"Softmax","prob",365,365,0,365,0,365,"","",365,"","","","","","","","","",76.,75.,0.,39.
