"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
42,"Elementwise","stage1_block0/relu_branch2a",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",645.,645.,145.86046511627907,41.
43,"Convolution","stage1_block0/conv_branch2b",0,0,0,0,28901376,64,28,28,64,28,28,"",3,3,1,1,1,1,643.,641.,32842.472727272725,510.3
44,"BatchNormalization","stage1_block0/bn_branch2b",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",641.,642.,0.,44.1
45,"Elementwise","stage1_block0/relu_branch2b",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",644.,642.,143.36,40.8667
46,"Convolution","stage1_block0/conv_branch2c",0,0,0,0,12845056,64,28,28,256,28,28,"",1,1,1,1,1,1,643.,2371.,15273.550535077287,187.8
47,"BatchNormalization","stage1_block0/bn_branch2c",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2371.,2374.,0.,108.06670000000001
48,"Total","stage1_block0/eltwise_stage1_block0",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2367.,2368.,0.,144.8667
49,"Elementwise","stage1_block0/relu_stage1_block0",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2375.,2367.,251.82434127979923,99.03330000000001
50,"Convolution","stage1_block1/conv_branch2a",0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2374.,642.,24144.842105263157,113.
51,"BatchNormalization","stage1_block1/bn_branch2a",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",643.,642.,0.,45.
52,"Elementwise","stage1_block1/relu_branch2a",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",643.,641.,148.44970414201183,40.4333
53,"Convolution","stage1_block1/conv_branch2b",0,0,0,0,28901376,64,28,28,64,28,28,"",3,3,1,1,1,1,643.,641.,33181.83237657865,511.43330000000003
54,"BatchNormalization","stage1_block1/bn_branch2b",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",641.,641.,0.,61.300000000000004
55,"Elementwise","stage1_block1/relu_branch2b",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",644.,641.,141.74011299435028,51.533300000000004
56,"Convolution","stage1_block1/conv_branch2c",0,0,0,0,12845056,64,28,28,256,28,28,"",1,1,1,1,1,1,645.,2371.,14901.457076566125,245.4
57,"BatchNormalization","stage1_block1/bn_branch2c",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2373.,2370.,0.,119.80000000000001
58,"Total","stage1_block1/eltwise_stage1_block1",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2368.,2371.,0.,150.8333
59,"Elementwise","stage1_block1/relu_stage1_block1",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2371.,2370.,265.83311258278144,96.83330000000001
60,"Convolution","stage1_block2/conv_branch2a",0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2370.,641.,23019.813620071684,146.8667
61,"BatchNormalization","stage1_block2/bn_branch2a",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",641.,641.,0.,49.800000000000004
62,"Elementwise","stage1_block2/relu_branch2a",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",644.,643.,146.71345029239765,43.033300000000004
63,"Convolution","stage1_block2/conv_branch2b",0,0,0,0,28901376,64,28,28,64,28,28,"",3,3,1,1,1,1,645.,641.,33067.935926773454,903.9333
64,"BatchNormalization","stage1_block2/bn_branch2b",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",644.,643.,0.,59.900000000000006
65,"Elementwise","stage1_block2/relu_branch2b",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",643.,643.,148.01179941002948,50.
66,"Convolution","stage1_block2/conv_branch2c",0,0,0,0,12845056,64,28,28,256,28,28,"",1,1,1,1,1,1,645.,2371.,15094.07285546416,246.7333
67,"BatchNormalization","stage1_block2/bn_branch2c",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2373.,2370.,0.,156.1
68,"Total","stage1_block2/eltwise_stage1_block2",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2370.,2369.,0.,201.5667
69,"Elementwise","stage1_block2/relu_stage1_block2",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2368.,2371.,266.8936170212766,126.2667
70,"Convolution","stage1_block3/conv_branch2a",0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2381.,644.,23568.91009174312,157.70000000000002
71,"BatchNormalization","stage1_block3/bn_branch2a",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",643.,645.,0.,60.7
72,"Elementwise","stage1_block3/relu_branch2a",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",642.,644.,142.1416430594901,50.9667
73,"Convolution","stage1_block3/conv_branch2b",0,0,0,0,28901376,64,28,28,64,28,28,"",3,3,1,1,1,1,642.,642.,33334.920415224915,998.7333000000001
74,"BatchNormalization","stage1_block3/bn_branch2b",50176,50176,0,0,0,64,28,28,64,28,28,"","","","","","","",647.,643.,0.,60.9333
75,"Elementwise","stage1_block3/relu_branch2b",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",643.,645.,145.0173410404624,51.
76,"Convolution","stage1_block3/conv_branch2c",0,0,0,0,12845056,64,28,28,256,28,28,"",1,1,1,1,1,1,641.,2371.,15401.745803357313,245.4
77,"BatchNormalization","stage1_block3/bn_branch2c",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2372.,2372.,0.,156.4
78,"Total","stage1_block3/eltwise_stage1_block3",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2367.,2378.,0.,201.10000000000002
79,"Elementwise","stage1_block3/relu_stage1_block3",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2374.,2369.,254.70050761421317,126.4
80,"Convolution","stage2_block0/conv_proj_shortcut",0,0,0,0,25690112,256,28,28,512,14,14,"",1,1,2,2,1,1,2372.,1226.,35631.22330097087,365.8
81,"BatchNormalization","stage2_block0/bn_proj_shortcut",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1229.,1227.,0.,105.5
82,"Convolution","stage2_block0/conv_branch2a",0,0,0,0,6422528,256,28,28,128,14,14,"",1,1,2,2,1,1,2370.,355.,12845.056,216.3667
83,"BatchNormalization","stage2_block0/bn_branch2a",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",355.,356.,0.,50.
84,"Elementwise","stage2_block0/relu_branch2a",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,358.,96.49230769230769,41.
85,"Convolution","stage2_block0/conv_branch2b",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,355.,356.,47224.470588235294,631.3667
86,"BatchNormalization","stage2_block0/bn_branch2b",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",355.,355.,0.,49.9667
87,"Elementwise","stage2_block0/relu_branch2b",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,355.,93.9625468164794,41.
88,"Convolution","stage2_block0/conv_branch2c",0,0,0,0,12845056,128,14,14,512,14,14,"",1,1,1,1,1,1,355.,1227.,24144.842105263157,177.0333
89,"BatchNormalization","stage2_block0/bn_branch2c",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1227.,1223.,0.,103.4333
90,"Total","stage2_block0/eltwise_stage2_block0",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1228.,1227.,0.,115.6333
91,"Elementwise","stage2_block0/relu_stage2_block0",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1226.,1229.,200.704,74.4333
92,"Convolution","stage2_block1/conv_branch2a",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1225.,357.,29061.21266968326,173.26670000000001
93,"BatchNormalization","stage2_block1/bn_branch2a",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",356.,355.,0.,49.800000000000004
94,"Elementwise","stage2_block1/relu_branch2a",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,355.,61.19024390243902,41.
95,"Convolution","stage2_block1/conv_branch2b",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,357.,354.,37005.60307298335,647.1333000000001
96,"BatchNormalization","stage2_block1/bn_branch2b",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",355.,356.,0.,46.033300000000004
97,"Elementwise","stage2_block1/relu_branch2b",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,355.,60.74576271186441,35.6333
98,"Convolution","stage2_block1/conv_branch2c",0,0,0,0,12845056,128,14,14,512,14,14,"",1,1,1,1,1,1,355.,1225.,24420.25855513308,117.6333
99,"BatchNormalization","stage2_block1/bn_branch2c",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1226.,1226.,0.,69.7
100,"Total","stage2_block1/eltwise_stage2_block1",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1229.,1227.,0.,88.2333
101,"Elementwise","stage2_block1/relu_stage2_block1",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1225.,1225.,209.50313152400832,58.033300000000004
102,"Convolution","stage2_block2/conv_branch2a",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1227.,354.,28736.14317673378,118.83330000000001
103,"BatchNormalization","stage2_block2/bn_branch2a",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",357.,355.,0.,38.5
104,"Elementwise","stage2_block2/relu_branch2a",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",380.,537.,93.9625468164794,34.7667
105,"Convolution","stage2_block2/conv_branch2b",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,535.,535.,32805.194097616346,360.20000000000005
106,"BatchNormalization","stage2_block2/bn_branch2b",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",538.,538.,0.,38.7
107,"Elementwise","stage2_block2/relu_branch2b",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",538.,538.,92.91851851851852,34.
108,"Convolution","stage2_block2/conv_branch2c",0,0,0,0,12845056,128,14,14,512,14,14,"",1,1,1,1,1,1,535.,1939.,22654.41975308642,117.36670000000001
109,"BatchNormalization","stage2_block2/bn_branch2c",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1942.,1942.,0.,70.4667
110,"Total","stage2_block2/eltwise_stage2_block2",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1938.,1942.,0.,89.
111,"Elementwise","stage2_block2/relu_stage2_block2",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1268.,1254.,208.19917012448133,57.666700000000006
112,"Convolution","stage2_block3/conv_branch2a",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1257.,377.,28865.294382022475,120.03330000000001
113,"BatchNormalization","stage2_block3/bn_branch2a",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",379.,376.,0.,46.2333
114,"Elementwise","stage2_block3/relu_branch2a",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",378.,380.,91.8974358974359,39.
115,"Convolution","stage2_block3/conv_branch2b",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,377.,377.,32768.,360.1667
116,"BatchNormalization","stage2_block3/bn_branch2b",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",378.,377.,0.,36.300000000000004
117,"Elementwise","stage2_block3/relu_branch2b",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",381.,380.,92.23529411764706,32.
118,"Convolution","stage2_block3/conv_branch2c",0,0,0,0,12845056,128,14,14,512,14,14,"",1,1,1,1,1,1,377.,1257.,22378.146341463416,113.36670000000001
119,"BatchNormalization","stage2_block3/bn_branch2c",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1258.,1257.,0.,71.0333
120,"Total","stage2_block3/eltwise_stage2_block3",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1256.,1257.,0.,86.0667
121,"Elementwise","stage2_block3/relu_stage2_block3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1259.,1259.,206.48559670781896,55.2667
122,"Convolution","stage2_block4/conv_branch2a",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1259.,376.,28418.265486725664,119.2667
123,"BatchNormalization","stage2_block4/bn_branch2a",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",376.,376.,0.,38.2667
124,"Elementwise","stage2_block4/relu_branch2a",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",379.,380.,92.23529411764706,34.3333
125,"Convolution","stage2_block4/conv_branch2b",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,377.,378.,37388.584734799486,361.6667
126,"BatchNormalization","stage2_block4/bn_branch2b",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",377.,378.,0.,38.4
127,"Elementwise","stage2_block4/relu_branch2b",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",380.,380.,99.95219123505976,34.1667
128,"Convolution","stage2_block4/conv_branch2c",0,0,0,0,12845056,128,14,14,512,14,14,"",1,1,1,1,1,1,376.,1256.,23019.813620071684,116.60000000000001
129,"BatchNormalization","stage2_block4/bn_branch2c",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1258.,1257.,0.,70.3
130,"Total","stage2_block4/eltwise_stage2_block4",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1258.,1256.,0.,88.
131,"Elementwise","stage2_block4/relu_stage2_block4",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1260.,1258.,207.768115942029,57.4667
132,"Convolution","stage2_block5/conv_branch2a",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1258.,377.,28168.98245614035,120.36670000000001
133,"BatchNormalization","stage2_block5/bn_branch2a",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",379.,376.,0.,38.4333
134,"Elementwise","stage2_block5/relu_branch2a",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",379.,379.,91.22909090909091,37.066700000000004
135,"Convolution","stage2_block5/conv_branch2b",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,379.,378.,32620.063205417606,550.9333
136,"BatchNormalization","stage2_block5/bn_branch2b",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",377.,377.,0.,46.2
137,"Elementwise","stage2_block5/relu_branch2b",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",378.,379.,90.89855072463769,38.566700000000004
138,"Convolution","stage2_block5/conv_branch2c",0,0,0,0,12845056,128,14,14,512,14,14,"",1,1,1,1,1,1,379.,1258.,22146.64827586207,171.8667
139,"BatchNormalization","stage2_block5/bn_branch2c",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1260.,1258.,0.,100.36670000000001
140,"Total","stage2_block5/eltwise_stage2_block5",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1258.,1258.,0.,112.6667
141,"Elementwise","stage2_block5/relu_stage2_block5",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1260.,1258.,207.768115942029,72.0667
142,"Convolution","stage3_block0/conv_proj_shortcut",0,0,0,0,25690112,512,14,14,1024,7,7,"",1,1,2,2,1,1,1259.,682.,35191.93424657534,333.7667
143,"BatchNormalization","stage3_block0/bn_proj_shortcut",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",679.,678.,0.,96.
144,"Convolution","stage3_block0/conv_branch2a",0,0,0,0,6422528,512,14,14,256,7,7,"",1,1,2,2,1,1,1257.,230.,15401.745803357313,145.6
145,"BatchNormalization","stage3_block0/bn_branch2a",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",228.,230.,0.,37.
146,"Elementwise","stage3_block0/relu_branch2a",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",229.,228.,59.45023696682465,23.7333
147,"Convolution","stage3_block0/conv_branch2b",0,0,0,0,28901376,256,7,7,256,7,7,"",3,3,1,1,1,1,228.,228.,38432.68085106383,314.3333
148,"BatchNormalization","stage3_block0/bn_branch2b",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",229.,228.,0.,37.566700000000004
149,"Elementwise","stage3_block0/relu_branch2b",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",228.,230.,58.89201877934273,25.6
150,"Convolution","stage3_block0/conv_branch2c",0,0,0,0,12845056,256,7,7,1024,7,7,"",1,1,1,1,1,1,230.,677.,26594.318840579712,196.9
151,"BatchNormalization","stage3_block0/bn_branch2c",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",679.,676.,0.,76.9667
152,"Total","stage3_block0/eltwise_stage3_block0",50176,0,0,0,0,1024,7,7,1024,7,7,"","","","","","","",678.,675.,0.,57.
153,"Elementwise","stage3_block0/relu_stage3_block0",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",677.,676.,149.33333333333331,42.066700000000004
154,"Convolution","stage3_block1/conv_branch2a",0,0,0,0,12845056,1024,7,7,256,7,7,"",1,1,1,1,1,1,674.,227.,32936.041025641025,106.33330000000001
155,"BatchNormalization","stage3_block1/bn_branch2a",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",225.,227.,0.,37.7333
156,"Elementwise","stage3_block1/relu_branch2a",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",226.,227.,59.73333333333334,26.633300000000002
157,"Convolution","stage3_block1/conv_branch2b",0,0,0,0,28901376,256,7,7,256,7,7,"",3,3,1,1,1,1,227.,227.,38330.7374005305,318.93330000000003
158,"BatchNormalization","stage3_block1/bn_branch2b",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",226.,227.,0.,45.5
159,"Elementwise","stage3_block1/relu_branch2b",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",226.,226.,60.01913875598086,35.2
160,"Convolution","stage3_block1/conv_branch2c",0,0,0,0,12845056,256,7,7,1024,7,7,"",1,1,1,1,1,1,228.,675.,30152.713615023476,132.9333
161,"BatchNormalization","stage3_block1/bn_branch2c",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",676.,676.,0.,67.4667
162,"Total","stage3_block1/eltwise_stage3_block1",50176,0,0,0,0,1024,7,7,1024,7,7,"","","","","","","",676.,676.,0.,50.7
163,"Elementwise","stage3_block1/relu_stage3_block1",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",677.,677.,147.14369501466277,42.2667
164,"Convolution","stage3_block2/conv_branch2a",0,0,0,0,12845056,1024,7,7,256,7,7,"",1,1,1,1,1,1,675.,227.,34162.382978723406,110.4667
165,"BatchNormalization","stage3_block2/bn_branch2a",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",226.,227.,0.,38.
166,"Elementwise","stage3_block2/relu_branch2a",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",226.,229.,59.73333333333334,25.3333
167,"Convolution","stage3_block2/conv_branch2b",0,0,0,0,28901376,256,7,7,256,7,7,"",3,3,1,1,1,1,226.,227.,41644.634005763684,315.3333
168,"BatchNormalization","stage3_block2/bn_branch2b",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",222.,221.,0.,37.2667
169,"Elementwise","stage3_block2/relu_branch2b",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",223.,225.,59.73333333333334,25.966700000000003
170,"Convolution","stage3_block2/conv_branch2c",0,0,0,0,12845056,256,7,7,1024,7,7,"",1,1,1,1,1,1,228.,676.,27623.77634408602,132.3667
171,"BatchNormalization","stage3_block2/bn_branch2c",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",675.,676.,0.,60.3667
172,"Total","stage3_block2/eltwise_stage3_block2",50176,0,0,0,0,1024,7,7,1024,7,7,"","","","","","","",676.,676.,0.,53.
173,"Elementwise","stage3_block2/relu_stage3_block2",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",676.,677.,147.57647058823528,40.2333
174,"Pooling","pool",50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",675.,90.,0.,80.
175,"Flatten","flatten_0",0,0,0,0,0,1024,1,1,1024,"","","","","","","","","",91.,89.,0.,24.
176,"Linear","fc_nsfw",0,0,0,0,2048,1024,"","",2,"","","","","","","","","",89.,72.,13.212903225806452,25.5667
177,"Softmax","prob",2,2,0,2,0,2,"","",2,"","","","","","","","","",72.,73.,0.,24.
