"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
37,"Elementwise","3b/relu1x1",0,0,46656,0,46656,64,27,27,64,27,27,"Ramp","","","","","","",601.,601.,136.02332361516034,46.3333
38,"Convolution","3b/conv3x3_reduce",0,0,0,0,11943936,256,27,27,64,27,27,"",1,1,1,1,1,1,2206.,599.,22664.015180265655,114.4
39,"BatchNormalization","3b/bn3x3_reduce",46656,46656,0,0,0,64,27,27,64,27,27,"","","","","","","",601.,600.,0.,50.033300000000004
40,"Elementwise","3b/relu3x3_reduce",0,0,46656,0,46656,64,27,27,64,27,27,"Ramp","","","","","","",599.,602.,136.02332361516034,40.
41,"Convolution","3b/conv3x3",0,0,0,0,40310784,64,27,27,96,27,27,"",3,3,1,1,1,1,600.,870.,36120.77419354839,511.1
42,"BatchNormalization","3b/bn3x3",69984,69984,0,0,0,96,27,27,96,27,27,"","","","","","","",873.,870.,0.,53.
43,"Elementwise","3b/relu3x3",0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",870.,871.,168.63614457831326,46.4667
44,"Convolution","3b/convdouble_3x3_reduce",0,0,0,0,11943936,256,27,27,64,27,27,"",1,1,1,1,1,1,2207.,596.,22535.728301886793,104.1667
45,"BatchNormalization","3b/bndouble_3x3_reduce",46656,46656,0,0,0,64,27,27,64,27,27,"","","","","","","",600.,599.,0.,44.033300000000004
46,"Elementwise","3b/reludouble_3x3_reduce",0,0,46656,0,46656,64,27,27,64,27,27,"Ramp","","","","","","",601.,600.,137.2235294117647,39.8333
47,"Convolution","3b/convdouble_3x3_0",0,0,0,0,40310784,64,27,27,96,27,27,"",3,3,1,1,1,1,598.,870.,36579.65880217786,509.93330000000003
48,"BatchNormalization","3b/bndouble_3x3_0",69984,69984,0,0,0,96,27,27,96,27,27,"","","","","","","",869.,867.,0.,52.9333
49,"Elementwise","3b/reludouble_3x3_0",0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",873.,871.,167.02625298329357,46.3333
50,"Convolution","3b/convdouble_3x3_1",0,0,0,0,60466176,96,27,27,96,27,27,"",3,3,1,1,1,1,873.,871.,34492.96976611523,734.6333000000001
51,"BatchNormalization","3b/bndouble_3x3_1",69984,69984,0,0,0,96,27,27,96,27,27,"","","","","","","",872.,873.,0.,53.
52,"Elementwise","3b/reludouble_3x3_1",0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",872.,870.,173.6575682382134,46.8333
53,"Pooling","3b/avg_poolpool",1679616,0,0,0,0,256,27,27,256,27,27,"Mean",3,3,1,1,"","",2201.,2203.,0.,1766.1000000000001
54,"Convolution","3b/convproj",0,0,0,0,11943936,256,27,27,64,27,27,"",1,1,1,1,1,1,2205.,600.,22535.728301886793,103.7
55,"BatchNormalization","3b/bnproj",46656,46656,0,0,0,64,27,27,64,27,27,"","","","","","","",602.,602.,0.,44.5
56,"Elementwise","3b/reluproj",0,0,46656,0,46656,64,27,27,64,27,27,"Ramp","","","","","","",598.,601.,135.62790697674419,40.
57,"Catenate","3b/ch_concatchconcat",0,0,0,0,0,64,27,27,320,27,27,"","","","","","","",601.,2740.,0.,108.6333
58,"Convolution","3c/conv3x3_reduce",0,0,0,0,29859840,320,27,27,128,27,27,"",1,1,1,1,1,1,2732.,1140.,38038.012738853504,195.0667
59,"BatchNormalization","3c/bn3x3_reduce",93312,93312,0,0,0,128,27,27,128,27,27,"","","","","","","",1138.,1143.,0.,62.900000000000006
60,"Elementwise","3c/relu3x3_reduce",0,0,93312,0,93312,128,27,27,128,27,27,"Ramp","","","","","","",1138.,1139.,192.00000000000003,55.
61,"Convolution","3c/conv3x3",0,0,0,0,36126720,128,27,27,160,14,14,"",3,3,2,2,1,1,1135.,424.,36864.,387.6667
62,"BatchNormalization","3c/bn3x3",31360,31360,0,0,0,160,14,14,160,14,14,"","","","","","","",427.,426.,0.,40.3667
63,"Elementwise","3c/relu3x3",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,424.,108.5121107266436,35.9333
64,"Convolution","3c/convdouble_3x3_reduce",0,0,0,0,14929920,320,27,27,64,27,27,"",1,1,1,1,1,1,2742.,601.,27096.04355716878,109.7333
65,"BatchNormalization","3c/bndouble_3x3_reduce",46656,46656,0,0,0,64,27,27,64,27,27,"","","","","","","",600.,600.,0.,44.300000000000004
66,"Elementwise","3c/reludouble_3x3_reduce",0,0,46656,0,46656,64,27,27,64,27,27,"Ramp","","","","","","",601.,601.,134.84393063583815,40.
67,"Convolution","3c/convdouble_3x3_0",0,0,0,0,40310784,64,27,27,96,27,27,"",3,3,1,1,1,1,602.,871.,30724.682926829268,513.1333000000001
68,"BatchNormalization","3c/bndouble_3x3_0",69984,69984,0,0,0,96,27,27,96,27,27,"","","","","","","",869.,870.,0.,59.166700000000006
69,"Elementwise","3c/reludouble_3x3_0",0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",871.,870.,167.82733812949638,50.1
70,"Convolution","3c/convdouble_3x3_1",0,0,0,0,16257024,96,27,27,96,14,14,"",3,3,2,2,1,1,870.,285.,22737.096503496505,291.40000000000003
71,"BatchNormalization","3c/bndouble_3x3_1",18816,18816,0,0,0,96,14,14,96,14,14,"","","","","","","",286.,283.,0.,38.4
72,"Elementwise","3c/reludouble_3x3_1",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",283.,286.,76.48780487804879,35.
73,"Pooling","3c/max_poolpool",0,0,564480,0,0,320,27,27,320,14,14,"Max",3,3,2,2,"","",2737.,788.,0.,523.5667
74,"Catenate","3c/ch_concatchconcat",0,0,0,0,0,160,14,14,576,14,14,"","","","","","","",425.,1361.,0.,61.300000000000004
75,"Convolution","4a/conv1x1",0,0,0,0,25288704,576,14,14,224,14,14,"",1,1,1,1,1,1,1364.,569.,45812.86956521739,142.5333
76,"BatchNormalization","4a/bn1x1",43904,43904,0,0,0,224,14,14,224,14,14,"","","","","","","",568.,569.,0.,46.
77,"Elementwise","4a/relu1x1",0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",571.,566.,136.3478260869565,40.300000000000004
78,"Convolution","4a/conv3x3_reduce",0,0,0,0,7225344,576,14,14,64,14,14,"",1,1,1,1,1,1,1362.,212.,20070.4,75.5333
79,"BatchNormalization","4a/bn3x3_reduce",12544,12544,0,0,0,64,14,14,64,14,14,"","","","","","","",213.,212.,0.,34.
80,"Elementwise","4a/relu3x3_reduce",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",212.,214.,60.01913875598086,25.4667
81,"Convolution","4a/conv3x3",0,0,0,0,10838016,64,14,14,96,14,14,"",3,3,1,1,1,1,213.,284.,20762.48275862069,208.5333
82,"BatchNormalization","4a/bn3x3",18816,18816,0,0,0,96,14,14,96,14,14,"","","","","","","",284.,284.,0.,36.6667
83,"Elementwise","4a/relu3x3",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",284.,282.,76.80000000000001,35.
84,"Convolution","4a/convdouble_3x3_reduce",0,0,0,0,10838016,576,14,14,96,14,14,"",1,1,1,1,1,1,1360.,284.,26434.18536585366,135.20000000000002
85,"BatchNormalization","4a/bndouble_3x3_reduce",18816,18816,0,0,0,96,14,14,96,14,14,"","","","","","","",286.,283.,0.,43.9333
86,"Elementwise","4a/reludouble_3x3_reduce",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",285.,284.,75.56626506024095,36.4333
87,"Convolution","4a/convdouble_3x3_0",0,0,0,0,21676032,96,14,14,128,14,14,"",3,3,1,1,1,1,284.,355.,30443.865168539323,485.6
88,"BatchNormalization","4a/bndouble_3x3_0",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",355.,353.,0.,48.
89,"Elementwise","4a/reludouble_3x3_0",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",353.,353.,91.8974358974359,39.
90,"Convolution","4a/convdouble_3x3_1",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,354.,354.,32730.89014722537,631.5667000000001
91,"BatchNormalization","4a/bndouble_3x3_1",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",354.,356.,0.,48.
92,"Elementwise","4a/reludouble_3x3_1",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,353.,92.23529411764706,39.3333
93,"Pooling","4a/avg_poolpool",1016064,0,0,0,0,576,14,14,576,14,14,"Mean",3,3,1,1,"","",1363.,1368.,0.,1589.5667
94,"Convolution","4a/convproj",0,0,0,0,14450688,576,14,14,128,14,14,"",1,1,1,1,1,1,1362.,355.,30358.588235294115,186.8667
95,"BatchNormalization","4a/bnproj",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",354.,353.,0.,48.
96,"Elementwise","4a/reluproj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,353.,93.2639405204461,39.2333
97,"Catenate","4a/ch_concatchconcat",0,0,0,0,0,224,14,14,576,14,14,"","","","","","","",571.,1361.,0.,82.5
98,"Convolution","4b/conv1x1",0,0,0,0,21676032,576,14,14,192,14,14,"",1,1,1,1,1,1,1360.,495.,37961.52714535902,177.6
99,"BatchNormalization","4b/bn1x1",37632,37632,0,0,0,192,14,14,192,14,14,"","","","","","","",497.,495.,0.,41.7
100,"Elementwise","4b/relu1x1",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",496.,495.,121.0032154340836,42.566700000000004
101,"Convolution","4b/conv3x3_reduce",0,0,0,0,10838016,576,14,14,96,14,14,"",1,1,1,1,1,1,1365.,284.,26629.03194103194,104.10000000000001
102,"BatchNormalization","4b/bn3x3_reduce",18816,18816,0,0,0,96,14,14,96,14,14,"","","","","","","",284.,284.,0.,36.2333
103,"Elementwise","4b/relu3x3_reduce",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",284.,284.,75.87096774193549,32.7333
104,"Convolution","4b/conv3x3",0,0,0,0,21676032,96,14,14,128,14,14,"",3,3,1,1,1,1,284.,356.,30358.58823529412,285.5333
105,"BatchNormalization","4b/bn3x3",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",353.,355.,0.,39.
106,"Elementwise","4b/relu3x3",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,354.,93.9625468164794,34.7
107,"Convolution","4b/convdouble_3x3_reduce",0,0,0,0,10838016,576,14,14,96,14,14,"",1,1,1,1,1,1,1361.,282.,26498.816625916872,99.60000000000001
108,"BatchNormalization","4b/bndouble_3x3_reduce",18816,18816,0,0,0,96,14,14,96,14,14,"","","","","","","",284.,283.,0.,36.533300000000004
109,"Elementwise","4b/reludouble_3x3_reduce",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",284.,282.,77.11475409836066,32.8333
110,"Convolution","4b/convdouble_3x3_0",0,0,0,0,21676032,96,14,14,128,14,14,"",3,3,1,1,1,1,284.,354.,30659.168316831685,286.8333
111,"BatchNormalization","4b/bndouble_3x3_0",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",353.,353.,0.,38.8667
112,"Elementwise","4b/reludouble_3x3_0",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",353.,354.,92.91851851851852,34.7
113,"Convolution","4b/convdouble_3x3_1",0,0,0,0,28901376,128,14,14,128,14,14,"",3,3,1,1,1,1,353.,355.,32768.,359.5667
114,"BatchNormalization","4b/bndouble_3x3_1",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",354.,354.,0.,38.6667
115,"Elementwise","4b/reludouble_3x3_1",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,353.,92.91851851851852,34.7667
116,"Pooling","4b/avg_poolpool",1016064,0,0,0,0,576,14,14,576,14,14,"Mean",3,3,1,1,"","",1365.,1362.,0.,1105.8333
117,"Convolution","4b/convproj",0,0,0,0,14450688,576,14,14,128,14,14,"",1,1,1,1,1,1,1363.,353.,31278.545454545456,129.
118,"BatchNormalization","4b/bnproj",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",354.,356.,0.,38.8333
119,"Elementwise","4b/reluproj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,355.,99.55555555555554,34.6667
120,"Catenate","4b/ch_concatchconcat",0,0,0,0,0,192,14,14,576,14,14,"","","","","","","",498.,1368.,0.,67.33330000000001
121,"Convolution","4c/conv1x1",0,0,0,0,18063360,576,14,14,160,14,14,"",1,1,1,1,1,1,1368.,426.,34210.90909090909,153.9333
122,"BatchNormalization","4c/bn1x1",31360,31360,0,0,0,160,14,14,160,14,14,"","","","","","","",424.,426.,0.,40.8667
123,"Elementwise","4c/relu1x1",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,423.,108.5121107266436,36.
124,"Convolution","4c/conv3x3_reduce",0,0,0,0,14450688,576,14,14,128,14,14,"",1,1,1,1,1,1,1365.,354.,30168.450939457198,129.4
125,"BatchNormalization","4c/bn3x3_reduce",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",355.,355.,0.,39.
126,"Elementwise","4c/relu3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",353.,355.,92.57564575645756,34.7
127,"Convolution","4c/conv3x3",0,0,0,0,36126720,128,14,14,160,14,14,"",3,3,1,1,1,1,357.,427.,37988.138801261826,385.3333
128,"BatchNormalization","4c/bn3x3",31360,31360,0,0,0,160,14,14,160,14,14,"","","","","","","",425.,426.,0.,41.
129,"Elementwise","4c/relu3x3",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",426.,427.,107.39726027397259,36.
130,"Convolution","4c/convdouble_3x3_reduce",0,0,0,0,14450688,576,14,14,128,14,14,"",1,1,1,1,1,1,1363.,357.,30358.588235294115,130.4333
131,"BatchNormalization","4c/bndouble_3x3_reduce",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",357.,354.,0.,39.
132,"Elementwise","4c/reludouble_3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,355.,92.91851851851852,34.566700000000004
133,"Convolution","4c/convdouble_3x3_0",0,0,0,0,36126720,128,14,14,160,14,14,"",3,3,1,1,1,1,358.,427.,38188.921775898525,385.9667
134,"BatchNormalization","4c/bndouble_3x3_0",31360,31360,0,0,0,160,14,14,160,14,14,"","","","","","","",425.,425.,0.,41.1333
135,"Elementwise","4c/reludouble_3x3_0",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",426.,426.,109.65034965034965,36.1
136,"Convolution","4c/convdouble_3x3_1",0,0,0,0,45158400,160,14,14,160,14,14,"",3,3,1,1,1,1,426.,428.,62201.652892561986,460.0333
137,"BatchNormalization","4c/bndouble_3x3_1",31360,31360,0,0,0,160,14,14,160,14,14,"","","","","","","",423.,426.,0.,41.
138,"Elementwise","4c/reludouble_3x3_1",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",427.,426.,109.65034965034965,36.
139,"Pooling","4c/avg_poolpool",1016064,0,0,0,0,576,14,14,576,14,14,"Mean",3,3,1,1,"","",1363.,1364.,0.,1105.2
140,"Convolution","4c/convproj",0,0,0,0,14450688,576,14,14,128,14,14,"",1,1,1,1,1,1,1365.,356.,32112.64,129.4
141,"BatchNormalization","4c/bnproj",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",358.,354.,0.,38.7
142,"Elementwise","4c/reluproj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,357.,93.9625468164794,34.1667
143,"Catenate","4c/ch_concatchconcat",0,0,0,0,0,160,14,14,608,14,14,"","","","","","","",426.,1435.,0.,69.7333
144,"Convolution","4d/conv1x1",0,0,0,0,11440128,608,14,14,96,14,14,"",1,1,1,1,1,1,1437.,285.,28458.02985074627,101.1667
145,"BatchNormalization","4d/bn1x1",18816,18816,0,0,0,96,14,14,96,14,14,"","","","","","","",284.,285.,0.,36.3333
146,"Elementwise","4d/relu1x1",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",285.,286.,76.80000000000001,32.7333
147,"Convolution","4d/conv3x3_reduce",0,0,0,0,15253504,608,14,14,128,14,14,"",1,1,1,1,1,1,1434.,354.,32803.23440860215,134.9667
148,"BatchNormalization","4d/bn3x3_reduce",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",356.,358.,0.,38.4333
149,"Elementwise","4d/relu3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,354.,93.9625468164794,34.6
150,"Convolution","4d/conv3x3",0,0,0,0,43352064,128,14,14,192,14,14,"",3,3,1,1,1,1,356.,497.,62198.083213773316,411.1333
151,"BatchNormalization","4d/bn3x3",37632,37632,0,0,0,192,14,14,192,14,14,"","","","","","","",498.,496.,0.,43.066700000000004
152,"Elementwise","4d/relu3x3",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",497.,498.,122.98039215686275,37.4
153,"Convolution","4d/convdouble_3x3_reduce",0,0,0,0,19066880,608,14,14,160,14,14,"",1,1,1,1,1,1,1436.,422.,37756.19801980198,159.3667
154,"BatchNormalization","4d/bndouble_3x3_reduce",31360,31360,0,0,0,160,14,14,160,14,14,"","","","","","","",424.,426.,0.,40.6
155,"Elementwise","4d/reludouble_3x3_reduce",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",426.,428.,108.88888888888889,36.
156,"Convolution","4d/convdouble_3x3_0",0,0,0,0,54190080,160,14,14,192,14,14,"",3,3,1,1,1,1,427.,496.,69653.059125964,492.
157,"BatchNormalization","4d/bndouble_3x3_0",37632,37632,0,0,0,192,14,14,192,14,14,"","","","","","","",496.,496.,0.,43.1667
158,"Elementwise","4d/reludouble_3x3_0",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",497.,501.,123.78947368421052,37.4667
159,"Convolution","4d/convdouble_3x3_1",0,0,0,0,65028096,192,14,14,192,14,14,"",3,3,1,1,1,1,499.,496.,74573.50458715597,570.2
160,"BatchNormalization","4d/bndouble_3x3_1",37632,37632,0,0,0,192,14,14,192,14,14,"","","","","","","",497.,498.,0.,43.
161,"Elementwise","4d/reludouble_3x3_1",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",497.,497.,123.78947368421052,37.4667
162,"Pooling","4d/avg_poolpool",1072512,0,0,0,0,608,14,14,608,14,14,"Mean",3,3,1,1,"","",1434.,1435.,0.,1166.
163,"Convolution","4d/convproj",0,0,0,0,15253504,608,14,14,128,14,14,"",1,1,1,1,1,1,1436.,359.,33087.861171366596,133.9
164,"BatchNormalization","4d/bnproj",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",356.,356.,0.,38.6
165,"Elementwise","4d/reluproj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,356.,93.61194029850746,34.2
166,"Catenate","4d/ch_concatchconcat",0,0,0,0,0,96,14,14,608,14,14,"","","","","","","",286.,1434.,0.,69.9333
167,"Convolution","4e/conv3x3_reduce",0,0,0,0,15253504,608,14,14,128,14,14,"",1,1,1,1,1,1,1438.,354.,33087.861171366596,134.9333
168,"BatchNormalization","4e/bn3x3_reduce",25088,25088,0,0,0,128,14,14,128,14,14,"","","","","","","",358.,356.,0.,38.7333
169,"Elementwise","4e/relu3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,355.,94.67169811320755,34.3333
170,"Convolution","4e/conv3x3",0,0,0,0,10838016,128,14,14,192,7,7,"",3,3,2,2,1,1,356.,179.,28824.51063829787,153.0667
171,"BatchNormalization","4e/bn3x3",9408,9408,0,0,0,192,7,7,192,7,7,"","","","","","","",178.,178.,0.,35.5
172,"Elementwise","4e/relu3x3",0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",178.,181.,44.37735849056604,23.
173,"Convolution","4e/convdouble_3x3_reduce",0,0,0,0,22880256,608,14,14,192,14,14,"",1,1,1,1,1,1,1440.,496.,42449.454545454544,184.66670000000002
174,"BatchNormalization","4e/bndouble_3x3_reduce",37632,37632,0,0,0,192,14,14,192,14,14,"","","","","","","",499.,497.,0.,43.066700000000004
175,"Elementwise","4e/reludouble_3x3_reduce",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",499.,499.,122.98039215686275,37.8333
176,"Convolution","4e/convdouble_3x3_0",0,0,0,0,86704128,192,14,14,256,14,14,"",3,3,1,1,1,1,497.,640.,86704.128,647.0667000000001
177,"BatchNormalization","4e/bndouble_3x3_0",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,643.,0.,47.400000000000006
178,"Elementwise","4e/reludouble_3x3_0",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",642.,649.,147.14369501466277,45.3667
179,"Convolution","4e/convdouble_3x3_1",0,0,0,0,28901376,256,14,14,256,7,7,"",3,3,2,2,1,1,641.,214.,51062.50176678445,578.1
180,"BatchNormalization","4e/bndouble_3x3_1",12544,12544,0,0,0,256,7,7,256,7,7,"","","","","","","",215.,215.,0.,47.1
181,"Elementwise","4e/reludouble_3x3_1",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",215.,215.,58.616822429906534,34.
182,"Pooling","4e/max_poolpool",0,0,268128,0,0,608,14,14,608,7,7,"Max",3,3,2,2,"","",1438.,408.,0.,499.7667
183,"Catenate","4e/ch_concatchconcat",0,0,0,0,0,192,7,7,1056,7,7,"","","","","","","",178.,658.,0.,66.6333
184,"Convolution","5a/conv1x1",0,0,0,0,18213888,1056,7,7,352,7,7,"",1,1,1,1,1,1,659.,266.,46822.33419023136,230.4333
185,"BatchNormalization","5a/bn1x1",17248,17248,0,0,0,352,7,7,352,7,7,"","","","","","","",268.,270.,0.,66.6667
186,"Elementwise","5a/relu1x1",0,0,17248,0,17248,352,7,7,352,7,7,"Ramp","","","","","","",268.,270.,72.1673640167364,35.9667
