"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
290,"Total","4b20/res4b20",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2368.,2369.,0.,141.13330000000002
300,"Total","4b21/res4b21",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2365.,2370.,0.,141.16670000000002
310,"Total","4b22/res4b22",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2371.,2374.,0.,140.0333
322,"Total","5a/res5a",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1225.,1226.,0.,86.5
332,"Total","5b/res5b",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1227.,1227.,0.,88.2
342,"Total","5c/res5c",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1225.,1226.,0.,87.
16,"Total","2a/res2a",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9364.,9379.,0.,477.93330000000003
26,"Total","2b/res2b",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9372.,9370.,0.,478.
36,"Total","2c/res2c",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9373.,9375.,0.,469.16670000000005
48,"Total","3a/res3a",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4698.,4705.,0.,256.1333
58,"Total","3b1/res3b1",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4705.,4706.,0.,254.9667
68,"Total","3b2/res3b2",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4703.,4702.,0.,255.3333
78,"Total","3b3/res3b3",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4703.,4698.,0.,257.36670000000004
88,"Total","3b4/res3b4",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4668.,4670.,0.,256.1
98,"Total","3b5/res3b5",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4676.,4675.,0.,251.4667
108,"Total","3b6/res3b6",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4669.,4673.,0.,252.3
118,"Total","3b7/res3b7",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4674.,4671.,0.,254.70000000000002
130,"Total","4a/res4a",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2376.,0.,198.8333
140,"Total","4b1/res4b1",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2377.,2375.,0.,203.0667
150,"Total","4b2/res4b2",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2372.,2373.,0.,136.5333
160,"Total","4b3/res4b3",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2372.,0.,136.8667
170,"Total","4b4/res4b4",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2386.,2370.,0.,136.7333
180,"Total","4b5/res4b5",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2372.,0.,127.1333
190,"Total","4b6/res4b6",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2369.,2374.,0.,136.4333
200,"Total","4b7/res4b7",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2372.,0.,136.5333
210,"Total","4b8/res4b8",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2372.,0.,136.0667
220,"Total","4b9/res4b9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2372.,2372.,0.,135.9333
230,"Total","4b10/res4b10",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2371.,2372.,0.,136.
240,"Total","4b11/res4b11",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2369.,2370.,0.,136.5
250,"Total","4b12/res4b12",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2374.,2374.,0.,136.26670000000001
260,"Total","4b13/res4b13",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2371.,2370.,0.,136.3
270,"Total","4b14/res4b14",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2373.,2372.,0.,136.16670000000002
280,"Total","4b15/res4b15",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2373.,2373.,0.,136.5667
290,"Total","4b16/res4b16",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2371.,2397.,0.,136.9667
300,"Total","4b17/res4b17",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2362.,2371.,0.,136.5333
310,"Total","4b18/res4b18",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2631.,2623.,0.,136.1
320,"Total","4b19/res4b19",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2397.,2396.,0.,136.3667
330,"Total","4b20/res4b20",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2395.,0.,138.
340,"Total","4b21/res4b21",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2398.,2398.,0.,138.1
350,"Total","4b22/res4b22",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2395.,0.,135.9667
360,"Total","4b23/res4b23",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2396.,0.,137.4667
370,"Total","4b24/res4b24",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2399.,2394.,0.,138.3
380,"Total","4b25/res4b25",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2400.,0.,136.4667
390,"Total","4b26/res4b26",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2400.,2396.,0.,136.20000000000002
400,"Total","4b27/res4b27",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2364.,2358.,0.,137.0667
410,"Total","4b28/res4b28",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2359.,2366.,0.,136.20000000000002
420,"Total","4b29/res4b29",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2371.,2362.,0.,136.5
430,"Total","4b30/res4b30",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2362.,2365.,0.,136.4333
440,"Total","4b31/res4b31",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2363.,2367.,0.,136.4667
450,"Total","4b32/res4b32",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2362.,2364.,0.,136.2333
460,"Total","4b33/res4b33",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2367.,2366.,0.,136.20000000000002
470,"Total","4b34/res4b34",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2370.,2360.,0.,136.66670000000002
480,"Total","4b35/res4b35",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2362.,2360.,0.,136.3667
492,"Total","5a/res5a",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1225.,1223.,0.,87.4667
502,"Total","5b/res5b",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1223.,1246.,0.,85.83330000000001
512,"Total","5c/res5c",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1250.,1248.,0.,88.
16,"Total","2a/res2a",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9300.,9317.,0.,711.6667
26,"Total","2b/res2b",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9305.,9312.,0.,486.5333
36,"Total","2c/res2c",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9306.,9317.,0.,488.23330000000004
48,"Total","3a/res3a",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4660.,4667.,0.,265.6667
58,"Total","3b/res3b",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4662.,4661.,0.,265.7667
68,"Total","3c/res3c",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4670.,4663.,0.,258.4667
78,"Total","3d/res3d",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4690.,4691.,0.,262.7667
90,"Total","4a/res4a",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2401.,2401.,0.,141.5
100,"Total","4b/res4b",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2399.,0.,142.5333
110,"Total","4c/res4c",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2400.,2400.,0.,142.5667
120,"Total","4d/res4d",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2399.,0.,143.
130,"Total","4e/res4e",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2400.,2403.,0.,141.0333
140,"Total","4f/res4f",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2402.,0.,140.76670000000001
152,"Total","5a/res5a",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1258.,1255.,0.,87.4
162,"Total","5b/res5b",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1256.,1256.,0.,112.5
172,"Total","5c/res5c",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1256.,1255.,0.,88.
15,"Total","5/11",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9328.,9327.,0.,477.1333
25,"Total","6/9",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9360.,9361.,0.,475.20000000000005
35,"Total","7/9",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9357.,9357.,0.,470.8333
47,"Total","8/11",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4711.,4710.,0.,250.9667
57,"Total","9/9",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4704.,4700.,0.,249.4667
67,"Total","10/9",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4704.,4701.,0.,247.4667
77,"Total","11/9",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4700.,4701.,0.,246.5
89,"Total","12/11",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2404.,0.,142.3333
99,"Total","13/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2404.,0.,144.
109,"Total","14/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2407.,0.,142.4
119,"Total","15/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2406.,0.,193.60000000000002
129,"Total","16/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2404.,0.,141.2333
139,"Total","17/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2406.,0.,141.
151,"Total","18/11",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1257.,0.,89.
161,"Total","19/9",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1255.,1255.,0.,88.86670000000001
171,"Total","20/9",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1254.,1257.,0.,89.10000000000001
16,"Total","stage0_block0/eltwise_stage0_block0",401408,0,0,0,0,128,56,56,128,56,56,"","","","","","","",4673.,4677.,0.,238.3333
26,"Total","stage0_block1/eltwise_stage0_block1",401408,0,0,0,0,128,56,56,128,56,56,"","","","","","","",4665.,4670.,0.,317.36670000000004
36,"Total","stage0_block2/eltwise_stage0_block2",401408,0,0,0,0,128,56,56,128,56,56,"","","","","","","",4675.,4674.,0.,245.8333
48,"Total","stage1_block0/eltwise_stage1_block0",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2367.,2368.,0.,144.8667
58,"Total","stage1_block1/eltwise_stage1_block1",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2368.,2371.,0.,150.8333
68,"Total","stage1_block2/eltwise_stage1_block2",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2370.,2369.,0.,201.5667
78,"Total","stage1_block3/eltwise_stage1_block3",200704,0,0,0,0,256,28,28,256,28,28,"","","","","","","",2367.,2378.,0.,201.10000000000002
90,"Total","stage2_block0/eltwise_stage2_block0",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1228.,1227.,0.,115.6333
100,"Total","stage2_block1/eltwise_stage2_block1",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1229.,1227.,0.,88.2333
110,"Total","stage2_block2/eltwise_stage2_block2",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1938.,1942.,0.,89.
120,"Total","stage2_block3/eltwise_stage2_block3",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1256.,1257.,0.,86.0667
130,"Total","stage2_block4/eltwise_stage2_block4",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1258.,1256.,0.,88.
140,"Total","stage2_block5/eltwise_stage2_block5",100352,0,0,0,0,512,14,14,512,14,14,"","","","","","","",1258.,1258.,0.,112.6667
152,"Total","stage3_block0/eltwise_stage3_block0",50176,0,0,0,0,1024,7,7,1024,7,7,"","","","","","","",678.,675.,0.,57.
162,"Total","stage3_block1/eltwise_stage3_block1",50176,0,0,0,0,1024,7,7,1024,7,7,"","","","","","","",676.,676.,0.,50.7
172,"Total","stage3_block2/eltwise_stage3_block2",50176,0,0,0,0,1024,7,7,1024,7,7,"","","","","","","",676.,676.,0.,53.
