"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","mad/time"
215,"BatchNormalization","stage3_unit14/bn3",353.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
245,"BatchNormalization","stage3_unit17/bn3",353.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
285,"BatchNormalization","stage3_unit21/bn3",353.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
152,"BatchNormalization","stage3_unit8/bn2",354.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
165,"BatchNormalization","stage3_unit9/bn3",355.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
205,"BatchNormalization","stage3_unit13/bn3",355.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
225,"BatchNormalization","stage3_unit15/bn3",355.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
232,"BatchNormalization","stage3_unit16/bn2",355.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
235,"BatchNormalization","stage3_unit16/bn3",356.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
275,"BatchNormalization","stage3_unit20/bn3",356.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
132,"BatchNormalization","stage3_unit6/bn2",357.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
155,"BatchNormalization","stage3_unit8/bn3",357.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
302,"BatchNormalization","stage3_unit23/bn2",357.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
102,"BatchNormalization","stage3_unit3/bn2",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
112,"BatchNormalization","stage3_unit4/bn2",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
142,"BatchNormalization","stage3_unit7/bn2",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
172,"BatchNormalization","stage3_unit10/bn2",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
222,"BatchNormalization","stage3_unit15/bn2",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
292,"BatchNormalization","stage3_unit22/bn2",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
305,"BatchNormalization","stage3_unit23/bn3",358.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
105,"BatchNormalization","stage3_unit3/bn3",360.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
115,"BatchNormalization","stage3_unit4/bn3",360.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
135,"BatchNormalization","stage3_unit6/bn3",360.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
145,"BatchNormalization","stage3_unit7/bn3",360.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
252,"BatchNormalization","stage3_unit18/bn2",360.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
255,"BatchNormalization","stage3_unit18/bn3",361.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
84,"BatchNormalization","stage3_unit1/bn3",362.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
92,"BatchNormalization","stage3_unit2/bn2",362.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
95,"BatchNormalization","stage3_unit2/bn3",362.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
162,"BatchNormalization","stage3_unit9/bn2",362.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
185,"BatchNormalization","stage3_unit11/bn3",362.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
212,"BatchNormalization","stage3_unit14/bn2",362.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
125,"BatchNormalization","stage3_unit5/bn3",363.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
182,"BatchNormalization","stage3_unit11/bn2",363.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
262,"BatchNormalization","stage3_unit19/bn2",363.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
122,"BatchNormalization","stage3_unit5/bn2",364.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
192,"BatchNormalization","stage3_unit12/bn2",364.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
195,"BatchNormalization","stage3_unit12/bn3",364.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
175,"BatchNormalization","stage3_unit10/bn3",365.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",0.
81,"BatchNormalization","stage3_unit1/bn2",787.,200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",0.
27,"BatchNormalization","stage1_unit3/bn1",2995.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",0.
17,"BatchNormalization","stage1_unit2/bn1",2998.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",0.
37,"BatchNormalization","stage2_unit1/bn1",3007.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",0.
336,"BatchNormalization","stage4_unit3/bn3",274.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",0.
315,"BatchNormalization","stage4_unit1/bn3",281.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",0.
333,"BatchNormalization","stage4_unit3/bn2",286.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",0.
323,"BatchNormalization","stage4_unit2/bn2",287.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",0.
326,"BatchNormalization","stage4_unit2/bn3",287.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",0.
312,"BatchNormalization","stage4_unit1/bn2",524.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",0.
78,"BatchNormalization","stage3_unit1/bn1",1349.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",0.
48,"BatchNormalization","stage2_unit2/bn1",1388.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",0.
68,"BatchNormalization","stage2_unit4/bn1",1388.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",0.
58,"BatchNormalization","stage2_unit3/bn1",1400.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",0.
259,"BatchNormalization","stage3_unit19/bn1",762.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
199,"BatchNormalization","stage3_unit13/bn1",763.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
209,"BatchNormalization","stage3_unit14/bn1",763.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
269,"BatchNormalization","stage3_unit20/bn1",764.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
299,"BatchNormalization","stage3_unit23/bn1",764.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
219,"BatchNormalization","stage3_unit15/bn1",771.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
139,"BatchNormalization","stage3_unit7/bn1",803.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
239,"BatchNormalization","stage3_unit17/bn1",804.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
119,"BatchNormalization","stage3_unit5/bn1",805.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
229,"BatchNormalization","stage3_unit16/bn1",805.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
289,"BatchNormalization","stage3_unit22/bn1",806.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
89,"BatchNormalization","stage3_unit2/bn1",811.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
109,"BatchNormalization","stage3_unit4/bn1",811.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
179,"BatchNormalization","stage3_unit11/bn1",811.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
129,"BatchNormalization","stage3_unit6/bn1",813.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
279,"BatchNormalization","stage3_unit21/bn1",813.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
149,"BatchNormalization","stage3_unit8/bn1",814.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
159,"BatchNormalization","stage3_unit9/bn1",814.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
249,"BatchNormalization","stage3_unit18/bn1",814.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
309,"BatchNormalization","stage4_unit1/bn1",814.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
169,"BatchNormalization","stage3_unit10/bn1",815.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
99,"BatchNormalization","stage3_unit3/bn1",819.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
189,"BatchNormalization","stage3_unit12/bn1",819.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",0.
320,"BatchNormalization","stage4_unit2/bn1",530.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",0.
330,"BatchNormalization","stage4_unit3/bn1",581.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",0.
340,"BatchNormalization","bn1",583.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",0.
8,"Convolution","stage1_unit1/conv1",824.,0,0,0,0,12845056,64,56,56,64,56,56,"",1,1,1,1,1,1,15588.660194174756
15,"Convolution","stage1_unit1/sc",2356.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,21808.244482173173
14,"Convolution","stage1_unit1/conv3",2357.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,21798.991938905387
25,"Convolution","stage1_unit2/conv3",2364.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,21734.44331641286
35,"Convolution","stage1_unit3/conv3",2369.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,21688.570704938793
66,"Convolution","stage2_unit3/conv3",1292.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,39767.97523219814
56,"Convolution","stage2_unit2/conv3",1295.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,39675.84864864865
45,"Convolution","stage2_unit1/conv3",1298.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,39584.147919876734
76,"Convolution","stage2_unit4/conv3",1388.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,37017.45244956772
287,"Convolution","stage3_unit21/conv3",860.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59744.4465116279
237,"Convolution","stage3_unit16/conv3",863.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59536.760139049824
277,"Convolution","stage3_unit20/conv3",866.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59330.51270207852
97,"Convolution","stage3_unit2/conv3",867.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59262.080738177625
107,"Convolution","stage3_unit3/conv3",867.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59262.080738177625
147,"Convolution","stage3_unit7/conv3",867.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59262.080738177625
227,"Convolution","stage3_unit15/conv3",868.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59193.8064516129
117,"Convolution","stage3_unit4/conv3",870.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,59057.72873563218
86,"Convolution","stage3_unit1/conv3",871.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58989.924225028706
137,"Convolution","stage3_unit6/conv3",872.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58922.2752293578
167,"Convolution","stage3_unit9/conv3",873.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58854.7812142039
177,"Convolution","stage3_unit10/conv3",873.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58854.7812142039
247,"Convolution","stage3_unit17/conv3",873.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58854.7812142039
307,"Convolution","stage3_unit23/conv3",873.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58854.7812142039
187,"Convolution","stage3_unit11/conv3",875.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58720.256
157,"Convolution","stage3_unit8/conv3",879.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58453.042093287826
127,"Convolution","stage3_unit5/conv3",881.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,58320.345062429056
297,"Convolution","stage3_unit22/conv3",958.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,53632.80167014613
257,"Convolution","stage3_unit18/conv3",959.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,53576.87591240876
197,"Convolution","stage3_unit12/conv3",960.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,53521.066666666666
267,"Convolution","stage3_unit19/conv3",963.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,53354.33437175493
207,"Convolution","stage3_unit13/conv3",964.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,53298.98755186722
217,"Convolution","stage3_unit14/conv3",972.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,52860.31275720165
19,"Convolution","stage1_unit2/conv1",1286.,0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,39953.517884914465
29,"Convolution","stage1_unit3/conv1",1297.,0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,39614.66769468003
39,"Convolution","stage2_unit1/conv1",1858.,0,0,0,0,102760448,256,56,56,128,56,56,"",1,1,1,1,1,1,55307.022604951555
317,"Convolution","stage4_unit1/conv3",699.,0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,73505.32761087267
328,"Convolution","stage4_unit2/conv3",928.,0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,55366.620689655174
338,"Convolution","stage4_unit3/conv3",929.,0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,55307.022604951555
70,"Convolution","stage2_unit4/conv1",880.,0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,58386.61818181818
50,"Convolution","stage2_unit2/conv1",882.,0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,58254.222222222226
60,"Convolution","stage2_unit3/conv1",898.,0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,57216.285077951
80,"Convolution","stage3_unit1/conv1",1510.,0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,68053.27682119205
151,"Convolution","stage3_unit8/conv1",631.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,81426.66244057052
251,"Convolution","stage3_unit18/conv1",631.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,81426.66244057052
241,"Convolution","stage3_unit17/conv1",632.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,81297.82278481012
231,"Convolution","stage3_unit16/conv1",636.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,80786.51572327045
291,"Convolution","stage3_unit22/conv1",636.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,80786.51572327045
281,"Convolution","stage3_unit21/conv1",637.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,80659.69230769231
141,"Convolution","stage3_unit7/conv1",642.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,80031.5015576324
101,"Convolution","stage3_unit3/conv1",644.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79782.95652173912
111,"Convolution","stage3_unit4/conv1",644.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79782.95652173912
91,"Convolution","stage3_unit2/conv1",646.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79535.95046439629
191,"Convolution","stage3_unit12/conv1",646.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79535.95046439629
121,"Convolution","stage3_unit5/conv1",647.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79413.02009273571
161,"Convolution","stage3_unit9/conv1",647.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79413.02009273571
171,"Convolution","stage3_unit10/conv1",647.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79413.02009273571
181,"Convolution","stage3_unit11/conv1",649.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79168.29583975347
131,"Convolution","stage3_unit6/conv1",650.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,79046.49846153846
301,"Convolution","stage3_unit23/conv1",734.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,70000.30517711172
201,"Convolution","stage3_unit13/conv1",741.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,69339.03373819163
261,"Convolution","stage3_unit19/conv1",743.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,69152.38761776581
271,"Convolution","stage3_unit20/conv1",744.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,69059.44086021507
211,"Convolution","stage3_unit14/conv1",749.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,68598.42990654205
221,"Convolution","stage3_unit15/conv1",750.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,68506.96533333333
311,"Convolution","stage4_unit1/conv1",889.,0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,115591.05511811025
322,"Convolution","stage4_unit2/conv1",611.,0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,84092.01963993454
332,"Convolution","stage4_unit3/conv1",767.,0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,66988.55801825294
46,"Convolution","stage2_unit1/sc",2078.,0,0,0,0,102760448,256,56,56,512,28,28,"",1,1,2,2,1,1,49451.61116458133
87,"Convolution","stage3_unit1/sc",1305.,0,0,0,0,102760448,512,28,28,1024,14,14,"",1,1,2,2,1,1,78743.63831417625
318,"Convolution","stage4_unit1/sc",1184.,0,0,0,0,102760448,1024,14,14,2048,7,7,"",1,1,2,2,1,1,86790.91891891892
32,"Convolution","stage1_unit3/conv2",2406.,0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,48048.837905236905
11,"Convolution","stage1_unit1/conv2",2415.,0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,47869.77391304348
22,"Convolution","stage1_unit2/conv2",2424.,0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,47692.039603960395
53,"Convolution","stage2_unit2/conv2",1666.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,69391.05882352941
73,"Convolution","stage2_unit4/conv2",1686.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,68567.91459074734
63,"Convolution","stage2_unit3/conv2",1697.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,68123.45550972303
274,"Convolution","stage3_unit20/conv2",1154.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,100178.07972270364
134,"Convolution","stage3_unit6/conv2",1156.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,100004.76124567474
304,"Convolution","stage3_unit23/conv2",1156.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,100004.76124567474
234,"Convolution","stage3_unit16/conv2",1157.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99918.32670700087
104,"Convolution","stage3_unit3/conv2",1159.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99745.90509059535
224,"Convolution","stage3_unit15/conv2",1159.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99745.90509059535
284,"Convolution","stage3_unit21/conv2",1159.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99745.90509059535
194,"Convolution","stage3_unit12/conv2",1160.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99659.91724137931
244,"Convolution","stage3_unit17/conv2",1160.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99659.91724137931
114,"Convolution","stage3_unit4/conv2",1162.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99488.38554216867
154,"Convolution","stage3_unit8/conv2",1163.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99402.84092863285
144,"Convolution","stage3_unit7/conv2",1166.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,99147.08747855917
94,"Convolution","stage3_unit2/conv2",1168.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,98977.31506849315
164,"Convolution","stage3_unit9/conv2",1168.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,98977.31506849315
174,"Convolution","stage3_unit10/conv2",1170.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,98808.12307692308
124,"Convolution","stage3_unit5/conv2",1172.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,98639.5085324232
184,"Convolution","stage3_unit11/conv2",1172.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,98639.5085324232
204,"Convolution","stage3_unit13/conv2",1317.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,87779.42596810934
294,"Convolution","stage3_unit22/conv2",1327.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,87117.93820648079
214,"Convolution","stage3_unit14/conv2",1336.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,86531.06586826348
264,"Convolution","stage3_unit19/conv2",1709.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,67645.11644236396
254,"Convolution","stage3_unit18/conv2",1867.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,61920.46277450455
325,"Convolution","stage4_unit2/conv2",1244.,0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,92930.46945337621
335,"Convolution","stage4_unit3/conv2",1265.,0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,91387.75019762845
42,"Convolution","stage2_unit1/conv2",1864.,0,0,0,0,115605504,128,56,56,128,28,28,"",3,3,2,2,1,1,62020.12017167382
83,"Convolution","stage3_unit1/conv2",1266.,0,0,0,0,115605504,256,28,28,256,14,14,"",3,3,2,2,1,1,91315.56398104265
314,"Convolution","stage4_unit1/conv2",1142.,0,0,0,0,115605504,512,14,14,512,7,7,"",3,3,2,2,1,1,101230.73905429072
2,"Convolution","conv0",4223.,0,0,0,0,118013952,3,224,224,64,112,112,"",7,7,2,2,1,1,27945.524982240113
31,"Elementwise","stage1_unit3/relu2",750.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",267.6053333333333
21,"Elementwise","stage1_unit2/relu2",787.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",255.02414231257941
34,"Elementwise","stage1_unit3/relu3",789.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",254.37769328263624
