"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
93,"BatchNormalization","4b/bn4b_branch2a",367.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",641.,638.,0.
113,"BatchNormalization","4d/bn4d_branch2a",367.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,641.,0.
123,"BatchNormalization","4e/bn4e_branch2a",368.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,638.,0.
126,"BatchNormalization","4e/bn4e_branch2b",368.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",640.,642.,0.
103,"BatchNormalization","4c/bn4c_branch2a",372.,50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",639.,639.,0.
15,"BatchNormalization","2a/bn2a_branch2c",2964.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9359.,9400.,0.
7,"BatchNormalization","2a/bn2a_branch1",2996.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9389.,9392.,0.
25,"BatchNormalization","2b/bn2b_branch2c",3006.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9360.,9384.,0.
35,"BatchNormalization","2c/bn2c_branch2c",3054.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9369.,9388.,0.
145,"BatchNormalization","5a/bn5a_branch2a",281.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",356.,357.,0.
168,"BatchNormalization","5c/bn5c_branch2b",281.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",353.,354.,0.
155,"BatchNormalization","5b/bn5b_branch2a",285.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",356.,353.,0.
165,"BatchNormalization","5c/bn5c_branch2a",288.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",356.,354.,0.
158,"BatchNormalization","5b/bn5b_branch2b",289.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",353.,354.,0.
148,"BatchNormalization","5a/bn5a_branch2b",296.,25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",356.,355.,0.
67,"BatchNormalization","3c/bn3c_branch2c",1447.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4719.,4720.,0.
57,"BatchNormalization","3b/bn3b_branch2c",1451.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4719.,4721.,0.
39,"BatchNormalization","3a/bn3a_branch1",1454.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4720.,4715.,0.
47,"BatchNormalization","3a/bn3a_branch2c",1456.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4717.,4718.,0.
77,"BatchNormalization","3d/bn3d_branch2c",1463.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4676.,4679.,0.
139,"BatchNormalization","4f/bn4f_branch2c",820.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2373.,2376.,0.
89,"BatchNormalization","4a/bn4a_branch2c",823.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2378.,0.
81,"BatchNormalization","4a/bn4a_branch1",825.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2374.,0.
99,"BatchNormalization","4b/bn4b_branch2c",825.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2381.,2377.,0.
109,"BatchNormalization","4c/bn4c_branch2c",825.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2377.,2375.,0.
119,"BatchNormalization","4d/bn4d_branch2c",827.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2374.,0.
129,"BatchNormalization","4e/bn4e_branch2c",830.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2377.,0.
143,"BatchNormalization","5a/bn5a_branch1",555.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1233.,1232.,0.
151,"BatchNormalization","5a/bn5a_branch2c",556.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1228.,1231.,0.
161,"BatchNormalization","5b/bn5b_branch2c",556.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1231.,1229.,0.
171,"BatchNormalization","5c/bn5c_branch2c",557.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1233.,1231.,0.
8,"Convolution","2a/res2a_branch2a",839.,0,0,0,0,12845056,64,56,56,64,56,56,"",1,1,1,1,1,1,2422.,2415.,15309.95947556615
6,"Convolution","2a/res2a_branch1",2416.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2415.,9439.,21266.649006622516
14,"Convolution","2a/res2a_branch2c",2433.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2415.,9430.,21118.053431976983
34,"Convolution","2c/res2c_branch2c",2434.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2415.,9444.,21109.3771569433
24,"Convolution","2b/res2b_branch2c",2439.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2418.,9437.,21066.10250102501
56,"Convolution","3b/res3b_branch2c",1315.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1263.,4716.,39072.413688212924
76,"Convolution","3d/res3d_branch2c",1316.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1233.,4673.,39042.72340425532
46,"Convolution","3a/res3a_branch2c",1326.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1264.,4720.,38748.28355957768
66,"Convolution","3c/res3c_branch2c",1424.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1264.,4718.,36081.61797752809
88,"Convolution","4a/res4a_branch2c",883.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,643.,2380.,58188.24915062288
138,"Convolution","4f/res4f_branch2c",883.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,640.,2381.,58188.24915062288
108,"Convolution","4c/res4c_branch2c",885.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,639.,2387.,58056.750282485875
98,"Convolution","4b/res4b_branch2c",888.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,641.,2381.,57860.61261261261
128,"Convolution","4e/res4e_branch2c",888.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,641.,2379.,57860.61261261261
118,"Convolution","4d/res4d_branch2c",907.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,643.,2377.,56648.53803748622
28,"Convolution","2c/res2c_branch2a",1330.,0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,9351.,2420.,38631.747368421056
18,"Convolution","2b/res2b_branch2a",1411.,0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,9359.,2417.,36414.049610205526
170,"Convolution","5c/res5c_branch2c",713.,0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,354.,1232.,72062.0252454418
150,"Convolution","5a/res5a_branch2c",717.,0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,356.,1234.,71660.00557880056
160,"Convolution","5b/res5b_branch2c",721.,0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,354.,1231.,71262.44660194175
70,"Convolution","3d/res3d_branch2a",923.,0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4717.,1265.,55666.54821235102
50,"Convolution","3b/res3b_branch2a",926.,0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4722.,1265.,55486.203023758106
60,"Convolution","3c/res3c_branch2a",1003.,0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4721.,1264.,51226.544366899296
132,"Convolution","4f/res4f_branch2a",659.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2377.,641.,77966.9559939302
112,"Convolution","4d/res4d_branch2a",660.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2375.,641.,77848.82424242425
92,"Convolution","4b/res4b_branch2a",664.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2372.,639.,77379.85542168675
102,"Convolution","4c/res4c_branch2a",664.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2372.,639.,77379.85542168675
122,"Convolution","4e/res4e_branch2a",664.,0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2374.,640.,77379.85542168675
164,"Convolution","5c/res5c_branch2a",625.,0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,1230.,353.,82208.3584
154,"Convolution","5b/res5b_branch2a",629.,0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,1233.,353.,81685.57074721782
40,"Convolution","3a/res3a_branch2a",1215.,0,0,0,0,25690112,256,56,56,128,28,28,"",1,1,2,2,1,1,9381.,1264.,21144.12510288066
38,"Convolution","3a/res3a_branch1",2150.,0,0,0,0,102760448,256,56,56,512,28,28,"",1,1,2,2,1,1,9347.,4717.,47795.55720930233
82,"Convolution","4a/res4a_branch2a",799.,0,0,0,0,25690112,512,28,28,256,14,14,"",1,1,2,2,1,1,4671.,639.,32152.8310387985
80,"Convolution","4a/res4a_branch1",1354.,0,0,0,0,102760448,512,28,28,1024,14,14,"",1,1,2,2,1,1,4671.,2380.,75893.97932053177
144,"Convolution","5a/res5a_branch2a",599.,0,0,0,0,25690112,1024,14,14,512,7,7,"",1,1,2,2,1,1,2382.,355.,42888.333889816364
142,"Convolution","5a/res5a_branch1",1253.,0,0,0,0,102760448,1024,14,14,2048,7,7,"",1,1,2,2,1,1,2374.,1234.,82011.53072625698
31,"Convolution","2c/res2c_branch2b",2435.,0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2416.,2415.,47476.59301848049
21,"Convolution","2b/res2b_branch2b",2438.,0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2413.,2413.,47418.17227235439
11,"Convolution","2a/res2a_branch2b",2817.,0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2415.,2414.,41038.517571884986
43,"Convolution","3a/res3a_branch2b",1681.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1265.,1263.,68771.86436644854
73,"Convolution","3d/res3d_branch2b",1705.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1265.,1266.,67803.8146627566
53,"Convolution","3b/res3b_branch2b",1709.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1265.,1266.,67645.11644236396
63,"Convolution","3c/res3c_branch2b",2381.,0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1263.,1264.,48553.34061318774
105,"Convolution","4c/res4c_branch2b",1173.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,640.,638.,98555.41687979539
85,"Convolution","4a/res4a_branch2b",1180.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,643.,641.,97970.76610169491
135,"Convolution","4f/res4f_branch2b",1181.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,641.,640.,97887.81033022862
115,"Convolution","4d/res4d_branch2b",1183.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,643.,642.,97722.31952662721
95,"Convolution","4b/res4b_branch2b",1187.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,643.,641.,97393.01095197977
125,"Convolution","4e/res4e_branch2b",1190.,0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,640.,640.,97147.48235294118
167,"Convolution","5c/res5c_branch2b",1109.,0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,354.,354.,104243.01532912534
157,"Convolution","5b/res5b_branch2b",1116.,0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,354.,353.,103589.16129032258
147,"Convolution","5a/res5a_branch2b",1121.,0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,355.,354.,103127.12221231044
1,"Convolution","conv1",5552.,0,0,0,0,118013952,3,224,224,64,112,112,"",7,7,2,2,1,1,1844.,9447.,21256.115273775216
10,"Elementwise","2a/res2a_branch2a_relu",782.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2416.,2411.,256.65473145780055
30,"Elementwise","2c/res2c_branch2a_relu",803.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2416.,2417.,249.94271481942715
33,"Elementwise","2c/res2c_branch2b_relu",803.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2415.,2414.,249.94271481942715
23,"Elementwise","2b/res2b_branch2b_relu",807.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2415.,2416.,248.70384138785627
20,"Elementwise","2b/res2b_branch2a_relu",811.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2415.,2414.,247.47718865598029
13,"Elementwise","2a/res2a_branch2b_relu",813.,0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2417.,2411.,246.86838868388685
3,"Elementwise","conv1_relu",2962.,0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",9353.,9405.,271.03848750844026
72,"Elementwise","3d/res3d_branch2a_relu",506.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1266.,1267.,198.32411067193675
42,"Elementwise","3a/res3a_branch2a_relu",509.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1264.,1263.,197.15520628683691
65,"Elementwise","3c/res3c_branch2b_relu",509.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1265.,1259.,197.15520628683691
52,"Elementwise","3b/res3b_branch2a_relu",510.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1259.,1265.,196.76862745098038
45,"Elementwise","3a/res3a_branch2b_relu",516.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1264.,1264.,194.48062015503876
62,"Elementwise","3c/res3c_branch2a_relu",518.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1267.,1264.,193.72972972972974
55,"Elementwise","3b/res3b_branch2b_relu",519.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1266.,1266.,193.35645472061657
75,"Elementwise","3d/res3d_branch2b_relu",520.,0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1228.,1234.,192.98461538461538
87,"Elementwise","4a/res4a_branch2b_relu",337.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",643.,641.,148.89020771513353
117,"Elementwise","4d/res4d_branch2b_relu",339.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",642.,642.,148.01179941002948
84,"Elementwise","4a/res4a_branch2a_relu",346.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",639.,641.,145.0173410404624
134,"Elementwise","4f/res4f_branch2a_relu",347.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,638.,144.5994236311239
94,"Elementwise","4b/res4b_branch2a_relu",350.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",645.,641.,143.36
107,"Elementwise","4c/res4c_branch2b_relu",350.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",642.,640.,143.36
137,"Elementwise","4f/res4f_branch2b_relu",350.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,641.,143.36
104,"Elementwise","4c/res4c_branch2a_relu",351.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,640.,142.95156695156695
97,"Elementwise","4b/res4b_branch2b_relu",352.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,639.,142.54545454545456
114,"Elementwise","4d/res4d_branch2a_relu",353.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",642.,642.,142.1416430594901
124,"Elementwise","4e/res4e_branch2a_relu",354.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",645.,641.,141.74011299435028
127,"Elementwise","4e/res4e_branch2b_relu",354.,0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,642.,141.74011299435028
17,"Elementwise","2a/res2a_relu",2947.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9362.,9386.,272.41805225653206
37,"Elementwise","2c/res2c_relu",3013.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9364.,9396.,266.4507135745105
27,"Elementwise","2b/res2b_relu",3021.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9352.,9389.,265.745117510758
169,"Elementwise","5c/res5c_branch2b_relu",264.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",353.,353.,95.03030303030303
156,"Elementwise","5b/res5b_branch2a_relu",267.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",356.,354.,93.9625468164794
146,"Elementwise","5a/res5a_branch2a_relu",268.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",356.,354.,93.61194029850746
159,"Elementwise","5b/res5b_branch2b_relu",268.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",354.,355.,93.61194029850746
166,"Elementwise","5c/res5c_branch2a_relu",268.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",355.,354.,93.61194029850746
149,"Elementwise","5a/res5a_branch2b_relu",272.,0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",354.,355.,92.23529411764706
79,"Elementwise","3d/res3d_relu",1383.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4674.,4673.,290.2443962400578
59,"Elementwise","3b/res3b_relu",1400.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4720.,4717.,286.72
49,"Elementwise","3a/res3a_relu",1436.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4716.,4721.,279.53203342618383
69,"Elementwise","3c/res3c_relu",1439.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4722.,4712.,278.9492703266157
131,"Elementwise","4e/res4e_relu",802.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2376.,2375.,250.25436408977555
141,"Elementwise","4f/res4f_relu",803.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2376.,2373.,249.94271481942715
111,"Elementwise","4c/res4c_relu",804.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2379.,2374.,249.6318407960199
101,"Elementwise","4b/res4b_relu",805.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2378.,2374.,249.3217391304348
121,"Elementwise","4d/res4d_relu",806.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2379.,2374.,249.0124069478908
91,"Elementwise","4a/res4a_relu",808.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2374.,2377.,248.3960396039604
163,"Elementwise","5b/res5b_relu",518.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1231.,1233.,193.72972972972974
173,"Elementwise","5c/res5c_relu",518.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1232.,1234.,193.72972972972974
153,"Elementwise","5a/res5a_relu",519.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1231.,1233.,193.35645472061657
175,"Flatten","flatten_0",178.,0,0,0,0,0,2048,1,1,2048,"","","","","","","","","",94.,93.,0.
176,"Linear","fc1000",307.,0,0,0,0,2048000,2048,"","",1000,"","","","","","","","","",93.,81.,6671.009771986971
4,"Padding","pool1_pad",3509.,0,0,0,0,0,64,112,112,64,113,113,"","","","","","","",9341.,9563.,0.
5,"Pooling","pool1",2503.,0,0,1806336,0,0,64,113,113,64,56,56,"Max",3,3,2,2,"","",9529.,2423.,0.
174,"Pooling","pool5",379.,100352,0,0,0,0,2048,7,7,2048,1,1,"Mean",7,7,1,1,"","",1233.,93.,0.
177,"Softmax","prob",183.,1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",81.,81.,0.
16,"Total","2a/res2a",4043.,802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9356.,9396.,0.
26,"Total","2b/res2b",4116.,802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9351.,9403.,0.
36,"Total","2c/res2c",4145.,802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9357.,9395.,0.
58,"Total","3b/res3b",1797.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4716.,4714.,0.
78,"Total","3d/res3d",1800.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4673.,4676.,0.
48,"Total","3a/res3a",1845.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4723.,4716.,0.
68,"Total","3c/res3c",1859.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4719.,4722.,0.
100,"Total","4b/res4b",966.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2377.,2373.,0.
90,"Total","4a/res4a",975.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2373.,0.
120,"Total","4d/res4d",976.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2374.,0.
140,"Total","4f/res4f",977.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2377.,0.
130,"Total","4e/res4e",981.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2373.,2374.,0.
110,"Total","4c/res4c",982.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2378.,2373.,0.
152,"Total","5a/res5a",606.,100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1233.,1232.,0.
172,"Total","5c/res5c",606.,100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1232.,1234.,0.
162,"Total","5b/res5b",607.,100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1232.,1231.,0.
