"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
97,"BatchNormalization","Inception4/mixed_3_tower_conv_2_batchnorm",276.,27744,27744,0,0,0,96,17,17,96,17,17,"","","","","","","",383.,384.,0.
54,"BatchNormalization","Inception2/mixed_1_tower_1_conv_1_batchnorm",551.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1429.,1429.,0.
57,"BatchNormalization","Inception2/mixed_1_tower_1_conv_2_batchnorm",555.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1428.,1425.,0.
77,"BatchNormalization","Inception3/mixed_2_tower_1_conv_1_batchnorm",558.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1427.,1426.,0.
94,"BatchNormalization","Inception4/mixed_3_tower_conv_1_batchnorm",561.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1429.,1428.,0.
80,"BatchNormalization","Inception3/mixed_2_tower_1_conv_2_batchnorm",562.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1429.,1430.,0.
34,"BatchNormalization","Inception1/mixed_tower_1_conv_2_batchnorm",571.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1426.,1428.,0.
31,"BatchNormalization","Inception1/mixed_tower_1_conv_1_batchnorm",572.,117600,117600,0,0,0,96,35,35,96,35,35,"","","","","","","",1431.,1429.,0.
105,"BatchNormalization","Inception5/mixed_4_tower_conv_batchnorm",308.,36992,36992,0,0,0,128,17,17,128,17,17,"","","","","","","",490.,489.,0.
108,"BatchNormalization","Inception5/mixed_4_tower_conv_1_batchnorm",312.,36992,36992,0,0,0,128,17,17,128,17,17,"","","","","","","",489.,489.,0.
123,"BatchNormalization","Inception5/mixed_4_tower_1_conv_3_batchnorm",317.,36992,36992,0,0,0,128,17,17,128,17,17,"","","","","","","",489.,488.,0.
117,"BatchNormalization","Inception5/mixed_4_tower_1_conv_1_batchnorm",321.,36992,36992,0,0,0,128,17,17,128,17,17,"","","","","","","",486.,488.,0.
120,"BatchNormalization","Inception5/mixed_4_tower_1_conv_2_batchnorm",321.,36992,36992,0,0,0,128,17,17,128,17,17,"","","","","","","",488.,488.,0.
114,"BatchNormalization","Inception5/mixed_4_tower_1_conv_batchnorm",322.,36992,36992,0,0,0,128,17,17,128,17,17,"","","","","","","",486.,489.,0.
178,"BatchNormalization","Inception7/mixed_6_tower_1_conv_batchnorm",344.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",594.,596.,0.
140,"BatchNormalization","Inception6/mixed_5_tower_conv_1_batchnorm",348.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",595.,596.,0.
184,"BatchNormalization","Inception7/mixed_6_tower_1_conv_2_batchnorm",348.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",595.,595.,0.
169,"BatchNormalization","Inception7/mixed_6_tower_conv_batchnorm",349.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",593.,595.,0.
181,"BatchNormalization","Inception7/mixed_6_tower_1_conv_1_batchnorm",349.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",595.,595.,0.
149,"BatchNormalization","Inception6/mixed_5_tower_1_conv_1_batchnorm",350.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",595.,594.,0.
137,"BatchNormalization","Inception6/mixed_5_tower_conv_batchnorm",351.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",595.,596.,0.
146,"BatchNormalization","Inception6/mixed_5_tower_1_conv_batchnorm",351.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",594.,594.,0.
152,"BatchNormalization","Inception6/mixed_5_tower_1_conv_2_batchnorm",351.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",921.,926.,0.
155,"BatchNormalization","Inception6/mixed_5_tower_1_conv_3_batchnorm",351.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",593.,594.,0.
172,"BatchNormalization","Inception7/mixed_6_tower_conv_1_batchnorm",351.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",593.,597.,0.
187,"BatchNormalization","Inception7/mixed_6_tower_1_conv_3_batchnorm",357.,46240,46240,0,0,0,160,17,17,160,17,17,"","","","","","","",596.,595.,0.
245,"BatchNormalization","Inception9/mixed_8_tower_1_conv_3_batchnorm",223.,12288,12288,0,0,0,192,8,8,192,8,8,"","","","","","","",209.,210.,0.
304,"BatchNormalization","Inception11/mixed_10_tower_2_conv_batchnorm",223.,12288,12288,0,0,0,192,8,8,192,8,8,"","","","","","","",209.,208.,0.
275,"BatchNormalization","Inception10/mixed_9_tower_2_conv_batchnorm",224.,12288,12288,0,0,0,192,8,8,192,8,8,"","","","","","","",209.,208.,0.
166,"BatchNormalization","Inception7/mixed_6_conv_batchnorm",369.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",703.,706.,0.
222,"BatchNormalization","Inception8/mixed_7_tower_1_conv_4_batchnorm",370.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",702.,705.,0.
207,"BatchNormalization","Inception8/mixed_7_tower_conv_2_batchnorm",373.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",700.,700.,0.
204,"BatchNormalization","Inception8/mixed_7_tower_conv_1_batchnorm",374.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,702.,0.
216,"BatchNormalization","Inception8/mixed_7_tower_1_conv_2_batchnorm",374.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,702.,0.
190,"BatchNormalization","Inception7/mixed_6_tower_1_conv_4_batchnorm",375.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",703.,701.,0.
236,"BatchNormalization","Inception9/mixed_8_tower_1_conv_batchnorm",375.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",702.,702.,0.
239,"BatchNormalization","Inception9/mixed_8_tower_1_conv_1_batchnorm",376.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",702.,702.,0.
175,"BatchNormalization","Inception7/mixed_6_tower_conv_2_batchnorm",377.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",702.,704.,0.
194,"BatchNormalization","Inception7/mixed_6_tower_2_conv_batchnorm",377.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",703.,702.,0.
213,"BatchNormalization","Inception8/mixed_7_tower_1_conv_1_batchnorm",377.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",700.,703.,0.
102,"BatchNormalization","Inception5/mixed_4_conv_batchnorm",378.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",704.,705.,0.
143,"BatchNormalization","Inception6/mixed_5_tower_conv_2_batchnorm",378.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",706.,706.,0.
201,"BatchNormalization","Inception8/mixed_7_tower_conv_batchnorm",378.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",702.,701.,0.
210,"BatchNormalization","Inception8/mixed_7_tower_1_conv_batchnorm",378.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,703.,0.
219,"BatchNormalization","Inception8/mixed_7_tower_1_conv_3_batchnorm",379.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,707.,0.
242,"BatchNormalization","Inception9/mixed_8_tower_1_conv_2_batchnorm",379.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",700.,704.,0.
230,"BatchNormalization","Inception9/mixed_8_tower_conv_batchnorm",380.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,704.,0.
198,"BatchNormalization","Inception8/mixed_7_conv_batchnorm",381.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",700.,701.,0.
126,"BatchNormalization","Inception5/mixed_4_tower_1_conv_4_batchnorm",382.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,708.,0.
134,"BatchNormalization","Inception6/mixed_5_conv_batchnorm",382.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",700.,704.,0.
158,"BatchNormalization","Inception6/mixed_5_tower_1_conv_4_batchnorm",385.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",701.,705.,0.
130,"BatchNormalization","Inception5/mixed_4_tower_2_conv_batchnorm",386.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",704.,706.,0.
111,"BatchNormalization","Inception5/mixed_4_tower_conv_2_batchnorm",389.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",709.,705.,0.
226,"BatchNormalization","Inception8/mixed_7_tower_2_conv_batchnorm",390.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",704.,703.,0.
162,"BatchNormalization","Inception6/mixed_5_tower_2_conv_batchnorm",393.,55488,55488,0,0,0,192,17,17,192,17,17,"","","","","","","",703.,702.,0.
15,"BatchNormalization","conv_4_batchnorm",3782.,967872,967872,0,0,0,192,71,71,192,71,71,"","","","","","","",12201.,12172.,0.
233,"BatchNormalization","Inception9/mixed_8_tower_conv_1_batchnorm",266.,20480,20480,0,0,0,320,8,8,320,8,8,"","","","","","","",301.,301.,0.
279,"BatchNormalization","Inception11/mixed_10_conv_batchnorm",266.,20480,20480,0,0,0,320,8,8,320,8,8,"","","","","","","",300.,301.,0.
250,"BatchNormalization","Inception10/mixed_9_conv_batchnorm",267.,20480,20480,0,0,0,320,8,8,320,8,8,"","","","","","","",302.,301.,0.
268,"BatchNormalization","Inception10/mixed_9_tower_1_mixed_conv_batchnorm",275.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",347.,346.,0.
265,"BatchNormalization","Inception10/mixed_9_tower_1_conv_1_batchnorm",280.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",346.,348.,0.
288,"BatchNormalization","Inception11/mixed_10_tower_mixed_conv_1_batchnorm",280.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",349.,348.,0.
271,"BatchNormalization","Inception10/mixed_9_tower_1_mixed_conv_1_batchnorm",281.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",348.,347.,0.
282,"BatchNormalization","Inception11/mixed_10_tower_conv_batchnorm",281.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",348.,348.,0.
256,"BatchNormalization","Inception10/mixed_9_tower_mixed_conv_batchnorm",282.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",347.,347.,0.
253,"BatchNormalization","Inception10/mixed_9_tower_conv_batchnorm",283.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",349.,347.,0.
294,"BatchNormalization","Inception11/mixed_10_tower_1_conv_1_batchnorm",283.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",347.,346.,0.
259,"BatchNormalization","Inception10/mixed_9_tower_mixed_conv_1_batchnorm",286.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",348.,348.,0.
297,"BatchNormalization","Inception11/mixed_10_tower_1_mixed_conv_batchnorm",286.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",347.,348.,0.
300,"BatchNormalization","Inception11/mixed_10_tower_1_mixed_conv_1_batchnorm",286.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",347.,347.,0.
285,"BatchNormalization","Inception11/mixed_10_tower_mixed_conv_batchnorm",290.,24576,24576,0,0,0,384,8,8,384,8,8,"","","","","","","",347.,348.,0.
88,"BatchNormalization","Inception4/mixed_3_conv_batchnorm",553.,110976,110976,0,0,0,384,17,17,384,17,17,"","","","","","","",1348.,1355.,0.
262,"BatchNormalization","Inception10/mixed_9_tower_1_conv_batchnorm",300.,28672,28672,0,0,0,448,8,8,448,8,8,"","","","","","","",394.,393.,0.
291,"BatchNormalization","Inception11/mixed_10_tower_1_conv_batchnorm",304.,28672,28672,0,0,0,448,8,8,448,8,8,"","","","","","","",393.,394.,0.
40,"Catenate","Inception1/ch_concat_mixed_chconcat",1152.,0,0,0,0,0,64,35,35,256,35,35,"","","","","","","",977.,3672.,0.
63,"Catenate","Inception2/ch_concat_mixed_1_chconcat",1243.,0,0,0,0,0,64,35,35,288,35,35,"","","","","","","",975.,4123.,0.
86,"Catenate","Inception3/ch_concat_mixed_2_chconcat",1306.,0,0,0,0,0,64,35,35,288,35,35,"","","","","","","",973.,4121.,0.
228,"Catenate","Inception8/ch_concat_mixed_7_chconcat",879.,0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",704.,2609.,0.
132,"Catenate","Inception5/ch_concat_mixed_4_chconcat",880.,0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",705.,2615.,0.
164,"Catenate","Inception6/ch_concat_mixed_5_chconcat",903.,0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",702.,2612.,0.
196,"Catenate","Inception7/ch_concat_mixed_6_chconcat",921.,0,0,0,0,0,192,17,17,768,17,17,"","","","","","","",699.,2623.,0.
248,"Catenate","Inception9/ch_concat_mixed_8_chconcat",491.,0,0,0,0,0,320,8,8,1280,8,8,"","","","","","","",302.,1015.,0.
306,"Catenate","Inception11/ch_concat_mixed_10_chconcat",679.,0,0,0,0,0,320,8,8,2048,8,8,"","","","","","","",300.,1579.,0.
277,"Catenate","Inception10/ch_concat_mixed_9_chconcat",715.,0,0,0,0,0,320,8,8,2048,8,8,"","","","","","","",302.,1581.,0.
100,"Catenate","Inception4/ch_concat_mixed_3_chconcat",901.,0,0,0,0,0,384,17,17,768,17,17,"","","","","","","",1353.,2614.,0.
11,"Convolution","conv_3_conv2d",1403.,0,0,0,0,27284480,64,73,73,80,73,73,"",1,1,1,1,1,1,4158.,5397.,19447.241625089096
37,"Convolution","Inception1/mixed_tower_2_conv_conv2d",475.,0,0,0,0,7526400,192,35,35,32,35,35,"",1,1,1,1,1,1,2766.,515.,15845.052631578947
21,"Convolution","Inception1/mixed_tower_conv_conv2d",527.,0,0,0,0,11289600,192,35,35,48,35,35,"",1,1,1,1,1,1,2765.,741.,21422.39089184061
27,"Convolution","Inception1/mixed_tower_1_conv_conv2d",579.,0,0,0,0,15052800,192,35,35,64,35,35,"",1,1,1,1,1,1,2776.,974.,25997.927461139894
18,"Convolution","Inception1/mixed_conv_conv2d",586.,0,0,0,0,15052800,192,35,35,64,35,35,"",1,1,1,1,1,1,3027.,1097.,25687.37201365188
44,"Convolution","Inception2/mixed_1_tower_conv_conv2d",600.,0,0,0,0,15052800,256,35,35,48,35,35,"",1,1,1,1,1,1,3672.,746.,25088.
41,"Convolution","Inception2/mixed_1_conv_conv2d",658.,0,0,0,0,20070400,256,35,35,64,35,35,"",1,1,1,1,1,1,3669.,972.,30502.127659574468
50,"Convolution","Inception2/mixed_1_tower_1_conv_conv2d",659.,0,0,0,0,20070400,256,35,35,64,35,35,"",1,1,1,1,1,1,3671.,972.,30455.842185128986
60,"Convolution","Inception2/mixed_1_tower_2_conv_conv2d",732.,0,0,0,0,20070400,256,35,35,64,35,35,"",1,1,1,1,1,1,3670.,973.,27418.579234972676
67,"Convolution","Inception3/mixed_2_tower_conv_conv2d",597.,0,0,0,0,16934400,288,35,35,48,35,35,"",1,1,1,1,1,1,4125.,743.,28365.829145728643
73,"Convolution","Inception3/mixed_2_tower_1_conv_conv2d",650.,0,0,0,0,22579200,288,35,35,64,35,35,"",1,1,1,1,1,1,4127.,973.,34737.230769230766
90,"Convolution","Inception4/mixed_3_tower_conv_conv2d",655.,0,0,0,0,22579200,288,35,35,64,35,35,"",1,1,1,1,1,1,4120.,973.,34472.06106870229
83,"Convolution","Inception3/mixed_2_tower_2_conv_conv2d",656.,0,0,0,0,22579200,288,35,35,64,35,35,"",1,1,1,1,1,1,4121.,974.,34419.512195121955
64,"Convolution","Inception3/mixed_2_conv_conv2d",687.,0,0,0,0,22579200,288,35,35,64,35,35,"",1,1,1,1,1,1,4117.,972.,32866.37554585153
104,"Convolution","Inception5/mixed_4_tower_conv_conv2d",573.,0,0,0,0,28409856,768,17,17,128,17,17,"",1,1,1,1,1,1,2619.,489.,49580.90052356021
168,"Convolution","Inception7/mixed_6_tower_conv_conv2d",625.,0,0,0,0,35512320,768,17,17,160,17,17,"",1,1,1,1,1,1,2616.,597.,56819.712
136,"Convolution","Inception6/mixed_5_tower_conv_conv2d",629.,0,0,0,0,35512320,768,17,17,160,17,17,"",1,1,1,1,1,1,2623.,594.,56458.37837837838
145,"Convolution","Inception6/mixed_5_tower_1_conv_conv2d",630.,0,0,0,0,35512320,768,17,17,160,17,17,"",1,1,1,1,1,1,2616.,594.,56368.76190476191
177,"Convolution","Inception7/mixed_6_tower_1_conv_conv2d",635.,0,0,0,0,35512320,768,17,17,160,17,17,"",1,1,1,1,1,1,2615.,595.,55924.913385826774
113,"Convolution","Inception5/mixed_4_tower_1_conv_conv2d",639.,0,0,0,0,28409856,768,17,17,128,17,17,"",1,1,1,1,1,1,2624.,490.,44459.86854460094
193,"Convolution","Inception7/mixed_6_tower_2_conv_conv2d",678.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2616.,700.,62853.66371681416
235,"Convolution","Inception9/mixed_8_tower_1_conv_conv2d",681.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2619.,702.,62576.77533039647
200,"Convolution","Inception8/mixed_7_tower_conv_conv2d",686.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2614.,702.,62120.67638483965
197,"Convolution","Inception8/mixed_7_conv_conv2d",687.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2611.,701.,62030.25327510917
229,"Convolution","Inception9/mixed_8_tower_conv_conv2d",687.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2613.,702.,62030.25327510917
165,"Convolution","Inception7/mixed_6_conv_conv2d",690.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2613.,705.,61760.556521739134
209,"Convolution","Inception8/mixed_7_tower_1_conv_conv2d",690.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2610.,700.,61760.556521739134
101,"Convolution","Inception5/mixed_4_conv_conv2d",693.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2621.,704.,61493.194805194806
225,"Convolution","Inception8/mixed_7_tower_2_conv_conv2d",802.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2623.,700.,53135.64089775561
161,"Convolution","Inception6/mixed_5_tower_2_conv_conv2d",807.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2621.,703.,52806.42379182156
133,"Convolution","Inception6/mixed_5_conv_conv2d",834.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2619.,705.,51096.86330935251
129,"Convolution","Inception5/mixed_4_tower_2_conv_conv2d",842.,0,0,0,0,42614784,768,17,17,192,17,17,"",1,1,1,1,1,1,2619.,704.,50611.38242280285
274,"Convolution","Inception10/mixed_9_tower_2_conv_conv2d",388.,0,0,0,0,15728640,1280,8,8,192,8,8,"",1,1,1,1,1,1,1012.,209.,40537.73195876289
249,"Convolution","Inception10/mixed_9_conv_conv2d",453.,0,0,0,0,26214400,1280,8,8,320,8,8,"",1,1,1,1,1,1,1012.,301.,57868.432671081675
252,"Convolution","Inception10/mixed_9_tower_conv_conv2d",475.,0,0,0,0,31457280,1280,8,8,384,8,8,"",1,1,1,1,1,1,1021.,348.,66225.85263157895
261,"Convolution","Inception10/mixed_9_tower_1_conv_conv2d",589.,0,0,0,0,36700160,1280,8,8,448,8,8,"",1,1,1,1,1,1,1014.,395.,62309.26994906621
303,"Convolution","Inception11/mixed_10_tower_2_conv_conv2d",497.,0,0,0,0,25165824,2048,8,8,192,8,8,"",1,1,1,1,1,1,1578.,208.,50635.46076458753
278,"Convolution","Inception11/mixed_10_conv_conv2d",529.,0,0,0,0,41943040,2048,8,8,320,8,8,"",1,1,1,1,1,1,1578.,303.,79287.41020793951
281,"Convolution","Inception11/mixed_10_tower_conv_conv2d",574.,0,0,0,0,50331648,2048,8,8,384,8,8,"",1,1,1,1,1,1,1578.,347.,87685.79790940767
290,"Convolution","Inception11/mixed_10_tower_1_conv_conv2d",766.,0,0,0,0,58720256,2048,8,8,448,8,8,"",1,1,1,1,1,1,1582.,394.,76658.29765013055
296,"Convolution","Inception11/mixed_10_tower_1_mixed_conv_conv2d",470.,0,0,0,0,28311552,384,8,8,384,8,8,"",1,3,1,1,1,1,346.,348.,60237.34468085106
267,"Convolution","Inception10/mixed_9_tower_1_mixed_conv_conv2d",473.,0,0,0,0,28311552,384,8,8,384,8,8,"",1,3,1,1,1,1,347.,347.,59855.28964059197
255,"Convolution","Inception10/mixed_9_tower_mixed_conv_conv2d",481.,0,0,0,0,28311552,384,8,8,384,8,8,"",1,3,1,1,1,1,351.,347.,58859.77546777547
284,"Convolution","Inception11/mixed_10_tower_mixed_conv_conv2d",573.,0,0,0,0,28311552,384,8,8,384,8,8,"",1,3,1,1,1,1,348.,347.,49409.34031413613
107,"Convolution","Inception5/mixed_4_tower_conv_1_conv2d",937.,0,0,0,0,33144832,128,17,17,128,17,17,"",1,7,1,1,1,1,489.,489.,35373.35325506937
119,"Convolution","Inception5/mixed_4_tower_1_conv_2_conv2d",1040.,0,0,0,0,33144832,128,17,17,128,17,17,"",1,7,1,1,1,1,488.,488.,31870.030769230772
125,"Convolution","Inception5/mixed_4_tower_1_conv_4_conv2d",1045.,0,0,0,0,49717248,128,17,17,192,17,17,"",1,7,1,1,1,1,491.,705.,47576.31387559809
151,"Convolution","Inception6/mixed_5_tower_1_conv_2_conv2d",824.,0,0,0,0,51788800,160,17,17,160,17,17,"",1,7,1,1,1,1,597.,922.,62850.4854368932
171,"Convolution","Inception7/mixed_6_tower_conv_1_conv2d",824.,0,0,0,0,51788800,160,17,17,160,17,17,"",1,7,1,1,1,1,596.,595.,62850.4854368932
139,"Convolution","Inception6/mixed_5_tower_conv_1_conv2d",825.,0,0,0,0,51788800,160,17,17,160,17,17,"",1,7,1,1,1,1,595.,594.,62774.30303030303
183,"Convolution","Inception7/mixed_6_tower_1_conv_2_conv2d",826.,0,0,0,0,51788800,160,17,17,160,17,17,"",1,7,1,1,1,1,594.,593.,62698.30508474576
157,"Convolution","Inception6/mixed_5_tower_1_conv_4_conv2d",896.,0,0,0,0,62146560,160,17,17,192,17,17,"",1,7,1,1,1,1,594.,704.,69360.
189,"Convolution","Inception7/mixed_6_tower_1_conv_4_conv2d",899.,0,0,0,0,62146560,160,17,17,192,17,17,"",1,7,1,1,1,1,597.,698.,69128.54282536151
238,"Convolution","Inception9/mixed_8_tower_1_conv_1_conv2d",990.,0,0,0,0,74575872,192,17,17,192,17,17,"",1,7,1,1,1,1,705.,707.,75329.16363636364
203,"Convolution","Inception8/mixed_7_tower_conv_1_conv2d",993.,0,0,0,0,74575872,192,17,17,192,17,17,"",1,7,1,1,1,1,704.,703.,75101.58308157099
215,"Convolution","Inception8/mixed_7_tower_1_conv_2_conv2d",995.,0,0,0,0,74575872,192,17,17,192,17,17,"",1,7,1,1,1,1,703.,702.,74950.62512562815
221,"Convolution","Inception8/mixed_7_tower_1_conv_4_conv2d",1006.,0,0,0,0,74575872,192,17,17,192,17,17,"",1,7,1,1,1,1,704.,702.,74131.08548707752
270,"Convolution","Inception10/mixed_9_tower_1_mixed_conv_1_conv2d",472.,0,0,0,0,28311552,384,8,8,384,8,8,"",3,1,1,1,1,1,348.,347.,59982.101694915254
258,"Convolution","Inception10/mixed_9_tower_mixed_conv_1_conv2d",477.,0,0,0,0,28311552,384,8,8,384,8,8,"",3,1,1,1,1,1,352.,348.,59353.35849056604
299,"Convolution","Inception11/mixed_10_tower_1_mixed_conv_1_conv2d",573.,0,0,0,0,28311552,384,8,8,384,8,8,"",3,1,1,1,1,1,348.,348.,49409.34031413613
287,"Convolution","Inception11/mixed_10_tower_mixed_conv_1_conv2d",590.,0,0,0,0,28311552,384,8,8,384,8,8,"",3,1,1,1,1,1,348.,347.,47985.6813559322
7,"Convolution","conv_2_conv2d",11459.,0,0,0,0,398297088,32,147,147,64,147,147,"",3,3,1,1,1,1,8684.,17702.,34758.45082467929
