"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
69,"Elementwise","3c/reludouble_3x3_0",419.,0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",877.,872.,167.02625298329357
29,"Elementwise","3a/reludouble_3x3_1",420.,0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",871.,870.,166.62857142857143
43,"Elementwise","3b/relu3x3",425.,0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",873.,874.,164.66823529411764
52,"Elementwise","3b/reludouble_3x3_1",428.,0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",871.,872.,163.51401869158877
49,"Elementwise","3b/reludouble_3x3_0",429.,0,0,69984,0,69984,96,27,27,96,27,27,"Ramp","","","","","","",873.,872.,163.13286713286712
228,"Elementwise","5b/reluproj",183.,0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",140.,141.,34.27322404371585
205,"Elementwise","5a/reluproj",185.,0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",140.,140.,33.902702702702705
119,"Elementwise","4b/reluproj",263.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",353.,352.,95.3916349809886
112,"Elementwise","4b/reludouble_3x3_0",266.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,357.,94.3157894736842
92,"Elementwise","4a/reludouble_3x3_1",267.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,352.,93.9625468164794
106,"Elementwise","4b/relu3x3",268.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,354.,93.61194029850746
115,"Elementwise","4b/reludouble_3x3_1",268.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,353.,93.61194029850746
165,"Elementwise","4d/reluproj",268.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",352.,353.,93.61194029850746
89,"Elementwise","4a/reludouble_3x3_0",269.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",354.,355.,93.2639405204461
96,"Elementwise","4a/reluproj",269.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,354.,93.2639405204461
169,"Elementwise","4e/relu3x3_reduce",269.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",352.,353.,93.2639405204461
126,"Elementwise","4c/relu3x3_reduce",270.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",352.,353.,92.91851851851852
132,"Elementwise","4c/reludouble_3x3_reduce",272.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",353.,352.,92.23529411764706
142,"Elementwise","4c/reluproj",272.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",355.,352.,92.23529411764706
149,"Elementwise","4d/relu3x3_reduce",272.,0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",351.,353.,92.23529411764706
60,"Elementwise","3c/relu3x3_reduce",503.,0,0,93312,0,93312,128,27,27,128,27,27,"Ramp","","","","","","",1150.,1145.,185.51093439363814
195,"Elementwise","5a/reludouble_3x3_reduce",183.,0,0,7840,0,7840,160,7,7,160,7,7,"Ramp","","","","","","",158.,159.,42.84153005464481
155,"Elementwise","4d/reludouble_3x3_reduce",281.,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,424.,111.60142348754448
123,"Elementwise","4c/relu1x1",287.,0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",425.,426.,109.26829268292683
