"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
134,"BatchNormalization","7a/bn7a_branch2b2",830.,204800,204800,0,0,0,2048,10,10,2048,10,10,"","","","","","","",2419.,2427.,0.
138,"BatchNormalization","bn7",1435.,409600,409600,0,0,0,4096,10,10,4096,10,10,"","","","","","","",4766.,4761.,0.
5,"Convolution","2a/res2a_branch1",38738.,0,0,0,0,209715200,64,160,160,128,160,160,"",1,1,1,1,1,1,19727.,40407.,5413.68165625484
28,"Convolution","3a/res3a_branch1",6388.,0,0,0,0,209715200,128,80,80,256,80,80,"",1,1,1,1,1,1,9585.,19735.,32829.55541640576
51,"Convolution","4a/res4a_branch1",3017.,0,0,0,0,209715200,256,40,40,512,40,40,"",1,1,1,1,1,1,4770.,9518.,69511.17003646005
95,"Convolution","5a/res5a_branch1",1825.,0,0,0,0,209715200,512,20,20,1024,20,20,"",1,1,1,1,1,1,2413.,4764.,114912.43835616438
119,"Convolution","6a/res6a_branch2a",604.,0,0,0,0,52428800,1024,10,10,512,10,10,"",1,1,1,1,1,1,1253.,651.,86802.64900662252
125,"Convolution","6a/res6a_branch2b2",1596.,0,0,0,0,209715200,1024,10,10,2048,10,10,"",1,1,1,1,1,1,1250.,2419.,131400.50125313282
118,"Convolution","6a/res6a_branch1",1600.,0,0,0,0,209715200,1024,10,10,2048,10,10,"",1,1,1,1,1,1,1250.,2415.,131072.
130,"Convolution","7a/res7a_branch2a",1365.,0,0,0,0,209715200,2048,10,10,1024,10,10,"",1,1,1,1,1,1,2415.,1253.,153637.50915750916
129,"Convolution","7a/res7a_branch1",5211.,0,0,0,0,838860800,2048,10,10,4096,10,10,"",1,1,1,1,1,1,2421.,4769.,160978.85242755708
136,"Convolution","7a/res7a_branch2b2",5216.,0,0,0,0,838860800,2048,10,10,4096,10,10,"",1,1,1,1,1,1,2414.,4767.,160824.53987730062
1,"Convolution","conv1a",74135.,0,0,0,0,176947200,3,320,320,64,320,320,"",3,3,1,1,1,1,3633.,103319.,2386.824037229379
6,"Convolution","2a/res2a_branch2a",56936.,0,0,0,0,1887436800,64,160,160,128,160,160,"",3,3,1,1,1,1,19760.,40448.,33150.147534073345
29,"Convolution","3a/res3a_branch2a",19111.,0,0,0,0,1887436800,128,80,80,256,80,80,"",3,3,1,1,1,1,9570.,19789.,98761.80210350061
23,"Convolution","2b2/res2b2_branch2b1",77684.,0,0,0,0,3774873600,128,160,160,128,160,160,"",3,3,1,1,1,1,40416.,40437.,48592.67802893775
13,"Convolution","2b1/res2b1_branch2a",77777.,0,0,0,0,3774873600,128,160,160,128,160,160,"",3,3,1,1,1,1,40432.,40436.,48534.57448860203
9,"Convolution","2a/res2a_branch2b1",78324.,0,0,0,0,3774873600,128,160,160,128,160,160,"",3,3,1,1,1,1,40434.,40478.,48195.6182013176
16,"Convolution","2b1/res2b1_branch2b1",78467.,0,0,0,0,3774873600,128,160,160,128,160,160,"",3,3,1,1,1,1,40435.,40499.,48107.785438464576
20,"Convolution","2b2/res2b2_branch2a",78556.,0,0,0,0,3774873600,128,160,160,128,160,160,"",3,3,1,1,1,1,40464.,40456.,48053.28173532258
52,"Convolution","4a/res4a_branch2a",12533.,0,0,0,0,1887436800,256,40,40,512,40,40,"",3,3,1,1,1,1,4768.,9520.,150597.36695124872
39,"Convolution","3b1/res3b1_branch2b1",32248.,0,0,0,0,3774873600,256,80,80,256,80,80,"",3,3,1,1,1,1,19799.,19747.,117057.60357231456
46,"Convolution","3b2/res3b2_branch2b1",32248.,0,0,0,0,3774873600,256,80,80,256,80,80,"",3,3,1,1,1,1,19803.,19722.,117057.60357231456
43,"Convolution","3b2/res3b2_branch2a",32254.,0,0,0,0,3774873600,256,80,80,256,80,80,"",3,3,1,1,1,1,19793.,19756.,117035.82811434241
32,"Convolution","3a/res3a_branch2b1",32295.,0,0,0,0,3774873600,256,80,80,256,80,80,"",3,3,1,1,1,1,19838.,19750.,116887.2457036693
36,"Convolution","3b1/res3b1_branch2a",32301.,0,0,0,0,3774873600,256,80,80,256,80,80,"",3,3,1,1,1,1,19859.,19724.,116865.53357481193
122,"Convolution","6a/res6a_branch2b1",2895.,0,0,0,0,471859200,512,10,10,1024,10,10,"",3,3,1,1,1,1,650.,1250.,162991.08808290155
96,"Convolution","5a/res5a_branch2a",6845.,0,0,0,0,943718400,512,20,20,512,20,20,"",3,3,1,1,1,1,2414.,2416.,137869.74433893352
106,"Convolution","5b1/res5b1_branch2b1",11722.,0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2420.,4764.,161016.618324518
99,"Convolution","5a/res5a_branch2b1",11740.,0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2420.,4764.,160769.74446337306
113,"Convolution","5b2/res5b2_branch2b1",11743.,0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2419.,4762.,160728.67240057906
73,"Convolution","4b3/res4b3_branch2a",22745.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9508.,9530.,165964.9857111453
69,"Convolution","4b2/res4b2_branch2b1",22761.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9508.,9518.,165848.3194938711
87,"Convolution","4b5/res4b5_branch2a",22761.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9516.,9524.,165848.3194938711
59,"Convolution","4b1/res4b1_branch2a",22777.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9530.,9531.,165731.8171840014
76,"Convolution","4b3/res4b3_branch2b1",22786.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9510.,9512.,165666.3565347143
55,"Convolution","4a/res4a_branch2b1",22787.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9517.,9522.,165659.08632114803
83,"Convolution","4b4/res4b4_branch2b1",22788.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9507.,9521.,165651.8167456556
66,"Convolution","4b2/res4b2_branch2a",22794.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9510.,9510.,165608.21268754936
90,"Convolution","4b5/res4b5_branch2b1",22805.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9506.,9516.,165528.33150624865
80,"Convolution","4b4/res4b4_branch2a",22816.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9516.,9516.,165448.52734922862
62,"Convolution","4b1/res4b1_branch2b1",22817.,0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9522.,9523.,165441.27624139894
133,"Convolution","7a/res7a_branch2b1",10152.,0,0,0,0,1887436800,1024,10,10,2048,10,10,"",3,3,1,1,1,1,1249.,2422.,185917.7304964539
103,"Convolution","5b1/res5b1_branch2a",13669.,0,0,0,0,1887436800,1024,20,20,512,20,20,"",3,3,1,1,1,1,4760.,2415.,138081.55680737435
110,"Convolution","5b2/res5b2_branch2a",13688.,0,0,0,0,1887436800,1024,20,20,512,20,20,"",3,3,1,1,1,1,4762.,2416.,137889.88895382817
4,"Elementwise","2a/res2a_branch2a_relu",7301.,0,0,1638400,0,1638400,64,160,160,64,160,160,"Ramp","","","","","","",19736.,19758.,224.40761539515134
27,"Elementwise","3a/res3a_branch2a_relu",2920.,0,0,819200,0,819200,128,80,80,128,80,80,"Ramp","","","","","","",9571.,9549.,280.54794520547944
15,"Elementwise","2b1/res2b1_branch2b1_relu",38769.,0,0,3276800,0,3276800,128,160,160,128,160,160,"Ramp","","","","","","",40430.,40445.,84.52113802264695
19,"Elementwise","2b2/res2b2_branch2a_relu",38836.,0,0,3276800,0,3276800,128,160,160,128,160,160,"Ramp","","","","","","",40443.,40452.,84.3753218663096
22,"Elementwise","2b2/res2b2_branch2b1_relu",39299.,0,0,3276800,0,3276800,128,160,160,128,160,160,"Ramp","","","","","","",40437.,40452.,83.38125652052216
8,"Elementwise","2a/res2a_branch2b1_relu",40520.,0,0,3276800,0,3276800,128,160,160,128,160,160,"Ramp","","","","","","",40421.,40476.,80.86870681145113
12,"Elementwise","2b1/res2b1_branch2a_relu",40532.,0,0,3276800,0,3276800,128,160,160,128,160,160,"Ramp","","","","","","",40441.,40444.,80.84476463041548
50,"Elementwise","4a/res4a_branch2a_relu",1373.,0,0,409600,0,409600,256,40,40,256,40,40,"Ramp","","","","","","",4760.,4769.,298.3248361252731
31,"Elementwise","3a/res3a_branch2b1_relu",7239.,0,0,1638400,0,1638400,256,80,80,256,80,80,"Ramp","","","","","","",19822.,19726.,226.32960353640007
38,"Elementwise","3b1/res3b1_branch2b1_relu",7331.,0,0,1638400,0,1638400,256,80,80,256,80,80,"Ramp","","","","","","",19791.,19744.,223.48929204746963
45,"Elementwise","3b2/res3b2_branch2b1_relu",7334.,0,0,1638400,0,1638400,256,80,80,256,80,80,"Ramp","","","","","","",19775.,19784.,223.39787292064358
35,"Elementwise","3b1/res3b1_branch2a_relu",7350.,0,0,1638400,0,1638400,256,80,80,256,80,80,"Ramp","","","","","","",19824.,19741.,222.91156462585033
42,"Elementwise","3b2/res3b2_branch2a_relu",7353.,0,0,1638400,0,1638400,256,80,80,256,80,80,"Ramp","","","","","","",19794.,19776.,222.8206174350605
121,"Elementwise","6a/res6a_branch2b1_relu",343.,0,0,51200,0,51200,512,10,10,512,10,10,"Ramp","","","","","","",651.,651.,149.27113702623907
112,"Elementwise","5b2/res5b2_branch2b1_relu",795.,0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2424.,2419.,257.61006289308176
94,"Elementwise","5a/res5a_branch2a_relu",796.,0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2420.,2417.,257.286432160804
105,"Elementwise","5b1/res5b1_branch2b1_relu",797.,0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2416.,2416.,256.9636135508155
98,"Elementwise","5a/res5a_branch2b1_relu",798.,0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2420.,2419.,256.64160401002505
61,"Elementwise","4b1/res4b1_branch2b1_relu",2960.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9526.,9532.,276.7567567567568
89,"Elementwise","4b5/res4b5_branch2b1_relu",2974.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9512.,9525.,275.4539340954943
54,"Elementwise","4a/res4a_branch2b1_relu",2976.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9530.,9530.,275.2688172043011
82,"Elementwise","4b4/res4b4_branch2b1_relu",2979.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9500.,9516.,274.9916079221215
58,"Elementwise","4b1/res4b1_branch2a_relu",2980.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9518.,9526.,274.8993288590604
65,"Elementwise","4b2/res4b2_branch2a_relu",2992.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9523.,9514.,273.7967914438502
79,"Elementwise","4b4/res4b4_branch2a_relu",2993.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9508.,9511.,273.7053123955897
72,"Elementwise","4b3/res4b3_branch2a_relu",3008.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9506.,9523.,272.3404255319149
68,"Elementwise","4b2/res4b2_branch2b1_relu",3010.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9505.,9514.,272.1594684385382
86,"Elementwise","4b5/res4b5_branch2a_relu",3036.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9508.,9539.,269.82872200263506
75,"Elementwise","4b3/res4b3_branch2b1_relu",3059.,0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9514.,9526.,267.7999346191566
132,"Elementwise","7a/res7a_branch2b1_relu",496.,0,0,102400,0,102400,1024,10,10,1024,10,10,"Ramp","","","","","","",1252.,1252.,206.4516129032258
117,"Elementwise","6a/res6a_branch2a_relu",505.,0,0,102400,0,102400,1024,10,10,1024,10,10,"Ramp","","","","","","",1253.,1250.,202.77227722772278
124,"Elementwise","6a/res6a_branch2b2_relu",506.,0,0,102400,0,102400,1024,10,10,1024,10,10,"Ramp","","","","","","",1249.,1250.,202.37154150197628
102,"Elementwise","5b1/res5b1_branch2a_relu",1374.,0,0,409600,0,409600,1024,20,20,1024,20,20,"Ramp","","","","","","",4767.,4765.,298.1077147016012
109,"Elementwise","5b2/res5b2_branch2a_relu",1386.,0,0,409600,0,409600,1024,20,20,1024,20,20,"Ramp","","","","","","",4763.,4769.,295.5266955266955
128,"Elementwise","7a/res7a_branch2a_relu",795.,0,0,204800,0,204800,2048,10,10,2048,10,10,"Ramp","","","","","","",2421.,2423.,257.61006289308176
135,"Elementwise","7a/res7a_branch2b2_relu",797.,0,0,204800,0,204800,2048,10,10,2048,10,10,"Ramp","","","","","","",2419.,2419.,256.9636135508155
139,"Elementwise","relu7",1372.,0,0,409600,0,409600,4096,10,10,4096,10,10,"Ramp","","","","","","",4762.,4769.,298.54227405247815
141,"Linear","linear1000",387.,0,0,0,0,4096000,4096,"","",1000,"","","","","","","","","",116.,82.,10583.979328165375
2,"Pooling","pool1",24211.,0,0,14745600,0,0,64,320,320,64,160,160,"Max",3,3,2,2,"","",103264.,19788.,0.
25,"Pooling","pool2",11259.,0,0,7372800,0,0,128,160,160,128,80,80,"Max",3,3,2,2,"","",40427.,9587.,0.
48,"Pooling","pool3",5316.,0,0,3686400,0,0,256,80,80,256,40,40,"Max",3,3,2,2,"","",19785.,4773.,0.
92,"Pooling","pool4",2605.,0,0,1843200,0,0,512,40,40,512,20,20,"Max",3,3,2,2,"","",9513.,2419.,0.
115,"Pooling","pool5",1377.,0,0,921600,0,0,1024,20,20,1024,10,10,"Max",3,3,2,2,"","",4760.,1251.,0.
142,"Softmax","softmax",180.,1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",81.,81.,0.
17,"Threading","2b1/_plus2b1",21096.,6553600,0,0,0,0,128,160,160,128,160,160,"Plus","","","","","","",40436.,40491.,0.
24,"Threading","2b2/_plus2b2",21131.,6553600,0,0,0,0,128,160,160,128,160,160,"Plus","","","","","","",40432.,40470.,0.
10,"Threading","2a/_plus2a",21164.,6553600,0,0,0,0,128,160,160,128,160,160,"Plus","","","","","","",40443.,40483.,0.
47,"Threading","3b2/_plus3b2",9433.,3276800,0,0,0,0,256,80,80,256,80,80,"Plus","","","","","","",19778.,19734.,0.
33,"Threading","3a/_plus3a",9441.,3276800,0,0,0,0,256,80,80,256,80,80,"Plus","","","","","","",19859.,19748.,0.
40,"Threading","3b1/_plus3b1",9444.,3276800,0,0,0,0,256,80,80,256,80,80,"Plus","","","","","","",19780.,19741.,0.
56,"Threading","4a/_plus4a",4041.,1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9515.,9526.,0.
77,"Threading","4b3/_plus4b3",4059.,1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9503.,9510.,0.
91,"Threading","4b5/_plus4b5",4059.,1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9518.,9525.,0.
63,"Threading","4b1/_plus4b1",4067.,1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9505.,9524.,0.
70,"Threading","4b2/_plus4b2",4073.,1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9507.,9523.,0.
84,"Threading","4b4/_plus4b4",4090.,1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9523.,9509.,0.
107,"Threading","5b1/_plus5b1",1736.,819200,0,0,0,0,1024,20,20,1024,20,20,"Plus","","","","","","",4759.,4770.,0.
114,"Threading","5b2/_plus5b2",1773.,819200,0,0,0,0,1024,20,20,1024,20,20,"Plus","","","","","","",4761.,4763.,0.
100,"Threading","5a/_plus5a",1779.,819200,0,0,0,0,1024,20,20,1024,20,20,"Plus","","","","","","",4770.,4763.,0.
126,"Threading","6a/_plus6a",943.,409600,0,0,0,0,2048,10,10,2048,10,10,"Plus","","","","","","",2421.,2415.,0.
137,"Threading","7a/_plus7a",1717.,819200,0,0,0,0,4096,10,10,4096,10,10,"Plus","","","","","","",4761.,4765.,0.
