"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
159,"BatchNormalization","4b3/bn4b3_branch2c",814.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2374.,0.
169,"BatchNormalization","4b4/bn4b4_branch2c",817.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2368.,0.
439,"BatchNormalization","4b31/bn4b31_branch2c",817.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2360.,2364.,0.
179,"BatchNormalization","4b5/bn4b5_branch2c",820.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2370.,2366.,0.
189,"BatchNormalization","4b6/bn4b6_branch2c",830.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2373.,2370.,0.
199,"BatchNormalization","4b7/bn4b7_branch2c",831.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2380.,2373.,0.
259,"BatchNormalization","4b13/bn4b13_branch2c",842.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2375.,2366.,0.
419,"BatchNormalization","4b29/bn4b29_branch2c",844.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2362.,2364.,0.
299,"BatchNormalization","4b17/bn4b17_branch2c",845.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2364.,2365.,0.
309,"BatchNormalization","4b18/bn4b18_branch2c",846.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2361.,2365.,0.
379,"BatchNormalization","4b25/bn4b25_branch2c",846.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2399.,2397.,0.
269,"BatchNormalization","4b14/bn4b14_branch2c",849.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2376.,2370.,0.
279,"BatchNormalization","4b15/bn4b15_branch2c",850.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2370.,2376.,0.
129,"BatchNormalization","4a/bn4a_branch2c",856.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2382.,2381.,0.
209,"BatchNormalization","4b8/bn4b8_branch2c",858.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2372.,2372.,0.
149,"BatchNormalization","4b2/bn4b2_branch2c",862.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2370.,2371.,0.
139,"BatchNormalization","4b1/bn4b1_branch2c",863.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2374.,2377.,0.
501,"BatchNormalization","5b/bn5b_branch2c",533.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1222.,1220.,0.
483,"BatchNormalization","5a/bn5a_branch1",535.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1225.,1223.,0.
491,"BatchNormalization","5a/bn5a_branch2c",536.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1227.,1222.,0.
511,"BatchNormalization","5c/bn5c_branch2c",536.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1251.,1250.,0.
8,"Convolution","2a/res2a_branch2a",826.,0,0,0,0,12845056,64,56,56,64,56,56,"",1,1,1,1,1,1,2409.,2410.,15550.915254237289
6,"Convolution","2a/res2a_branch1",2472.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2411.,9358.,20784.880258899677
24,"Convolution","2b/res2b_branch2c",2485.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2408.,9372.,20676.146478873237
34,"Convolution","2c/res2c_branch2c",2487.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2411.,9373.,20659.519099316443
14,"Convolution","2a/res2a_branch2c",2491.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2408.,9362.,20626.344439983943
76,"Convolution","3b3/res3b3_branch2c",1302.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1260.,4704.,39462.5376344086
56,"Convolution","3b1/res3b1_branch2c",1303.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1260.,4702.,39432.25172678434
86,"Convolution","3b4/res3b4_branch2c",1303.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1943.,4678.,39432.25172678434
66,"Convolution","3b2/res3b2_branch2c",1306.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1260.,4703.,39341.67228177642
116,"Convolution","3b7/res3b7_branch2c",1323.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1232.,4675.,38836.148148148146
106,"Convolution","3b6/res3b6_branch2c",1395.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1236.,4674.,36831.7017921147
96,"Convolution","3b5/res3b5_branch2c",1401.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1233.,4673.,36673.964311206284
46,"Convolution","3a/res3a_branch2c",1404.,0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1257.,4708.,36595.60113960114
428,"Convolution","4b30/res4b30_branch2c",861.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,647.,2361.,59675.0569105691
328,"Convolution","4b20/res4b20_branch2c",865.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,672.,2397.,59399.10289017342
248,"Convolution","4b12/res4b12_branch2c",866.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,654.,2369.,59330.51270207852
348,"Convolution","4b22/res4b22_branch2c",867.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,671.,2395.,59262.080738177625
368,"Convolution","4b24/res4b24_branch2c",867.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,672.,2394.,59262.080738177625
338,"Convolution","4b21/res4b21_branch2c",868.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,672.,2395.,59193.8064516129
418,"Convolution","4b29/res4b29_branch2c",868.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,648.,2361.,59193.8064516129
228,"Convolution","4b10/res4b10_branch2c",869.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,651.,2370.,59125.689298043726
238,"Convolution","4b11/res4b11_branch2c",870.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,649.,2370.,59057.72873563218
408,"Convolution","4b28/res4b28_branch2c",870.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,649.,2359.,59057.72873563218
438,"Convolution","4b31/res4b31_branch2c",870.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,647.,2364.,59057.72873563218
448,"Convolution","4b32/res4b32_branch2c",870.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,648.,2358.,59057.72873563218
478,"Convolution","4b35/res4b35_branch2c",870.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,651.,2364.,59057.72873563218
398,"Convolution","4b27/res4b27_branch2c",872.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,648.,2362.,58922.2752293578
458,"Convolution","4b33/res4b33_branch2c",872.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,648.,2368.,58922.2752293578
218,"Convolution","4b9/res4b9_branch2c",873.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,653.,2372.,58854.7812142039
358,"Convolution","4b23/res4b23_branch2c",874.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,671.,2393.,58787.441647597254
158,"Convolution","4b3/res4b3_branch2c",875.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,655.,2379.,58720.256
468,"Convolution","4b34/res4b34_branch2c",875.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,652.,2365.,58720.256
168,"Convolution","4b4/res4b4_branch2c",883.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,654.,2375.,58188.24915062288
198,"Convolution","4b7/res4b7_branch2c",883.,0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,652.,2375.,58188.24915062288
