"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time"
38,"BatchNormalization","8/2",2954.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9356.,9363.,0.
12,"BatchNormalization","5/8",2972.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9344.,9331.,0.
14,"BatchNormalization","5/10",3021.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9345.,9326.,0.
34,"BatchNormalization","7/8",3081.,802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9358.,9354.,0.
95,"BatchNormalization","13/5",514.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1255.,1257.,0.
83,"BatchNormalization","12/5",516.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1256.,0.
122,"BatchNormalization","16/2",520.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1255.,1255.,0.
132,"BatchNormalization","17/2",521.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1255.,1258.,0.
135,"BatchNormalization","17/5",521.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1256.,0.
92,"BatchNormalization","13/2",522.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1256.,0.
102,"BatchNormalization","14/2",527.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1257.,1258.,0.
105,"BatchNormalization","14/5",527.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1257.,0.
125,"BatchNormalization","16/5",528.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1254.,1257.,0.
115,"BatchNormalization","15/5",530.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1254.,1254.,0.
112,"BatchNormalization","15/2",533.,100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1256.,1257.,0.
76,"BatchNormalization","11/8",1404.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4702.,4704.,0.
80,"BatchNormalization","12/2",1404.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4698.,4702.,0.
44,"BatchNormalization","8/8",1407.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4702.,4706.,0.
56,"BatchNormalization","9/8",1407.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4706.,4700.,0.
66,"BatchNormalization","10/8",1408.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4705.,4705.,0.
46,"BatchNormalization","8/10",1411.,401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4728.,4707.,0.
164,"BatchNormalization","20/2",373.,50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",672.,674.,0.
145,"BatchNormalization","18/5",374.,50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",672.,673.,0.
154,"BatchNormalization","19/2",374.,50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",673.,673.,0.
157,"BatchNormalization","19/5",374.,50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",675.,672.,0.
167,"BatchNormalization","20/5",378.,50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",673.,672.,0.
98,"BatchNormalization","13/8",805.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2407.,2407.,0.
86,"BatchNormalization","12/8",809.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2406.,0.
88,"BatchNormalization","12/10",813.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2405.,0.
108,"BatchNormalization","14/8",818.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2408.,2409.,0.
118,"BatchNormalization","15/8",818.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2406.,2406.,0.
142,"BatchNormalization","18/2",850.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2405.,2405.,0.
138,"BatchNormalization","17/8",854.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2405.,0.
128,"BatchNormalization","16/8",859.,200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2408.,2405.,0.
160,"BatchNormalization","19/8",548.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1255.,0.
170,"BatchNormalization","20/8",556.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1257.,0.
150,"BatchNormalization","18/10",603.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1255.,0.
148,"BatchNormalization","18/8",604.,100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1254.,1255.,0.
5,"Convolution","5/1",1305.,0,0,0,0,25690112,64,56,56,128,56,56,"",1,1,1,1,1,1,2372.,4669.,19685.909578544062
13,"Convolution","5/9",2381.,0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2375.,9343.,21579.262494750106
33,"Convolution","7/7",2596.,0,0,0,0,102760448,128,56,56,256,56,56,"",1,1,1,1,1,1,4704.,9388.,39584.147919876734
23,"Convolution","6/7",2605.,0,0,0,0,102760448,128,56,56,256,56,56,"",1,1,1,1,1,1,4709.,9400.,39447.38886756238
11,"Convolution","5/7",2614.,0,0,0,0,102760448,128,56,56,256,56,56,"",1,1,1,1,1,1,4677.,9356.,39311.57153787299
55,"Convolution","9/7",1512.,0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2405.,4701.,67963.25925925926
75,"Convolution","11/7",1512.,0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2406.,4702.,67963.25925925926
65,"Convolution","10/7",1515.,0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2404.,4700.,67828.67854785478
43,"Convolution","8/7",1519.,0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2405.,4701.,67650.06451612903
27,"Convolution","7/1",1860.,0,0,0,0,102760448,256,56,56,128,56,56,"",1,1,1,1,1,1,9358.,4701.,55247.55268817204
17,"Convolution","6/1",1873.,0,0,0,0,102760448,256,56,56,128,56,56,"",1,1,1,1,1,1,9329.,4680.,54864.09396689802
37,"Convolution","8/1",3318.,0,0,0,0,205520896,256,56,56,256,56,56,"",1,1,1,1,1,1,9359.,9362.,61941.19831223629
85,"Convolution","12/7",1058.,0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1256.,2404.,97127.0775047259
97,"Convolution","13/7",1069.,0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1254.,2404.,96127.6407857811
117,"Convolution","15/7",1079.,0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1253.,2403.,95236.74513438369
127,"Convolution","16/7",1080.,0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1252.,2406.,95148.56296296297
107,"Convolution","14/7",1089.,0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1254.,2411.,94362.21120293847
137,"Convolution","17/7",1343.,0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1254.,2406.,76515.59791511542
69,"Convolution","11/1",1269.,0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,4701.,2409.,80977.50039401103
49,"Convolution","9/1",1275.,0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,4700.,2404.,80596.42980392156
59,"Convolution","10/1",1283.,0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,4698.,2411.,80093.87996882308
79,"Convolution","12/1",1983.,0,0,0,0,205520896,512,28,28,512,28,28,"",1,1,1,1,1,1,4707.,4701.,103641.39989914272
159,"Convolution","19/7",1007.,0,0,0,0,102760448,1024,7,7,2048,7,7,"",1,1,1,1,1,1,673.,1257.,102046.12512413108
169,"Convolution","20/7",1009.,0,0,0,0,102760448,1024,7,7,2048,7,7,"",1,1,1,1,1,1,672.,1257.,101843.85332011893
147,"Convolution","18/7",1499.,0,0,0,0,102760448,1024,7,7,2048,7,7,"",1,1,1,1,1,1,672.,1257.,68552.6671114076
91,"Convolution","13/1",896.,0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2405.,1255.,114688.
121,"Convolution","16/1",903.,0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2406.,1257.,113798.9457364341
131,"Convolution","17/1",905.,0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2404.,1255.,113547.45635359117
111,"Convolution","15/1",909.,0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2404.,1258.,113047.79757975797
101,"Convolution","14/1",910.,0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2406.,1258.,112923.56923076924
141,"Convolution","18/1",2097.,0,0,0,0,205520896,1024,14,14,1024,14,14,"",1,1,1,1,1,1,2407.,2403.,98007.10348116356
153,"Convolution","19/1",928.,0,0,0,0,102760448,2048,7,7,1024,7,7,"",1,1,1,1,1,1,1254.,673.,110733.24137931035
163,"Convolution","20/1",934.,0,0,0,0,102760448,2048,7,7,1024,7,7,"",1,1,1,1,1,1,1251.,672.,110021.89293361884
45,"Convolution","8/9",2094.,0,0,0,0,102760448,256,56,56,512,28,28,"",1,1,2,2,1,1,9402.,4721.,49073.75740210124
87,"Convolution","12/9",1319.,0,0,0,0,102760448,512,28,28,1024,14,14,"",1,1,2,2,1,1,4697.,2409.,77907.8453373768
149,"Convolution","18/9",1727.,0,0,0,0,102760448,1024,14,14,2048,7,7,"",1,1,2,2,1,1,2406.,1257.,59502.28604516502
20,"Convolution","6/4",5763.,0,0,0,0,462422016,128,56,56,128,56,56,"",3,3,1,1,1,1,4705.,4709.,80239.80843310776
30,"Convolution","7/4",5804.,0,0,0,0,462422016,128,56,56,128,56,56,"",3,3,1,1,1,1,4708.,4708.,79672.98690558235
8,"Convolution","5/4",5806.,0,0,0,0,462422016,128,56,56,128,56,56,"",3,3,1,1,1,1,4674.,4669.,79645.54185325526
52,"Convolution","9/4",3819.,0,0,0,0,462422016,256,28,28,256,28,28,"",3,3,1,1,1,1,2404.,2406.,121084.5813040063
72,"Convolution","11/4",3828.,0,0,0,0,462422016,256,28,28,256,28,28,"",3,3,1,1,1,1,2403.,2403.,120799.8996865204
62,"Convolution","10/4",3843.,0,0,0,0,462422016,256,28,28,256,28,28,"",3,3,1,1,1,1,2404.,2404.,120328.39344262295
94,"Convolution","13/4",2888.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1255.,1255.,160118.4265927978
124,"Convolution","16/4",2890.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1255.,1255.,160007.6179930796
114,"Convolution","15/4",2894.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1256.,1256.,159786.4602626123
134,"Convolution","17/4",2896.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1257.,1256.,159676.11049723756
104,"Convolution","14/4",2899.,0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1254.,1258.,159510.87133494308
156,"Convolution","19/4",3695.,0,0,0,0,462422016,1024,7,7,1024,7,7,"",3,3,1,1,1,1,674.,675.,125148.04221921516
166,"Convolution","20/4",3708.,0,0,0,0,462422016,1024,7,7,1024,7,7,"",3,3,1,1,1,1,675.,672.,124709.28155339805
40,"Convolution","8/4",4433.,0,0,0,0,462422016,256,56,56,256,28,28,"",3,3,2,2,1,1,9360.,2404.,104313.56101962553
82,"Convolution","12/4",3110.,0,0,0,0,462422016,512,28,28,512,14,14,"",3,3,2,2,1,1,4699.,1268.,148688.75112540193
144,"Convolution","18/4",3868.,0,0,0,0,462422016,1024,14,14,1024,7,7,"",3,3,2,2,1,1,2404.,672.,119550.67631851087
1,"Convolution","1",4216.,0,0,0,0,118013952,3,224,224,64,112,112,"",7,7,2,2,1,1,2001.,10155.,27991.924098671727
3,"Elementwise","3",2947.,0,0,802816,0,802816,64,112,112,64,112,112,"Ramp","","","","","","",9328.,9342.,272.41805225653206
19,"Elementwise","6/3",1328.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4714.,4708.,302.26506024096386
7,"Elementwise","5/3",1370.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4671.,4672.,292.9985401459854
22,"Elementwise","6/6",1382.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4704.,4702.,290.4544138929088
32,"Elementwise","7/6",1383.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4709.,4702.,290.2443962400578
29,"Elementwise","7/3",1388.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4711.,4708.,289.1988472622478
10,"Elementwise","5/6",1392.,0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4672.,4675.,288.367816091954
51,"Elementwise","9/3",753.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2403.,2405.,266.539176626826
64,"Elementwise","10/6",782.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2405.,2406.,256.65473145780055
54,"Elementwise","9/6",788.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2402.,2403.,254.70050761421317
74,"Elementwise","11/6",789.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2404.,2403.,254.37769328263624
42,"Elementwise","8/6",797.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2407.,2404.,251.82434127979923
61,"Elementwise","10/3",798.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2403.,2408.,251.50877192982455
71,"Elementwise","11/3",798.,0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2406.,2405.,251.50877192982455
36,"Elementwise","7/10",2851.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9358.,9362.,281.5910206944931
26,"Elementwise","6/10",2930.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9357.,9365.,273.9986348122867
39,"Elementwise","8/3",2975.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9372.,9362.,269.85411764705884
16,"Elementwise","5/12",2984.,0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9330.,9337.,269.0402144772118
113,"Elementwise","15/3",505.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1258.,198.71683168316832
116,"Elementwise","15/6",506.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1252.,1257.,198.32411067193675
136,"Elementwise","17/6",506.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1255.,1257.,198.32411067193675
84,"Elementwise","12/6",507.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1254.,197.9329388560158
93,"Elementwise","13/3",507.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1253.,1254.,197.9329388560158
96,"Elementwise","13/6",508.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1253.,1257.,197.54330708661416
123,"Elementwise","16/3",510.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1257.,196.76862745098038
133,"Elementwise","17/3",510.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1252.,1256.,196.76862745098038
106,"Elementwise","14/6",511.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1256.,1256.,196.3835616438356
103,"Elementwise","14/3",515.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1256.,194.85825242718445
126,"Elementwise","16/6",518.,0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1253.,1257.,193.72972972972974
68,"Elementwise","10/10",1384.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4703.,4705.,290.0346820809248
58,"Elementwise","9/10",1385.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4701.,4701.,289.8252707581227
78,"Elementwise","11/10",1385.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4702.,4710.,289.8252707581227
81,"Elementwise","12/3",1392.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4703.,4707.,288.367816091954
48,"Elementwise","8/12",1393.,0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4705.,4704.,288.1608040201005
158,"Elementwise","19/6",335.,0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",674.,674.,149.77910447761195
168,"Elementwise","20/6",342.,0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",673.,673.,146.71345029239765
155,"Elementwise","19/3",344.,0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",672.,673.,145.86046511627907
146,"Elementwise","18/6",345.,0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",673.,673.,145.4376811594203
165,"Elementwise","20/3",345.,0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",674.,672.,145.4376811594203
100,"Elementwise","13/10",757.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2405.,265.1307793923382
130,"Elementwise","16/10",759.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2408.,264.4321475625824
140,"Elementwise","17/10",760.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2405.,2405.,264.08421052631576
143,"Elementwise","18/3",769.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2404.,2404.,260.9934980494148
90,"Elementwise","12/12",794.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2404.,252.77581863979847
110,"Elementwise","14/10",800.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2408.,250.88
120,"Elementwise","15/10",801.,0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2404.,2406.,250.56679151061175
152,"Elementwise","18/12",488.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1254.,1258.,205.63934426229508
162,"Elementwise","19/10",512.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1255.,1256.,196.
172,"Elementwise","20/10",515.,0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1254.,1257.,194.85825242718445
175,"Linear","23",293.,0,0,0,0,2048000,2048,"","",1000,"","","","","","","","","",101.,88.,6989.761092150171
4,"Pooling","4",2552.,0,0,1806336,0,0,64,112,112,64,56,56,"Max",3,3,2,2,"","",9326.,2371.,0.
173,"Pooling","21",376.,100352,0,0,0,0,2048,7,7,2048,1,1,"Mean",7,7,1,1,"","",1254.,102.,0.
174,"Reshape","22",180.,0,0,0,0,0,2048,1,1,2048,"","","","","","","","","",101.,101.,0.
176,"Softmax","24",178.,1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",89.,89.,0.
35,"Total","7/9",3955.,802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9357.,9357.,0.
25,"Total","6/9",4026.,802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9360.,9361.,0.
15,"Total","5/11",4049.,802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9328.,9327.,0.
67,"Total","10/9",1750.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4704.,4701.,0.
57,"Total","9/9",1783.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4704.,4700.,0.
77,"Total","11/9",1788.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4700.,4701.,0.
47,"Total","8/11",1821.,401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4711.,4710.,0.
99,"Total","13/9",951.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2404.,0.
89,"Total","12/11",954.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2404.,0.
109,"Total","14/9",968.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2407.,0.
119,"Total","15/9",971.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2406.,0.
129,"Total","16/9",1002.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2404.,0.
139,"Total","17/9",1011.,200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2406.,0.
161,"Total","19/9",600.,100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1255.,1255.,0.
171,"Total","20/9",608.,100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1254.,1257.,0.
151,"Total","18/11",627.,100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1257.,0.
