"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
47,"Threading","3b2/_plus3b2",3276800,0,0,0,0,256,80,80,256,80,80,"Plus","","","","","","",19827.,19818.,0.,1161.8667
48,"Pooling","pool3",0,0,3686400,0,0,256,80,80,256,40,40,"Max",3,3,2,2,"","",19841.,4804.,0.,3122.2333000000003
49,"BatchNormalization","4a/bn4a_branch2a",409600,409600,0,0,0,256,40,40,256,40,40,"","","","","","","",4805.,4806.,0.,184.20000000000002
50,"Elementwise","4a/res4a_branch2a_relu",0,0,409600,0,409600,256,40,40,256,40,40,"Ramp","","","","","","",4806.,4808.,286.43356643356645,165.2333
51,"Convolution","4a/res4a_branch1",0,0,0,0,209715200,256,40,40,512,40,40,"",1,1,1,1,1,1,4797.,9579.,66809.5571838165,655.2667
52,"Convolution","4a/res4a_branch2a",0,0,0,0,1887436800,256,40,40,512,40,40,"",3,3,1,1,1,1,4798.,9556.,148874.9645054425,9330.066700000001
53,"BatchNormalization","4a/bn4a_branch2b1",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9559.,9585.,0.,318.3
54,"Elementwise","4a/res4a_branch2b1_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9560.,9601.,266.31989596879066,292.5333
55,"Convolution","4a/res4a_branch2b1",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9567.,9582.,165014.58296905053,19011.1667
56,"Threading","4a/_plus4a",1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9575.,9587.,0.,428.4667
57,"BatchNormalization","4b1/bn4b1_branch2a",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9553.,9586.,0.,404.
58,"Elementwise","4b1/res4b1_branch2a_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9559.,9582.,265.80142764438676,293.2667
59,"Convolution","4b1/res4b1_branch2a",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9565.,9588.,165303.62585391488,19008.8
60,"BatchNormalization","4b1/bn4b1_branch2b1",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9571.,9605.,0.,317.43330000000003
61,"Elementwise","4b1/res4b1_branch2b1_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9571.,9592.,266.92733789507986,292.6333
62,"Convolution","4b1/res4b1_branch2b1",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9569.,9601.,164992.9454958696,18958.9
63,"Threading","4b1/_plus4b1",1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9570.,9593.,0.,428.8333
64,"BatchNormalization","4b2/bn4b2_branch2a",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9551.,9583.,0.,319.5
65,"Elementwise","4b2/res4b2_branch2a_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9560.,9603.,267.27569331158236,294.3333
66,"Convolution","4b2/res4b2_branch2a",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9568.,9596.,165115.6329280028,18973.4667
67,"BatchNormalization","4b2/bn4b2_branch2b1",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9565.,9594.,0.,307.8
68,"Elementwise","4b2/res4b2_branch2b1_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9569.,9590.,273.15771923974654,286.3333
69,"Convolution","4b2/res4b2_branch2b1",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9565.,9590.,162906.68047643706,19043.7667
70,"Threading","4b2/_plus4b2",1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9559.,9582.,0.,417.93330000000003
71,"BatchNormalization","4b3/bn4b3_branch2a",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9553.,9586.,0.,312.7
72,"Elementwise","4b3/res4b3_branch2a_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9562.,9600.,277.0375380453162,273.86670000000004
73,"Convolution","4b3/res4b3_branch2a",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9574.,9598.,162583.92626410545,19018.2
74,"BatchNormalization","4b3/bn4b3_branch2b1",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9564.,9584.,0.,313.4667
75,"Elementwise","4b3/res4b3_branch2b1_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9547.,9552.,276.6632894292469,284.0333
76,"Convolution","4b3/res4b3_branch2b1",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9529.,9560.,162548.9213279938,18961.5667
77,"Threading","4b3/_plus4b3",1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9513.,9544.,0.,417.2667
78,"BatchNormalization","4b4/bn4b4_branch2a",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9515.,9550.,0.,369.6
79,"Elementwise","4b4/res4b4_branch2a_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9525.,9536.,274.9916079221215,275.86670000000004
80,"Convolution","4b4/res4b4_branch2a",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9515.,9543.,162185.76154672395,19001.7
81,"BatchNormalization","4b4/bn4b4_branch2b1",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9519.,9540.,0.,504.6333
82,"Elementwise","4b4/res4b4_branch2b1_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9526.,9551.,277.1312584573748,420.36670000000004
83,"Convolution","4b4/res4b4_branch2b1",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9514.,9551.,160407.6658309608,19063.9667
84,"Threading","4b4/_plus4b4",1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9518.,9529.,0.,423.90000000000003
85,"BatchNormalization","4b5/bn4b5_branch2a",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9498.,9537.,0.,502.4667
86,"Elementwise","4b5/res4b5_branch2a_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9515.,9537.,277.3188896411645,277.6667
87,"Convolution","4b5/res4b5_branch2a",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9509.,9540.,162227.58176114142,19070.9
88,"BatchNormalization","4b5/bn4b5_branch2b1",819200,819200,0,0,0,512,40,40,512,40,40,"","","","","","","",9515.,9535.,0.,315.2667
89,"Elementwise","4b5/res4b5_branch2b1_relu",0,0,819200,0,819200,512,40,40,512,40,40,"Ramp","","","","","","",9504.,9534.,278.544712682761,289.0333
90,"Convolution","4b5/res4b5_branch2b1",0,0,0,0,3774873600,512,40,40,512,40,40,"",3,3,1,1,1,1,9502.,9532.,160776.5918480344,18997.9333
91,"Threading","4b5/_plus4b5",1638400,0,0,0,0,512,40,40,512,40,40,"Plus","","","","","","",9522.,9548.,0.,537.8667
92,"Pooling","pool4",0,0,1843200,0,0,512,40,40,512,20,20,"Max",3,3,2,2,"","",9531.,2424.,0.,1601.6333000000002
93,"BatchNormalization","5a/bn5a_branch2a",204800,204800,0,0,0,512,20,20,512,20,20,"","","","","","","",2418.,2423.,0.,100.03330000000001
94,"Elementwise","5a/res5a_branch2a_relu",0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2423.,2418.,271.2582781456954,86.10000000000001
95,"Convolution","5a/res5a_branch1",0,0,0,0,209715200,512,20,20,1024,20,20,"",1,1,1,1,1,1,2425.,4769.,89013.2427843803,652.8000000000001
96,"Convolution","5a/res5a_branch2a",0,0,0,0,943718400,512,20,20,512,20,20,"",3,3,1,1,1,1,2424.,2419.,129294.20468557336,6076.5
97,"BatchNormalization","5a/bn5a_branch2b1",204800,204800,0,0,0,512,20,20,512,20,20,"","","","","","","",2417.,2419.,0.,112.9667
98,"Elementwise","5a/res5a_branch2b1_relu",0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2423.,2425.,270.8994708994709,125.03330000000001
99,"Convolution","5a/res5a_branch2b1",0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2419.,4776.,156387.17375093215,10199.2333
100,"Threading","5a/_plus5a",819200,0,0,0,0,1024,20,20,1024,20,20,"Plus","","","","","","",4765.,4763.,0.,272.6
101,"BatchNormalization","5b1/bn5b1_branch2a",409600,409600,0,0,0,1024,20,20,1024,20,20,"","","","","","","",4774.,4772.,0.,318.1667
102,"Elementwise","5b1/res5b1_branch2a_relu",0,0,409600,0,409600,1024,20,20,1024,20,20,"Ramp","","","","","","",4771.,4772.,302.2878228782288,234.8
103,"Convolution","5b1/res5b1_branch2a",0,0,0,0,1887436800,1024,20,20,512,20,20,"",3,3,1,1,1,1,4772.,2431.,135855.2364500108,12429.7333
104,"BatchNormalization","5b1/bn5b1_branch2b1",204800,204800,0,0,0,512,20,20,512,20,20,"","","","","","","",2422.,2425.,0.,170.9333
105,"Elementwise","5b1/res5b1_branch2b1_relu",0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2421.,2422.,255.36159600997505,126.56670000000001
106,"Convolution","5b1/res5b1_branch2b1",0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2424.,4769.,159749.20016927633,10152.300000000001
107,"Threading","5b1/_plus5b1",819200,0,0,0,0,1024,20,20,1024,20,20,"Plus","","","","","","",4771.,4767.,0.,277.1667
108,"BatchNormalization","5b2/bn5b2_branch2a",409600,409600,0,0,0,1024,20,20,1024,20,20,"","","","","","","",4765.,4773.,0.,186.3333
109,"Elementwise","5b2/res5b2_branch2a_relu",0,0,409600,0,409600,1024,20,20,1024,20,20,"Ramp","","","","","","",4770.,4766.,287.84258608573435,162.5
110,"Convolution","5b2/res5b2_branch2a",0,0,0,0,1887436800,1024,20,20,512,20,20,"",3,3,1,1,1,1,4775.,2425.,137218.23336968373,12433.900000000001
111,"BatchNormalization","5b2/bn5b2_branch2b1",204800,204800,0,0,0,512,20,20,512,20,20,"","","","","","","",2418.,2417.,0.,169.5333
112,"Elementwise","5b2/res5b2_branch2b1_relu",0,0,204800,0,204800,512,20,20,512,20,20,"Ramp","","","","","","",2417.,2420.,265.6290531776913,126.6667
113,"Convolution","5b2/res5b2_branch2b1",0,0,0,0,1887436800,512,20,20,1024,20,20,"",3,3,1,1,1,1,2420.,4764.,160087.93893129771,10221.1667
114,"Threading","5b2/_plus5b2",819200,0,0,0,0,1024,20,20,1024,20,20,"Plus","","","","","","",4776.,4773.,0.,219.8333
115,"Pooling","pool5",0,0,921600,0,0,1024,20,20,1024,10,10,"Max",3,3,2,2,"","",4765.,1251.,0.,787.4333
116,"BatchNormalization","6a/bn6a_branch2a",102400,102400,0,0,0,1024,10,10,1024,10,10,"","","","","","","",1246.,1246.,0.,82.6333
117,"Elementwise","6a/res6a_branch2a_relu",0,0,102400,0,102400,1024,10,10,1024,10,10,"Ramp","","","","","","",1252.,1248.,198.4496124031008,49.
118,"Convolution","6a/res6a_branch1",0,0,0,0,209715200,1024,10,10,2048,10,10,"",1,1,1,1,1,1,1249.,2421.,129854.61300309599,862.
119,"Convolution","6a/res6a_branch2a",0,0,0,0,52428800,1024,10,10,512,10,10,"",1,1,1,1,1,1,1248.,651.,85250.081300813,242.63330000000002
120,"BatchNormalization","6a/bn6a_branch2b1",51200,51200,0,0,0,512,10,10,512,10,10,"","","","","","","",653.,651.,0.,54.
121,"Elementwise","6a/res6a_branch2b1_relu",0,0,51200,0,51200,512,10,10,512,10,10,"Ramp","","","","","","",652.,651.,142.6183844011142,43.800000000000004
122,"Convolution","6a/res6a_branch2b1",0,0,0,0,471859200,512,10,10,1024,10,10,"",3,3,1,1,1,1,654.,1251.,162430.01721170396,2350.4667
123,"BatchNormalization","6a/bn6a_branch2b2",102400,102400,0,0,0,1024,10,10,1024,10,10,"","","","","","","",1252.,1250.,0.,82.
124,"Elementwise","6a/res6a_branch2b2_relu",0,0,102400,0,102400,1024,10,10,1024,10,10,"Ramp","","","","","","",1251.,1250.,197.6833976833977,61.2667
125,"Convolution","6a/res6a_branch2b2",0,0,0,0,209715200,1024,10,10,2048,10,10,"",1,1,1,1,1,1,1250.,2416.,128817.69041769042,862.3667
126,"Threading","6a/_plus6a",409600,0,0,0,0,2048,10,10,2048,10,10,"Plus","","","","","","",2416.,2422.,0.,124.56670000000001
127,"BatchNormalization","7a/bn7a_branch2a",204800,204800,0,0,0,2048,10,10,2048,10,10,"","","","","","","",2421.,2420.,0.,128.9
128,"Elementwise","7a/res7a_branch2a_relu",0,0,204800,0,204800,2048,10,10,2048,10,10,"Ramp","","","","","","",2420.,2426.,263.5778635778636,99.6333
129,"Convolution","7a/res7a_branch1",0,0,0,0,838860800,2048,10,10,4096,10,10,"",1,1,1,1,1,1,2447.,4794.,159600.60882800608,3565.0333
130,"Convolution","7a/res7a_branch2a",0,0,0,0,209715200,2048,10,10,1024,10,10,"",1,1,1,1,1,1,2439.,1272.,149689.65024982157,1371.0333
131,"BatchNormalization","7a/bn7a_branch2b1",102400,102400,0,0,0,1024,10,10,1024,10,10,"","","","","","","",1275.,1283.,0.,133.20000000000002
132,"Elementwise","7a/res7a_branch2b1_relu",0,0,102400,0,102400,1024,10,10,1024,10,10,"Ramp","","","","","","",1276.,1279.,198.83495145631068,85.2667
133,"Convolution","7a/res7a_branch2b1",0,0,0,0,1887436800,1024,10,10,2048,10,10,"",3,3,1,1,1,1,1280.,2446.,184356.00703262354,9226.133300000001
134,"BatchNormalization","7a/bn7a_branch2b2",204800,204800,0,0,0,2048,10,10,2048,10,10,"","","","","","","",2447.,2450.,0.,128.3333
135,"Elementwise","7a/res7a_branch2b2_relu",0,0,204800,0,204800,2048,10,10,2048,10,10,"Ramp","","","","","","",2453.,2448.,253.15203955500616,124.4
136,"Convolution","7a/res7a_branch2b2",0,0,0,0,838860800,2048,10,10,4096,10,10,"",1,1,1,1,1,1,2451.,4803.,159570.24919155412,3557.8333000000002
137,"Threading","7a/_plus7a",819200,0,0,0,0,4096,10,10,4096,10,10,"Plus","","","","","","",4796.,4798.,0.,219.4
138,"BatchNormalization","bn7",409600,409600,0,0,0,4096,10,10,4096,10,10,"","","","","","","",4801.,4797.,0.,241.63330000000002
139,"Elementwise","relu7",0,0,409600,0,409600,4096,10,10,4096,10,10,"Ramp","","","","","","",4803.,4795.,286.43356643356645,220.4667
140,"Aggregation","pool7",409600,409600,0,0,0,4096,10,10,4096,"","","Mean","","","","","","",4798.,124.,0.,7551.7667
141,"Linear","linear1000",0,0,0,0,4096000,4096,"","",1000,"","","","","","","","","",124.,88.,10265.664160401002,239.20000000000002
142,"Softmax","softmax",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",88.,88.,0.,50.2
