"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
13,"Convolution","conv3_2",0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,9293.,9279.,119984.95485210171,11697.2333
14,"Elementwise","relu3_2",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9279.,9290.,274.93698630136987,312.93330000000003
15,"Convolution","conv3_3",0,0,0,0,1849688064,256,56,56,256,56,56,"",3,3,1,1,1,1,9278.,9276.,119504.33285954257,11735.6667
16,"Elementwise","relu3_3",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9283.,9288.,269.4917757636791,314.4667
17,"Pooling","pool3",0,0,802816,0,0,256,56,56,256,28,28,"Max",2,2,2,2,"","",9274.,2364.,0.,1008.0667000000001
18,"Convolution","conv4_1",0,0,0,0,924844032,256,28,28,512,28,28,"",3,3,1,1,1,1,2363.,4656.,142634.7982726712,5089.7333
19,"Elementwise","relu4_1",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4657.,4658.,291.0862944162437,161.8333
20,"Convolution","conv4_2",0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4658.,4658.,152476.14079630698,10272.7333
21,"Elementwise","relu4_2",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4656.,4659.,292.57142857142856,162.3667
22,"Convolution","conv4_3",0,0,0,0,1849688064,512,28,28,512,28,28,"",3,3,1,1,1,1,4654.,4659.,152112.5052631579,10342.6
23,"Elementwise","relu4_3",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4657.,4657.,292.57142857142856,162.6
24,"Pooling","pool4",0,0,401408,0,0,512,28,28,512,14,14,"Max",2,2,2,2,"","",4656.,1227.,0.,511.73330000000004
25,"Convolution","conv5_1",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1221.,1220.,157877.09662000684,2461.6333
26,"Elementwise","relu5_1",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1226.,1223.,198.71683168316832,58.400000000000006
27,"Convolution","conv5_2",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1223.,1225.,158038.96650717704,2475.2000000000003
28,"Elementwise","relu5_2",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1223.,1223.,196.,57.9333
29,"Convolution","conv5_3",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1220.,1225.,157447.0602655771,2465.7333000000003
30,"Elementwise","relu5_3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1248.,1252.,194.85825242718445,58.3333
31,"Pooling","pool5",0,0,100352,0,0,512,14,14,512,7,7,"Max",2,2,2,2,"","",1252.,371.,0.,163.76670000000001
32,"Flatten","flatten_0",0,0,0,0,0,512,7,7,25088,"","","","","","","","","",371.,372.,0.,31.8667
33,"Linear","fc6",0,0,0,0,102760448,25088,"","",4096,"","","","","","","","","",371.,125.,12551.660925858067,8024.700000000001
34,"Elementwise","relu6",0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",124.,125.,22.755555555555556,24.8
35,"Dropout","drop6",0,0,0,0,4096,4096,"","",4096,"","","","","","","","","",125.,125.,23.01123595505618,24.200000000000003
36,"Linear","fc7",0,0,0,0,16777216,4096,"","",4096,"","","","","","","","","",124.,123.,10979.853403141362,1329.4333000000001
37,"Elementwise","relu7",0,0,4096,0,4096,4096,"","",4096,"","","Ramp","","","","","","",124.,125.,23.141242937853107,24.3667
38,"Dropout","drop7",0,0,0,0,4096,4096,"","",4096,"","","","","","","","","",124.,124.,23.141242937853107,24.
39,"Linear","fc8_101",0,0,0,0,413696,4096,"","",101,"","","","","","","","","",124.,72.,2048.,40.3333
40,"Softmax","prob",101,101,0,101,0,101,"","",101,"","","","","","","","","",71.,72.,0.,24.933300000000003
