"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
18,"Convolution","2b/res2b_branch2a",0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,9298.,2363.,39984.61011673152,225.4667
19,"BatchNormalization","2b/bn2b_branch2a",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2367.,2362.,0.,104.86670000000001
20,"Elementwise","2b/res2b_branch2a_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2377.,2369.,256.3269476372925,97.4
21,"Convolution","2b/res2b_branch2b",0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2364.,2366.,47869.77391304348,1759.2667000000001
22,"BatchNormalization","2b/bn2b_branch2b",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2369.,2370.,0.,102.7
23,"Elementwise","2b/res2b_branch2b_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2364.,2365.,257.64313222079585,92.9
24,"Convolution","2b/res2b_branch2c",0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2363.,9311.,21845.333333333332,248.13330000000002
25,"BatchNormalization","2b/bn2b_branch2c",802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9286.,9310.,0.,321.73330000000004
26,"Total","2b/res2b",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9305.,9312.,0.,486.5333
27,"Elementwise","2b/res2b_relu",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9295.,9320.,273.43869209809264,295.5333
28,"Convolution","2c/res2c_branch2a",0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,9293.,2369.,39584.147919876734,224.26670000000001
29,"BatchNormalization","2c/bn2c_branch2a",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2366.,2369.,0.,104.7
30,"Elementwise","2c/res2c_branch2a_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2369.,2365.,257.97429305912596,97.1667
31,"Convolution","2c/res2c_branch2b",0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2368.,2364.,47830.163011998346,1770.2333
32,"BatchNormalization","2c/bn2c_branch2b",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2369.,2368.,0.,104.4333
33,"Elementwise","2c/res2c_branch2b_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2365.,2367.,268.6800535475234,97.7
34,"Convolution","2c/res2c_branch2c",0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2367.,9319.,21489.010455876203,256.93330000000003
35,"BatchNormalization","2c/bn2c_branch2c",802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9290.,9303.,0.,322.36670000000004
36,"Total","2c/res2c",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9306.,9317.,0.,488.23330000000004
37,"Elementwise","2c/res2c_relu",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9288.,9320.,279.4347372084929,297.8
38,"Convolution","3a/res3a_branch1",0,0,0,0,102760448,256,56,56,512,28,28,"",1,1,2,2,1,1,9296.,4659.,41104.1792,552.1
39,"BatchNormalization","3a/bn3a_branch1",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4662.,4664.,0.,187.8333
40,"Convolution","3a/res3a_branch2a",0,0,0,0,25690112,256,56,56,128,28,28,"",1,1,2,2,1,1,9326.,1222.,18834.392961876834,331.2667
41,"BatchNormalization","3a/bn3a_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1224.,1223.,0.,66.7667
42,"Elementwise","3a/res3a_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1221.,1224.,200.30339321357283,57.133300000000006
43,"Convolution","3a/res3a_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1225.,1226.,68935.89982110912,1271.4
44,"BatchNormalization","3a/bn3a_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1226.,1225.,0.,68.2667
45,"Elementwise","3a/res3a_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1222.,1227.,203.55375253549695,58.7333
46,"Convolution","3a/res3a_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1223.,4663.,39767.97523219814,197.4333
47,"BatchNormalization","3a/bn3a_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4664.,4655.,0.,185.5667
48,"Total","3a/res3a",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4660.,4667.,0.,265.6667
49,"Elementwise","3a/res3a_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4663.,4662.,294.71953010279,167.8667
50,"Convolution","3b/res3b_branch2a",0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4664.,1224.,57601.14798206278,228.9667
51,"BatchNormalization","3b/bn3b_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1221.,1220.,0.,65.0667
52,"Elementwise","3b/res3b_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1224.,1220.,199.506958250497,57.6
53,"Convolution","3b/res3b_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1221.,1224.,68690.13903743315,1269.6333
54,"BatchNormalization","3b/bn3b_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1222.,1224.,0.,68.
55,"Elementwise","3b/res3b_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1222.,1222.,201.51004016064255,57.900000000000006
56,"Convolution","3b/res3b_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1223.,4660.,40015.7507788162,198.16670000000002
57,"BatchNormalization","3b/bn3b_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4667.,4665.,0.,185.0667
58,"Total","3b/res3b",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4662.,4661.,0.,265.7667
59,"Elementwise","3b/res3b_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4660.,4667.,297.11917098445593,168.70000000000002
60,"Convolution","3c/res3c_branch2a",0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4665.,1219.,57925.8444193912,232.7333
61,"BatchNormalization","3c/bn3c_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1223.,1220.,0.,68.6667
62,"Elementwise","3c/res3c_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1220.,1222.,199.1111111111111,60.
63,"Convolution","3c/res3c_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1221.,1226.,68812.8,1305.9
64,"BatchNormalization","3c/bn3c_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1220.,1222.,0.,68.
65,"Elementwise","3c/res3c_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1222.,1223.,201.51004016064255,59.533300000000004
66,"Convolution","3c/res3c_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1223.,4666.,39767.97523219814,202.9
67,"BatchNormalization","3c/bn3c_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4671.,4668.,0.,180.7333
68,"Total","3c/res3c",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4670.,4663.,0.,258.4667
69,"Elementwise","3c/res3c_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4697.,4693.,293.64155084125827,161.9667
70,"Convolution","3d/res3d_branch2a",0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4696.,1256.,57408.071508379886,233.4
71,"BatchNormalization","3d/bn3d_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1255.,1257.,0.,67.8
72,"Elementwise","3d/res3d_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1256.,1257.,199.506958250497,59.800000000000004
73,"Convolution","3d/res3d_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1257.,1257.,68730.9774078478,1305.3
74,"BatchNormalization","3d/bn3d_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1255.,1254.,0.,68.5
75,"Elementwise","3d/res3d_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1259.,1254.,202.73131313131313,59.7667
76,"Convolution","3d/res3d_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1257.,4690.,40046.93998441154,202.
77,"BatchNormalization","3d/bn3d_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4694.,4692.,0.,181.0667
78,"Total","3d/res3d",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4690.,4691.,0.,262.7667
79,"Elementwise","3d/res3d_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4696.,4693.,296.02359882005896,167.5
80,"Convolution","4a/res4a_branch1",0,0,0,0,102760448,512,28,28,1024,14,14,"",1,1,2,2,1,1,4697.,2403.,78623.14307574597,476.8
81,"BatchNormalization","4a/bn4a_branch1",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2401.,2400.,0.,113.60000000000001
82,"Convolution","4a/res4a_branch2a",0,0,0,0,25690112,512,28,28,256,14,14,"",1,1,2,2,1,1,4689.,674.,26187.677879714578,240.5
83,"BatchNormalization","4a/bn4a_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,673.,0.,47.2333
84,"Elementwise","4a/res4a_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,672.,152.51063829787233,40.033300000000004
85,"Convolution","4a/res4a_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,672.,674.,99232.1922746781,809.1667
86,"BatchNormalization","4a/bn4a_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,672.,0.,47.2
87,"Elementwise","4a/res4a_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",675.,672.,146.28571428571428,40.2333
88,"Convolution","4a/res4a_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2401.,59262.080738177625,203.5667
89,"BatchNormalization","4a/bn4a_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2400.,2401.,0.,113.60000000000001
90,"Total","4a/res4a",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2401.,2401.,0.,141.5
91,"Elementwise","4a/res4a_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2401.,2401.,256.65473145780055,95.
92,"Convolution","4b/res4b_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2402.,676.,80156.35569422776,227.5333
93,"BatchNormalization","4b/bn4b_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",675.,672.,0.,47.
94,"Elementwise","4b/res4b_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",677.,671.,152.51063829787233,40.3333
95,"Convolution","4b/res4b_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,672.,99488.38554216867,810.2333
96,"BatchNormalization","4b/bn4b_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,673.,0.,47.
97,"Elementwise","4b/res4b_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",671.,673.,145.4376811594203,40.
98,"Convolution","4b/res4b_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,674.,2399.,58989.924225028706,205.8
99,"BatchNormalization","4b/bn4b_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2401.,2398.,0.,115.2667
100,"Total","4b/res4b",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2399.,0.,142.5333
101,"Elementwise","4b/res4b_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2402.,2399.,256.9833546734955,96.9
102,"Convolution","4c/res4c_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2404.,674.,80407.23630672926,229.5667
103,"BatchNormalization","4c/bn4c_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,673.,0.,48.8333
104,"Elementwise","4c/res4c_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,674.,145.0173410404624,42.
105,"Convolution","4c/res4c_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,674.,99062.12853470437,812.2333
106,"BatchNormalization","4c/bn4c_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,673.,0.,49.
107,"Elementwise","4c/res4c_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,673.,145.4376811594203,42.
108,"Convolution","4c/res4c_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,674.,2401.,59057.72873563218,205.0667
109,"BatchNormalization","4c/bn4c_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2402.,0.,115.
110,"Total","4c/res4c",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2400.,2400.,0.,142.5667
111,"Elementwise","4c/res4c_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2402.,2403.,269.0402144772118,97.03330000000001
112,"Convolution","4d/res4d_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2402.,675.,74789.26346433771,229.66670000000002
113,"BatchNormalization","4d/bn4d_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",675.,673.,0.,47.1
114,"Elementwise","4d/res4d_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,673.,149.77910447761195,42.
115,"Convolution","4d/res4d_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,674.,87315.33534743202,813.3333
116,"BatchNormalization","4d/bn4d_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,674.,0.,49.
117,"Elementwise","4d/res4d_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",672.,674.,147.57647058823528,42.
118,"Convolution","4d/res4d_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2403.,53632.80167014613,206.0667
119,"BatchNormalization","4d/bn4d_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2401.,2403.,0.,115.2
120,"Total","4d/res4d",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2399.,0.,143.
121,"Elementwise","4d/res4d_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2402.,2402.,267.24900133155796,97.
122,"Convolution","4e/res4e_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2400.,672.,68143.53315649867,230.16670000000002
123,"BatchNormalization","4e/bn4e_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,673.,0.,49.
124,"Elementwise","4e/res4e_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",676.,672.,144.5994236311239,42.1
125,"Convolution","4e/res4e_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,673.,86531.06586826348,812.3667
126,"BatchNormalization","4e/bn4e_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,673.,0.,47.400000000000006
127,"Elementwise","4e/res4e_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",675.,672.,145.0173410404624,42.
128,"Convolution","4e/res4e_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2400.,53521.066666666666,204.16670000000002
129,"BatchNormalization","4e/bn4e_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2403.,0.,113.33330000000001
130,"Total","4e/res4e",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2400.,2403.,0.,141.0333
131,"Elementwise","4e/res4e_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2401.,2402.,271.58863328822736,95.9667
132,"Convolution","4f/res4f_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2401.,675.,79290.46913580247,228.
133,"BatchNormalization","4f/bn4f_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,674.,0.,47.4333
134,"Elementwise","4f/res4f_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,672.,142.54545454545456,40.4
135,"Convolution","4f/res4f_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,675.,673.,99147.08747855917,810.8333
136,"BatchNormalization","4f/bn4f_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,672.,0.,47.8333
137,"Elementwise","4f/res4f_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,673.,147.57647058823528,40.3333
138,"Convolution","4f/res4f_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,671.,2398.,58586.344355758265,203.9667
139,"BatchNormalization","4f/bn4f_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2401.,0.,114.5
140,"Total","4f/res4f",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2402.,0.,140.76670000000001
141,"Elementwise","4f/res4f_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2400.,2404.,264.08421052631576,95.9667
142,"Convolution","5a/res5a_branch1",0,0,0,0,102760448,1024,14,14,2048,7,7,"",1,1,2,2,1,1,2403.,1255.,59262.080738177625,637.9333
143,"BatchNormalization","5a/bn5a_branch1",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1257.,1257.,0.,96.1667
144,"Convolution","5a/res5a_branch2a",0,0,0,0,25690112,1024,14,14,512,7,7,"",1,1,2,2,1,1,2403.,379.,37017.45244956772,232.9333
145,"BatchNormalization","5a/bn5a_branch2a",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",377.,376.,0.,45.400000000000006
146,"Elementwise","5a/res5a_branch2a_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",376.,377.,99.55555555555554,34.6667
147,"Convolution","5a/res5a_branch2b",0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,378.,378.,92930.46945337621,828.3000000000001
148,"BatchNormalization","5a/bn5a_branch2b",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",378.,378.,0.,45.133300000000006
149,"Elementwise","5a/res5a_branch2b_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",378.,376.,94.67169811320755,34.533300000000004
150,"Convolution","5a/res5a_branch2c",0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,378.,1254.,54893.40170940172,298.7
151,"BatchNormalization","5a/bn5a_branch2c",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1256.,1258.,0.,96.06670000000001
152,"Total","5a/res5a",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1258.,1255.,0.,87.4
153,"Elementwise","5a/res5a_relu",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1258.,1252.,206.48559670781896,57.5
154,"Convolution","5b/res5b_branch2a",0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,1257.,376.,62888.891064871474,549.4333
155,"BatchNormalization","5b/bn5b_branch2a",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",378.,376.,0.,63.033300000000004
156,"Elementwise","5b/res5b_branch2a_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",378.,378.,94.3157894736842,37.2
157,"Convolution","5b/res5b_branch2b",0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,377.,378.,92781.30337078651,1605.3667
158,"BatchNormalization","5b/bn5b_branch2b",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",379.,376.,0.,62.
159,"Elementwise","5b/res5b_branch2b_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",376.,378.,96.12260536398468,39.
160,"Convolution","5b/res5b_branch2c",0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,379.,1255.,42323.08401976936,553.8333
161,"BatchNormalization","5b/bn5b_branch2c",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1258.,1256.,0.,157.3333
162,"Total","5b/res5b",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1256.,1256.,0.,112.5
163,"Elementwise","5b/res5b_relu",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1257.,1258.,199.506958250497,71.9667
164,"Convolution","5c/res5c_branch2a",0,0,0,0,51380224,2048,7,7,512,7,7,"",1,1,1,1,1,1,1256.,375.,62965.96078431373,555.0667000000001
165,"BatchNormalization","5c/bn5c_branch2a",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",379.,377.,0.,63.
166,"Elementwise","5c/res5c_branch2a_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",378.,377.,93.61194029850746,39.7
167,"Convolution","5c/res5c_branch2b",0,0,0,0,115605504,512,7,7,512,7,7,"",3,3,1,1,1,1,378.,377.,107340.30083565459,1131.3
168,"BatchNormalization","5c/bn5c_branch2b",25088,25088,0,0,0,512,7,7,512,7,7,"","","","","","","",377.,376.,0.,60.
169,"Elementwise","5c/res5c_branch2b_relu",0,0,25088,0,25088,512,7,7,512,7,7,"Ramp","","","","","","",379.,378.,97.61867704280155,39.
170,"Convolution","5c/res5c_branch2c",0,0,0,0,51380224,512,7,7,2048,7,7,"",1,1,1,1,1,1,376.,1258.,54834.81750266809,294.40000000000003
171,"BatchNormalization","5c/bn5c_branch2c",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1255.,0.,93.4667
172,"Total","5c/res5c",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1256.,1255.,0.,88.
173,"Elementwise","5c/res5c_relu",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1257.,1258.,200.30339321357283,57.2
174,"Pooling","pool5",100352,0,0,0,0,2048,7,7,2048,1,1,"Mean",7,7,1,1,"","",1255.,101.,0.,131.26670000000001
175,"Flatten","flatten_0",0,0,0,0,0,2048,1,1,2048,"","","","","","","","","",102.,101.,0.,24.
176,"Linear","fc1000",0,0,0,0,2048000,2048,"","",1000,"","","","","","","","","",102.,90.,6301.538461538462,126.86670000000001
177,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",90.,89.,0.,42.
