"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
28,"Elementwise","inception_3b/relu_1x1",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1265.,1263.,205.63934426229508,57.9667
29,"Convolution","inception_3b/3x3_reduce",0,0,0,0,25690112,256,28,28,128,28,28,"",1,1,1,1,1,1,2416.,1264.,34391.046854083,167.13330000000002
30,"Elementwise","inception_3b/relu_3x3_reduce",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1266.,1265.,201.51004016064255,57.7
31,"Convolution","inception_3b/3x3",0,0,0,0,173408256,128,28,28,192,28,28,"",3,3,1,1,1,1,1267.,1843.,80918.4582361176,1492.6000000000001
32,"Elementwise","inception_3b/relu_3x3",0,0,150528,0,150528,192,28,28,192,28,28,"Ramp","","","","","","",1844.,1844.,239.69426751592357,81.86670000000001
33,"Convolution","inception_3b/5x5_reduce",0,0,0,0,6422528,256,28,28,32,28,28,"",1,1,1,1,1,1,2417.,377.,14629.904328018223,77.33330000000001
34,"Elementwise","inception_3b/relu_5x5_reduce",0,0,25088,0,25088,32,28,28,32,28,28,"Ramp","","","","","","",379.,379.,95.3916349809886,36.1667
35,"Convolution","inception_3b/5x5",0,0,0,0,60211200,32,28,28,96,28,28,"",5,5,1,1,1,1,379.,975.,43599.71035481535,747.6333000000001
36,"Elementwise","inception_3b/relu_5x5",0,0,75264,0,75264,96,28,28,96,28,28,"Ramp","","","","","","",976.,977.,122.18181818181819,50.
37,"Pooling","inception_3b/pool",0,0,1806336,0,0,256,28,28,256,28,28,"Max",3,3,1,1,"","",2415.,2415.,0.,1592.6000000000001
38,"Convolution","inception_3b/pool_proj",0,0,0,0,12845056,256,28,28,64,28,28,"",1,1,1,1,1,1,2421.,684.,22978.633273703043,107.7
39,"Elementwise","inception_3b/relu_pool_proj",0,0,50176,0,50176,64,28,28,64,28,28,"Ramp","","","","","","",685.,685.,140.54901960784315,42.
40,"Catenate","inception_3b/output",0,0,0,0,0,128,28,28,480,28,28,"","","","","","","",1264.,4425.,0.,161.8
41,"Padding","pool3_3x3_s2_pad",0,0,0,0,0,480,28,28,480,29,29,"","","","","","","",4429.,4739.,0.,459.5333
42,"Pooling","pool3_3x3_s2",0,0,846720,0,0,480,29,29,480,14,14,"Max",3,3,2,2,"","",4737.,1189.,0.,788.1333000000001
43,"Convolution","inception_4a/1x1",0,0,0,0,18063360,480,14,14,192,14,14,"",1,1,1,1,1,1,1192.,531.,33763.28971962617,165.5
44,"Elementwise","inception_4a/relu_1x1",0,0,37632,0,37632,192,14,14,192,14,14,"Ramp","","","","","","",530.,531.,117.96865203761755,45.900000000000006
45,"Convolution","inception_4a/3x3_reduce",0,0,0,0,9031680,480,14,14,96,14,14,"",1,1,1,1,1,1,1191.,302.,22923.045685279187,123.9
46,"Elementwise","inception_4a/relu_3x3_reduce",0,0,18816,0,18816,96,14,14,96,14,14,"Ramp","","","","","","",304.,303.,76.17813765182186,36.6
47,"Convolution","inception_4a/3x3",0,0,0,0,35223552,96,14,14,208,14,14,"",3,3,1,1,1,1,301.,567.,41488.282685512364,589.1333000000001
48,"Elementwise","inception_4a/relu_3x3",0,0,40768,0,40768,208,14,14,208,14,14,"Ramp","","","","","","",569.,570.,126.6086956521739,38.3667
49,"Convolution","inception_4a/5x5_reduce",0,0,0,0,1505280,480,14,14,16,14,14,"",1,1,1,1,1,1,1188.,113.,5244.878048780488,42.
50,"Elementwise","inception_4a/relu_5x5_reduce",0,0,3136,0,3136,16,14,14,16,14,14,"Ramp","","","","","","",117.,115.,18.44705882352941,24.2333
51,"Convolution","inception_4a/5x5",0,0,0,0,3763200,16,14,14,48,14,14,"",5,5,1,1,1,1,117.,188.,10366.94214876033,131.8333
52,"Elementwise","inception_4a/relu_5x5",0,0,9408,0,9408,48,14,14,48,14,14,"Ramp","","","","","","",191.,191.,47.99999999999999,25.166700000000002
53,"Pooling","inception_4a/pool",0,0,846720,0,0,480,14,14,480,14,14,"Max",3,3,1,1,"","",1192.,1192.,0.,768.7
54,"Convolution","inception_4a/pool_proj",0,0,0,0,6021120,480,14,14,64,14,14,"",1,1,1,1,1,1,1194.,230.,17252.492836676218,69.2667
55,"Elementwise","inception_4a/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",229.,228.,59.73333333333334,25.933300000000003
56,"Catenate","inception_4a/output",0,0,0,0,0,192,14,14,512,14,14,"","","","","","","",533.,1269.,0.,60.400000000000006
57,"Convolution","inception_4b/1x1",0,0,0,0,16056320,512,14,14,160,14,14,"",1,1,1,1,1,1,1264.,455.,34017.627118644064,138.2333
58,"Elementwise","inception_4b/relu_1x1",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",456.,455.,108.88888888888889,36.4333
59,"Convolution","inception_4b/3x3_reduce",0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1268.,340.,26199.123543123544,111.1667
60,"Elementwise","inception_4b/relu_3x3_reduce",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",340.,338.,84.43076923076923,35.
61,"Convolution","inception_4b/3x3",0,0,0,0,44255232,112,14,14,224,14,14,"",3,3,1,1,1,1,340.,603.,64045.19826338639,403.93330000000003
62,"Elementwise","inception_4b/relu_3x3",0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",608.,606.,133.04242424242423,47.
63,"Convolution","inception_4b/5x5_reduce",0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1263.,134.,8028.160000000001,58.2333
64,"Elementwise","inception_4b/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",135.,134.,26.727272727272727,36.2667
65,"Convolution","inception_4b/5x5",0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,135.,226.,16255.723542116632,190.5667
66,"Elementwise","inception_4b/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",228.,227.,61.490196078431374,35.
67,"Pooling","inception_4b/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1266.,1267.,0.,820.5
68,"Convolution","inception_4b/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1265.,226.,17741.790055248617,76.36670000000001
69,"Elementwise","inception_4b/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",228.,228.,60.89320388349514,25.400000000000002
70,"Catenate","inception_4b/output",0,0,0,0,0,160,14,14,512,14,14,"","","","","","","",454.,1266.,0.,61.033300000000004
71,"Convolution","inception_4c/1x1",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1265.,376.,28045.973799126637,118.36670000000001
72,"Elementwise","inception_4c/relu_1x1",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",378.,377.,91.8974358974359,34.4333
73,"Convolution","inception_4c/3x3_reduce",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1266.,378.,28107.343544857766,117.4667
74,"Elementwise","inception_4c/relu_3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",380.,375.,93.2639405204461,34.4333
75,"Convolution","inception_4c/3x3",0,0,0,0,57802752,128,14,14,256,14,14,"",3,3,1,1,1,1,380.,683.,49872.952545297674,460.43330000000003
76,"Elementwise","inception_4c/relu_3x3",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",684.,683.,141.74011299435028,40.4
77,"Convolution","inception_4c/5x5_reduce",0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1260.,136.,7948.6732673267325,58.2333
78,"Elementwise","inception_4c/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",138.,137.,26.426966292134832,28.2667
79,"Convolution","inception_4c/5x5",0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,137.,227.,16255.723542116632,270.7
80,"Elementwise","inception_4c/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",229.,231.,60.89320388349514,23.5333
81,"Pooling","inception_4c/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1266.,1268.,0.,820.7333
82,"Convolution","inception_4c/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1266.,228.,17500.07629427793,75.2333
83,"Elementwise","inception_4c/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",229.,229.,62.0990099009901,25.8333
84,"Catenate","inception_4c/output",0,0,0,0,0,128,14,14,512,14,14,"","","","","","","",380.,1268.,0.,61.
85,"Convolution","inception_4d/1x1",0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1266.,340.,26138.19534883721,108.36670000000001
86,"Elementwise","inception_4d/relu_1x1",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",344.,323.,85.75,35.033300000000004
87,"Convolution","inception_4d/3x3_reduce",0,0,0,0,14450688,512,14,14,144,14,14,"",1,1,1,1,1,1,1232.,391.,30231.564853556483,129.76670000000001
88,"Elementwise","inception_4d/relu_3x3_reduce",0,0,28224,0,28224,144,14,14,144,14,14,"Ramp","","","","","","",391.,392.,100.8,37.
89,"Convolution","inception_4d/3x3",0,0,0,0,73156608,144,14,14,288,14,14,"",3,3,1,1,1,1,395.,719.,55674.739726027394,541.8000000000001
90,"Elementwise","inception_4d/relu_3x3",0,0,56448,0,56448,288,14,14,288,14,14,"Ramp","","","","","","",720.,717.,152.1509433962264,43.9
91,"Convolution","inception_4d/5x5_reduce",0,0,0,0,3211264,512,14,14,32,14,14,"",1,1,1,1,1,1,1230.,145.,10460.143322475571,57.400000000000006
92,"Elementwise","inception_4d/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",143.,144.,35.43502824858757,26.200000000000003
93,"Convolution","inception_4d/5x5",0,0,0,0,10035200,32,14,14,64,14,14,"",5,5,1,1,1,1,143.,217.,20648.559670781895,245.60000000000002
94,"Elementwise","inception_4d/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",217.,215.,62.407960199004975,32.6667
95,"Pooling","inception_4d/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1232.,1229.,0.,821.2667
96,"Convolution","inception_4d/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1232.,217.,17644.307692307695,77.2333
97,"Elementwise","inception_4d/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",217.,216.,61.793103448275865,32.9667
98,"Catenate","inception_4d/output",0,0,0,0,0,112,14,14,528,14,14,"","","","","","","",322.,1267.,0.,64.0667
99,"Convolution","inception_4e/1x1",0,0,0,0,26492928,528,14,14,256,14,14,"",1,1,1,1,1,1,1269.,643.,50752.7356321839,155.26670000000001
100,"Elementwise","inception_4e/relu_1x1",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",644.,645.,142.1416430594901,42.
101,"Convolution","inception_4e/3x3_reduce",0,0,0,0,16558080,528,14,14,160,14,14,"",1,1,1,1,1,1,1268.,428.,33792.,143.4667
102,"Elementwise","inception_4e/relu_3x3_reduce",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",428.,427.,108.88888888888889,37.7
103,"Convolution","inception_4e/3x3",0,0,0,0,90316800,160,14,14,320,14,14,"",3,3,1,1,1,1,429.,793.,89956.97211155378,617.1333000000001
104,"Elementwise","inception_4e/relu_3x3",0,0,62720,0,62720,320,14,14,320,14,14,"Ramp","","","","","","",791.,793.,160.,44.
105,"Convolution","inception_4e/5x5_reduce",0,0,0,0,3311616,528,14,14,32,14,14,"",1,1,1,1,1,1,1268.,143.,10065.702127659575,52.7
106,"Elementwise","inception_4e/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",144.,144.,32.49740932642487,25.
107,"Convolution","inception_4e/5x5",0,0,0,0,20070400,32,14,14,128,14,14,"",5,5,1,1,1,1,144.,359.,35585.815602836876,309.3
108,"Elementwise","inception_4e/relu_5x5",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",356.,356.,93.9625468164794,34.5
109,"Pooling","inception_4e/pool",0,0,931392,0,0,528,14,14,528,14,14,"Max",3,3,1,1,"","",1267.,1265.,0.,845.1333000000001
110,"Convolution","inception_4e/pool_proj",0,0,0,0,13246464,528,14,14,128,14,14,"",1,1,1,1,1,1,1265.,357.,29700.59192825112,121.
111,"Elementwise","inception_4e/relu_pool_proj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",358.,358.,94.3157894736842,34.7
112,"Catenate","inception_4e/output",0,0,0,0,0,256,14,14,832,14,14,"","","","","","","",647.,1945.,0.,88.7
113,"Padding","pool4_3x3_s2_pad",0,0,0,0,0,832,14,14,832,15,15,"","","","","","","",1947.,2223.,0.,246.13330000000002
114,"Pooling","pool4_3x3_s2",0,0,366912,0,0,832,15,15,832,7,7,"Max",3,3,2,2,"","",2230.,534.,0.,358.20000000000005
115,"Convolution","inception_5a/1x1",0,0,0,0,10436608,832,7,7,256,7,7,"",1,1,1,1,1,1,533.,212.,30695.90588235294,108.4667
116,"Elementwise","inception_5a/relu_1x1",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",215.,214.,61.490196078431374,25.8333
117,"Convolution","inception_5a/3x3_reduce",0,0,0,0,6522880,832,7,7,160,7,7,"",1,1,1,1,1,1,535.,160.,22186.666666666664,77.7667
118,"Elementwise","inception_5a/relu_3x3_reduce",0,0,7840,0,7840,160,7,7,160,7,7,"Ramp","","","","","","",162.,161.,41.702127659574465,25.
119,"Convolution","inception_5a/3x3",0,0,0,0,22579200,160,7,7,320,7,7,"",3,3,1,1,1,1,162.,249.,41890.90909090909,216.66670000000002
120,"Elementwise","inception_5a/relu_3x3",0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",250.,251.,72.5925925925926,32.
121,"Convolution","inception_5a/5x5_reduce",0,0,0,0,1304576,832,7,7,32,7,7,"",1,1,1,1,1,1,533.,88.,5721.824561403509,47.4667
122,"Elementwise","inception_5a/relu_5x5_reduce",0,0,1568,0,1568,32,7,7,32,7,7,"Ramp","","","","","","",91.,89.,9.560975609756097,24.
123,"Convolution","inception_5a/5x5",0,0,0,0,5017600,32,7,7,128,7,7,"",5,5,1,1,1,1,91.,141.,16837.58389261745,101.7667
124,"Elementwise","inception_5a/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",143.,143.,34.651933701657455,24.633300000000002
125,"Pooling","inception_5a/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",534.,532.,0.,309.7
126,"Convolution","inception_5a/pool_proj",0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,536.,141.,17994.15172413793,69.86670000000001
127,"Elementwise","inception_5a/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",143.,143.,33.01052631578947,24.933300000000003
128,"Catenate","inception_5a/output",0,0,0,0,0,256,7,7,832,7,7,"","","","","","","",216.,536.,0.,46.
129,"Convolution","inception_5b/1x1",0,0,0,0,15654912,832,7,7,384,7,7,"",1,1,1,1,1,1,535.,284.,40874.44386422977,129.16670000000002
130,"Elementwise","inception_5b/relu_1x1",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",285.,284.,76.80000000000001,32.800000000000004
131,"Convolution","inception_5b/3x3_reduce",0,0,0,0,7827456,832,7,7,192,7,7,"",1,1,1,1,1,1,534.,181.,24692.29022082019,83.7667
132,"Elementwise","inception_5b/relu_3x3_reduce",0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",179.,180.,45.66990291262135,25.0667
133,"Convolution","inception_5b/3x3",0,0,0,0,32514048,192,7,7,384,7,7,"",3,3,1,1,1,1,180.,285.,63256.90272373541,270.5333
134,"Elementwise","inception_5b/relu_3x3",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",287.,287.,76.80000000000001,33.
135,"Convolution","inception_5b/5x5_reduce",0,0,0,0,1956864,832,7,7,48,7,7,"",1,1,1,1,1,1,536.,100.,7468.946564885496,54.8333
136,"Elementwise","inception_5b/relu_5x5_reduce",0,0,2352,0,2352,48,7,7,48,7,7,"Ramp","","","","","","",98.,99.,13.288135593220339,24.400000000000002
137,"Convolution","inception_5b/5x5",0,0,0,0,7526400,48,7,7,128,7,7,"",5,5,1,1,1,1,97.,140.,21565.616045845272,135.20000000000002
138,"Elementwise","inception_5b/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",145.,143.,32.83769633507853,25.
139,"Pooling","inception_5b/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",535.,533.,0.,310.40000000000003
140,"Convolution","inception_5b/pool_proj",0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,535.,140.,17994.15172413793,71.4
141,"Elementwise","inception_5b/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",143.,143.,32.83769633507853,24.9667
142,"Catenate","inception_5b/output",0,0,0,0,0,384,7,7,1024,7,7,"","","","","","","",287.,646.,0.,50.9333
143,"Pooling","pool5_7x7_s1",50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",642.,82.,0.,80.
144,"Dropout","pool5_drop_7x7_s1",0,0,0,0,1024,1024,1,1,1024,1,1,"","","","","","","",81.,82.,5.851428571428571,23.8
145,"Flatten","flatten_0",0,0,0,0,0,1024,1,1,1024,"","","","","","","","","",82.,82.,0.,24.
146,"Linear","loss3_classifier",0,0,0,0,1024000,1024,"","",1000,"","","","","","","","","",82.,81.,4031.496062992126,69.1333
147,"Softmax","prob",1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",81.,82.,0.,42.
