"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
20,"Elementwise","2b/res2b_branch2a_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2398.,2398.,265.48148148148147,93.
21,"Convolution","2b/res2b_branch2b",0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2397.,2396.,28822.115183246075,3422.3
22,"BatchNormalization","2b/bn2b_branch2b",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2398.,2398.,0.,156.70000000000002
23,"Elementwise","2b/res2b_branch2b_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2396.,2398.,265.1307793923382,134.4667
24,"Convolution","2b/res2b_branch2c",0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2398.,9380.,20759.686464646464,383.0667
25,"BatchNormalization","2b/bn2b_branch2c",802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9346.,9329.,0.,494.23330000000004
26,"Total","2b/res2b",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9338.,9337.,0.,530.1333000000001
27,"Elementwise","2b/res2b_relu",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9345.,9329.,274.3732057416268,297.5333
28,"Convolution","2c/res2c_branch2a",0,0,0,0,51380224,256,56,56,64,56,56,"",1,1,1,1,1,1,9341.,2373.,36285.46892655367,222.76670000000001
29,"BatchNormalization","2c/bn2c_branch2a",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2373.,2381.,0.,102.7667
30,"Elementwise","2c/res2c_branch2a_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2371.,2374.,262.01566579634465,95.83330000000001
31,"Convolution","2c/res2c_branch2b",0,0,0,0,115605504,64,56,56,64,56,56,"",3,3,1,1,1,1,2380.,2376.,47731.42196531792,1766.9667000000002
32,"BatchNormalization","2c/bn2c_branch2b",200704,200704,0,0,0,64,56,56,64,56,56,"","","","","","","",2375.,2376.,0.,102.2333
33,"Elementwise","2c/res2c_branch2b_relu",0,0,200704,0,200704,64,56,56,64,56,56,"Ramp","","","","","","",2375.,2373.,255.99999999999997,95.56670000000001
34,"Convolution","2c/res2c_branch2c",0,0,0,0,51380224,64,56,56,256,56,56,"",1,1,1,1,1,1,2374.,10131.,21031.610315186244,249.53330000000003
35,"BatchNormalization","2c/bn2c_branch2c",802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",10122.,10104.,0.,321.2667
36,"Total","2c/res2c",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",10116.,10107.,0.,539.5
37,"Elementwise","2c/res2c_relu",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",10129.,10112.,277.21546961325964,296.8
38,"Convolution","3a/res3a_branch1",0,0,0,0,102760448,256,56,56,512,28,28,"",1,1,2,2,1,1,10125.,5094.,41137.08887109687,549.
39,"BatchNormalization","3a/bn3a_branch1",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",5096.,5091.,0.,179.60000000000002
40,"Convolution","3a/res3a_branch2a",0,0,0,0,25690112,256,56,56,128,28,28,"",1,1,2,2,1,1,10105.,1379.,18697.315866084427,331.40000000000003
41,"BatchNormalization","3a/bn3a_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1371.,1380.,0.,65.33330000000001
42,"Elementwise","3a/res3a_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1380.,1380.,191.14666666666668,57.6
43,"Convolution","3a/res3a_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1380.,1377.,60589.88679245283,1265.9333000000001
44,"BatchNormalization","3a/bn3a_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1380.,1379.,0.,66.3
45,"Elementwise","3a/res3a_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1380.,1375.,204.8,56.3667
46,"Convolution","3a/res3a_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1379.,5094.,36414.049610205526,196.8333
47,"BatchNormalization","3a/bn3a_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4835.,4845.,0.,180.3667
48,"Total","3a/res3a",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4841.,4843.,0.,254.7333
49,"Elementwise","3a/res3a_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",5098.,4754.,296.679970436068,163.26670000000001
50,"Convolution","3b1/res3b1_branch2a",0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4678.,1228.,57601.14798206278,227.70000000000002
51,"BatchNormalization","3b1/bn3b1_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1229.,1229.,0.,68.
52,"Elementwise","3b1/res3b1_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1228.,1229.,195.2373540856031,58.
53,"Convolution","3b1/res3b1_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1227.,1228.,68649.34916864608,1268.1333
54,"BatchNormalization","3b1/bn3b1_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1228.,1227.,0.,66.2
55,"Elementwise","3b1/res3b1_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1231.,1227.,201.10621242484967,58.1
56,"Convolution","3b1/res3b1_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1232.,4673.,39523.24923076923,197.63330000000002
57,"BatchNormalization","3b1/bn3b1_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4664.,4665.,0.,178.7333
58,"Total","3b1/res3b1",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4673.,4663.,0.,255.20000000000002
59,"Elementwise","3b1/res3b1_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4667.,4664.,287.3357193987115,165.20000000000002
60,"Convolution","3b2/res3b2_branch2a",0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4667.,1265.,57216.285077951,227.60000000000002
61,"BatchNormalization","3b2/bn3b2_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1265.,1264.,0.,65.0667
62,"Elementwise","3b2/res3b2_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1266.,1262.,196.,57.666700000000006
63,"Convolution","3b2/res3b2_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1266.,1261.,68486.672985782,1267.3667
64,"BatchNormalization","3b2/bn3b2_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1263.,1262.,0.,67.0667
65,"Elementwise","3b2/res3b2_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1263.,1262.,199.1111111111111,54.800000000000004
66,"Convolution","3b2/res3b2_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1265.,4711.,39614.66769468003,196.4667
67,"BatchNormalization","3b2/bn3b2_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4708.,4707.,0.,180.0333
68,"Total","3b2/res3b2",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4709.,4708.,0.,249.8333
69,"Elementwise","3b2/res3b2_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4711.,4709.,294.93607641440116,164.
70,"Convolution","3b3/res3b3_branch2a",0,0,0,0,51380224,512,28,28,128,28,28,"",1,1,1,1,1,1,4708.,1264.,51638.416080402014,227.8333
71,"BatchNormalization","3b3/bn3b3_branch2a",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1261.,1260.,0.,65.4333
72,"Elementwise","3b3/res3b3_branch2a_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1263.,1260.,194.85825242718445,58.066700000000004
73,"Convolution","3b3/res3b3_branch2b",0,0,0,0,115605504,128,28,28,128,28,28,"",3,3,1,1,1,1,1260.,1263.,64548.020100502516,1262.8667
74,"BatchNormalization","3b3/bn3b3_branch2b",100352,100352,0,0,0,128,28,28,128,28,28,"","","","","","","",1263.,1264.,0.,65.1667
75,"Elementwise","3b3/res3b3_branch2b_relu",0,0,100352,0,100352,128,28,28,128,28,28,"Ramp","","","","","","",1263.,1261.,200.704,57.2667
76,"Convolution","3b3/res3b3_branch2c",0,0,0,0,51380224,128,28,28,512,28,28,"",1,1,1,1,1,1,1263.,4711.,37097.63465703971,197.76670000000001
77,"BatchNormalization","3b3/bn3b3_branch2c",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4707.,4714.,0.,180.3333
78,"Total","3b3/res3b3",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4710.,4676.,0.,252.7333
79,"Elementwise","3b3/res3b3_relu",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4670.,4669.,302.7209653092006,164.8
80,"Convolution","4a/res4a_branch1",0,0,0,0,102760448,512,28,28,1024,14,14,"",1,1,2,2,1,1,4677.,2373.,62544.39926962873,475.5
81,"BatchNormalization","4a/bn4a_branch1",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2374.,2375.,0.,113.10000000000001
82,"Convolution","4a/res4a_branch2a",0,0,0,0,25690112,512,28,28,256,14,14,"",1,1,2,2,1,1,4671.,641.,28832.897867564538,238.2333
83,"BatchNormalization","4a/bn4a_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,643.,0.,47.3667
84,"Elementwise","4a/res4a_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",642.,643.,142.1416430594901,40.1667
85,"Convolution","4a/res4a_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,643.,641.,85824.4276169265,810.9000000000001
86,"BatchNormalization","4a/bn4a_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",642.,641.,0.,47.6
87,"Elementwise","4a/res4a_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",641.,641.,140.9438202247191,39.9333
88,"Convolution","4a/res4a_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,643.,2393.,52536.016359918205,204.
89,"BatchNormalization","4a/bn4a_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2416.,3777.,0.,113.1667
90,"Total","4a/res4a",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2392.,0.,140.0333
91,"Elementwise","4a/res4a_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2398.,2396.,267.6053333333333,95.60000000000001
92,"Convolution","4b1/res4b1_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2401.,676.,68053.27682119205,227.9
93,"BatchNormalization","4b1/bn4b1_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,673.,0.,47.9333
94,"Elementwise","4b1/res4b1_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,674.,143.77077363896848,40.
95,"Convolution","4b1/res4b1_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,674.,87381.33333333333,810.3333
96,"BatchNormalization","4b1/bn4b1_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,675.,0.,47.400000000000006
97,"Elementwise","4b1/res4b1_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,674.,141.74011299435028,40.2
98,"Convolution","4b1/res4b1_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,674.,2396.,52969.303092783506,204.9
99,"BatchNormalization","4b1/bn4b1_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2394.,0.,113.
100,"Total","4b1/res4b1",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2398.,0.,140.13330000000002
101,"Elementwise","4b1/res4b1_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2393.,2395.,267.24900133155796,95.86670000000001
102,"Convolution","4b2/res4b2_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2394.,672.,67873.47952443858,231.13330000000002
103,"BatchNormalization","4b2/bn4b2_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,671.,0.,47.633300000000006
104,"Elementwise","4b2/res4b2_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",672.,672.,140.54901960784315,42.1
105,"Convolution","4b2/res4b2_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,670.,672.,86725.8094523631,812.6
106,"BatchNormalization","4b2/bn4b2_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,671.,0.,48.
107,"Elementwise","4b2/res4b2_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,671.,142.54545454545456,40.6667
108,"Convolution","4b2/res4b2_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,672.,2398.,53298.98755186722,204.8
109,"BatchNormalization","4b2/bn4b2_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2398.,2398.,0.,114.83330000000001
110,"Total","4b2/res4b2",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2393.,2396.,0.,141.0667
111,"Elementwise","4b2/res4b2_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2395.,2393.,267.24900133155796,96.9333
112,"Convolution","4b3/res4b3_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2393.,672.,68598.42990654205,231.20000000000002
113,"BatchNormalization","4b3/bn4b3_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,671.,0.,49.1
114,"Elementwise","4b3/res4b3_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,672.,145.86046511627907,42.
115,"Convolution","4b3/res4b3_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,671.,672.,94294.86460032627,809.4667000000001
116,"BatchNormalization","4b3/bn4b3_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,671.,0.,47.533300000000004
117,"Elementwise","4b3/res4b3_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,673.,144.183908045977,40.5
118,"Convolution","4b3/res4b3_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2395.,53354.33437175493,204.3333
119,"BatchNormalization","4b3/bn4b3_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2398.,2396.,0.,113.4
120,"Total","4b3/res4b3",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2392.,2397.,0.,141.26670000000001
121,"Elementwise","4b3/res4b3_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2394.,2395.,266.8936170212766,95.2
122,"Convolution","4b4/res4b4_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2397.,672.,68234.02921646746,228.4667
123,"BatchNormalization","4b4/bn4b4_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",671.,671.,0.,47.8333
124,"Elementwise","4b4/res4b4_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",672.,672.,140.9438202247191,40.4
125,"Convolution","4b4/res4b4_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,671.,673.,86986.83521444695,813.9333
126,"BatchNormalization","4b4/bn4b4_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,671.,0.,47.4333
127,"Elementwise","4b4/res4b4_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",671.,671.,142.54545454545456,40.066700000000004
128,"Convolution","4b4/res4b4_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,671.,2393.,53243.755440414505,204.0667
129,"BatchNormalization","4b4/bn4b4_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2397.,0.,114.03330000000001
130,"Total","4b4/res4b4",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2399.,0.,192.8333
131,"Elementwise","4b4/res4b4_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2393.,2397.,264.4321475625824,92.83330000000001
132,"Convolution","4b5/res4b5_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2396.,673.,67694.62977602109,231.3
133,"BatchNormalization","4b5/bn4b5_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",671.,673.,0.,49.2333
134,"Elementwise","4b5/res4b5_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",672.,673.,147.57647058823528,42.
135,"Convolution","4b5/res4b5_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,671.,672.,85317.71512915129,813.8667
136,"BatchNormalization","4b5/bn4b5_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",671.,671.,0.,49.
137,"Elementwise","4b5/res4b5_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,672.,130.3272727272727,42.2667
138,"Convolution","4b5/res4b5_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,672.,2396.,47355.04516129032,206.3667
139,"BatchNormalization","4b5/bn4b5_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2393.,0.,115.30000000000001
140,"Total","4b5/res4b5",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2397.,2394.,0.,142.8333
141,"Elementwise","4b5/res4b5_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2397.,2394.,268.6800535475234,97.6333
142,"Convolution","4b6/res4b6_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2396.,672.,68415.74434087884,232.4667
143,"BatchNormalization","4b6/bn4b6_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,672.,0.,49.5
144,"Elementwise","4b6/res4b6_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,672.,143.36,42.
145,"Convolution","4b6/res4b6_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,673.,671.,85888.19019316493,811.5333
146,"BatchNormalization","4b6/bn4b6_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",674.,672.,0.,49.2667
147,"Elementwise","4b6/res4b6_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",672.,672.,148.44970414201183,42.2667
148,"Convolution","4b6/res4b6_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2399.,52643.67213114754,206.7333
149,"BatchNormalization","4b6/bn4b6_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2393.,0.,115.33330000000001
150,"Total","4b6/res4b6",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2396.,0.,141.8333
151,"Elementwise","4b6/res4b6_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2397.,2393.,259.979274611399,97.30000000000001
152,"Convolution","4b7/res4b7_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2395.,671.,67694.62977602109,377.6
153,"BatchNormalization","4b7/bn4b7_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,670.,0.,65.5333
154,"Elementwise","4b7/res4b7_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,673.,147.57647058823528,49.8333
155,"Convolution","4b7/res4b7_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,674.,673.,98053.86259541985,812.8667
156,"BatchNormalization","4b7/bn4b7_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",673.,672.,0.,55.900000000000006
157,"Elementwise","4b7/res4b7_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,671.,146.28571428571428,48.
158,"Convolution","4b7/res4b7_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2395.,52643.67213114754,201.3333
159,"BatchNormalization","4b7/bn4b7_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2394.,0.,113.9
160,"Total","4b7/res4b7",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2394.,2396.,0.,140.8667
161,"Elementwise","4b7/res4b7_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2395.,2394.,260.31647211413747,94.4667
162,"Convolution","4b8/res4b8_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2404.,675.,66554.69430051814,227.26670000000001
163,"BatchNormalization","4b8/bn4b8_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,673.,0.,47.4333
164,"Elementwise","4b8/res4b8_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,673.,138.99168975069253,40.2667
165,"Convolution","4b8/res4b8_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,670.,671.,98053.86259541985,810.7667
166,"BatchNormalization","4b8/bn4b8_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,672.,0.,47.1
167,"Elementwise","4b8/res4b8_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",673.,671.,144.5994236311239,40.1
168,"Convolution","4b8/res4b8_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,674.,2397.,57925.8444193912,203.7333
169,"BatchNormalization","4b8/bn4b8_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2395.,0.,113.4
170,"Total","4b8/res4b8",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2395.,0.,140.70000000000002
171,"Elementwise","4b8/res4b8_relu",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2395.,2397.,266.539176626826,95.
172,"Convolution","4b9/res4b9_branch2a",0,0,0,0,51380224,1024,14,14,256,14,14,"",1,1,1,1,1,1,2393.,672.,58989.924225028706,227.0667
173,"BatchNormalization","4b9/bn4b9_branch2a",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,672.,0.,47.2333
174,"Elementwise","4b9/res4b9_branch2a_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,672.,145.4376811594203,40.300000000000004
175,"Convolution","4b9/res4b9_branch2b",0,0,0,0,115605504,256,14,14,256,14,14,"",3,3,1,1,1,1,672.,672.,97393.01095197977,811.9333
176,"BatchNormalization","4b9/bn4b9_branch2b",50176,50176,0,0,0,256,14,14,256,14,14,"","","","","","","",672.,670.,0.,47.7
177,"Elementwise","4b9/res4b9_branch2b_relu",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",676.,674.,144.5994236311239,40.7333
178,"Convolution","4b9/res4b9_branch2c",0,0,0,0,51380224,256,14,14,1024,14,14,"",1,1,1,1,1,1,673.,2396.,57665.795735129075,204.9
179,"BatchNormalization","4b9/bn4b9_branch2c",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2395.,2397.,0.,113.4333
180,"Total","4b9/res4b9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2396.,2396.,0.,140.0333
