"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
54,"Convolution","inception_4a/pool_proj",0,0,0,0,6021120,480,14,14,64,14,14,"",1,1,1,1,1,1,1176.,225.,17351.93083573487,94.7333
55,"Elementwise","inception_4a/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",227.,227.,58.616822429906534,35.
56,"Catenate","inception_4a/output",0,0,0,0,0,192,14,14,512,14,14,"","","","","","","",529.,1253.,0.,62.2
57,"Convolution","inception_4b/1x1",0,0,0,0,16056320,512,14,14,160,14,14,"",1,1,1,1,1,1,1252.,451.,34381.84154175589,200.16670000000002
58,"Elementwise","inception_4b/relu_1x1",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",452.,451.,110.42253521126761,36.4
59,"Convolution","inception_4b/3x3_reduce",0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1249.,335.,26953.0551558753,149.3
60,"Elementwise","inception_4b/relu_3x3_reduce",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",338.,337.,86.4251968503937,33.1
61,"Convolution","inception_4b/3x3",0,0,0,0,44255232,112,14,14,224,14,14,"",3,3,1,1,1,1,337.,599.,64418.096069868996,629.9
62,"Elementwise","inception_4b/relu_3x3",0,0,43904,0,43904,224,14,14,224,14,14,"Ramp","","","","","","",602.,600.,137.20000000000002,48.
63,"Convolution","inception_4b/5x5_reduce",0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1251.,133.,7645.866666666667,57.9333
64,"Elementwise","inception_4b/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",134.,135.,24.888888888888886,30.5
65,"Convolution","inception_4b/5x5",0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,135.,226.,18357.073170731706,293.43330000000003
66,"Elementwise","inception_4b/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",228.,224.,59.73333333333334,34.5
67,"Pooling","inception_4b/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1253.,1250.,0.,1771.3667
68,"Convolution","inception_4b/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1252.,224.,17358.183783783785,103.2
69,"Elementwise","inception_4b/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",225.,227.,58.34418604651162,34.1667
70,"Catenate","inception_4b/output",0,0,0,0,0,160,14,14,512,14,14,"","","","","","","",450.,1249.,0.,77.4333
71,"Convolution","inception_4c/1x1",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1254.,376.,29596.90322580645,174.4
72,"Elementwise","inception_4c/relu_1x1",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",374.,375.,94.67169811320755,40.1667
73,"Convolution","inception_4c/3x3_reduce",0,0,0,0,12845056,512,14,14,128,14,14,"",1,1,1,1,1,1,1252.,373.,29596.90322580645,174.1
74,"Elementwise","inception_4c/relu_3x3_reduce",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",376.,376.,95.03030303030303,39.7667
75,"Convolution","inception_4c/3x3",0,0,0,0,57802752,128,14,14,256,14,14,"",3,3,1,1,1,1,373.,671.,75068.5090909091,839.0667000000001
76,"Elementwise","inception_4c/relu_3x3",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",674.,674.,144.5994236311239,50.8667
77,"Convolution","inception_4c/5x5_reduce",0,0,0,0,2408448,512,14,14,24,14,14,"",1,1,1,1,1,1,1253.,133.,7719.384615384615,57.900000000000006
78,"Elementwise","inception_4c/relu_5x5_reduce",0,0,4704,0,4704,24,14,14,24,14,14,"Ramp","","","","","","",134.,134.,24.628272251308903,30.6
79,"Convolution","inception_4c/5x5",0,0,0,0,7526400,24,14,14,64,14,14,"",5,5,1,1,1,1,132.,222.,18048.92086330935,295.36670000000004
80,"Elementwise","inception_4c/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",227.,225.,60.89320388349514,47.7667
81,"Pooling","inception_4c/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1252.,1251.,0.,822.0667000000001
82,"Convolution","inception_4c/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1253.,228.,18142.734463276836,105.4667
83,"Elementwise","inception_4c/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",225.,224.,60.59903381642512,36.4
84,"Catenate","inception_4c/output",0,0,0,0,0,128,14,14,512,14,14,"","","","","","","",372.,1250.,0.,65.5
85,"Convolution","inception_4d/1x1",0,0,0,0,11239424,512,14,14,112,14,14,"",1,1,1,1,1,1,1252.,334.,26383.62441314554,114.30000000000001
86,"Elementwise","inception_4d/relu_1x1",0,0,21952,0,21952,112,14,14,112,14,14,"Ramp","","","","","","",337.,336.,85.75,35.9667
87,"Convolution","inception_4d/3x3_reduce",0,0,0,0,14450688,512,14,14,144,14,14,"",1,1,1,1,1,1,1256.,412.,30943.6573875803,128.5
88,"Elementwise","inception_4d/relu_3x3_reduce",0,0,28224,0,28224,144,14,14,144,14,14,"Ramp","","","","","","",411.,412.,101.52517985611512,35.2
89,"Convolution","inception_4d/3x3",0,0,0,0,73156608,144,14,14,288,14,14,"",3,3,1,1,1,1,410.,746.,66931.93778591034,539.4667000000001
90,"Elementwise","inception_4d/relu_3x3",0,0,56448,0,56448,288,14,14,288,14,14,"Ramp","","","","","","",748.,747.,104.14760147601476,42.3667
91,"Convolution","inception_4d/5x5_reduce",0,0,0,0,3211264,512,14,14,32,14,14,"",1,1,1,1,1,1,1253.,152.,10194.488888888889,55.800000000000004
92,"Elementwise","inception_4d/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",150.,151.,34.46153846153847,24.700000000000003
93,"Convolution","inception_4d/5x5",0,0,0,0,10035200,32,14,14,64,14,14,"",5,5,1,1,1,1,151.,223.,21397.014925373132,379.86670000000004
94,"Elementwise","inception_4d/relu_5x5",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",226.,226.,50.58064516129032,32.2333
95,"Pooling","inception_4d/pool",0,0,903168,0,0,512,14,14,512,14,14,"Max",3,3,1,1,"","",1254.,1252.,0.,819.7333
96,"Convolution","inception_4d/pool_proj",0,0,0,0,6422528,512,14,14,64,14,14,"",1,1,1,1,1,1,1252.,224.,18040.808988764045,74.83330000000001
97,"Elementwise","inception_4d/relu_pool_proj",0,0,12544,0,12544,64,14,14,64,14,14,"Ramp","","","","","","",226.,227.,61.19024390243902,25.5667
98,"Catenate","inception_4d/output",0,0,0,0,0,112,14,14,528,14,14,"","","","","","","",337.,1289.,0.,62.4667
99,"Convolution","inception_4e/1x1",0,0,0,0,26492928,528,14,14,256,14,14,"",1,1,1,1,1,1,1286.,672.,51243.574468085106,152.0667
100,"Elementwise","inception_4e/relu_1x1",0,0,50176,0,50176,256,14,14,256,14,14,"Ramp","","","","","","",676.,673.,144.183908045977,40.800000000000004
101,"Convolution","inception_4e/3x3_reduce",0,0,0,0,16558080,528,14,14,160,14,14,"",1,1,1,1,1,1,1289.,452.,35456.27408993576,141.6
102,"Elementwise","inception_4e/relu_3x3_reduce",0,0,31360,0,31360,160,14,14,160,14,14,"Ramp","","","","","","",450.,451.,109.65034965034965,36.066700000000004
103,"Convolution","inception_4e/3x3",0,0,0,0,90316800,160,14,14,320,14,14,"",3,3,1,1,1,1,450.,819.,91137.03329969727,623.3000000000001
104,"Elementwise","inception_4e/relu_3x3",0,0,62720,0,62720,320,14,14,320,14,14,"Ramp","","","","","","",823.,822.,162.0671834625323,42.
105,"Convolution","inception_4e/5x5_reduce",0,0,0,0,3311616,528,14,14,32,14,14,"",1,1,1,1,1,1,1289.,150.,10221.037037037036,50.133300000000006
106,"Elementwise","inception_4e/relu_5x5_reduce",0,0,6272,0,6272,32,14,14,32,14,14,"Ramp","","","","","","",154.,153.,32.49740932642487,22.9667
107,"Convolution","inception_4e/5x5",0,0,0,0,20070400,32,14,14,128,14,14,"",5,5,1,1,1,1,151.,377.,35904.114490161,309.1333
108,"Elementwise","inception_4e/relu_5x5",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",376.,376.,94.3157894736842,34.3667
109,"Pooling","inception_4e/pool",0,0,931392,0,0,528,14,14,528,14,14,"Max",3,3,1,1,"","",1290.,1291.,0.,845.3667
110,"Convolution","inception_4e/pool_proj",0,0,0,0,13246464,528,14,14,128,14,14,"",1,1,1,1,1,1,1291.,373.,30521.8064516129,119.9
111,"Elementwise","inception_4e/relu_pool_proj",0,0,25088,0,25088,128,14,14,128,14,14,"Ramp","","","","","","",375.,374.,94.67169811320755,35.
112,"Catenate","inception_4e/output",0,0,0,0,0,256,14,14,832,14,14,"","","","","","","",676.,1972.,0.,90.9333
113,"Padding","pool4_3x3_s2_pad",0,0,0,0,0,832,14,14,832,15,15,"","","","","","","",1972.,2245.,0.,246.53330000000003
114,"Pooling","pool4_3x3_s2",0,0,366912,0,0,832,15,15,832,7,7,"Max",3,3,2,2,"","",2247.,565.,0.,356.3333
115,"Convolution","inception_5a/1x1",0,0,0,0,10436608,832,7,7,256,7,7,"",1,1,1,1,1,1,566.,228.,31247.329341317367,109.4
116,"Elementwise","inception_5a/relu_1x1",0,0,12544,0,12544,256,7,7,256,7,7,"Ramp","","","","","","",228.,228.,58.34418604651162,25.7333
117,"Convolution","inception_5a/3x3_reduce",0,0,0,0,6522880,832,7,7,160,7,7,"",1,1,1,1,1,1,565.,172.,21456.842105263157,75.7667
118,"Elementwise","inception_5a/relu_3x3_reduce",0,0,7840,0,7840,160,7,7,160,7,7,"Ramp","","","","","","",171.,173.,38.431372549019606,25.0333
119,"Convolution","inception_5a/3x3",0,0,0,0,22579200,160,7,7,320,7,7,"",3,3,1,1,1,1,172.,263.,51084.162895927606,217.63330000000002
120,"Elementwise","inception_5a/relu_3x3",0,0,15680,0,15680,320,7,7,320,7,7,"Ramp","","","","","","",264.,262.,70.,32.
121,"Convolution","inception_5a/5x5_reduce",0,0,0,0,1304576,832,7,7,32,7,7,"",1,1,1,1,1,1,564.,97.,4813.933579335793,48.2333
122,"Elementwise","inception_5a/relu_5x5_reduce",0,0,1568,0,1568,32,7,7,32,7,7,"Ramp","","","","","","",98.,98.,5.580071174377224,24.
123,"Convolution","inception_5a/5x5",0,0,0,0,5017600,32,7,7,128,7,7,"",5,5,1,1,1,1,97.,152.,12865.641025641025,102.4333
124,"Elementwise","inception_5a/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",153.,153.,35.235955056179776,24.933300000000003
125,"Pooling","inception_5a/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",565.,563.,0.,311.3333
126,"Convolution","inception_5a/pool_proj",0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,565.,153.,19044.90510948905,71.3
127,"Elementwise","inception_5a/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",153.,153.,34.27322404371585,25.
128,"Catenate","inception_5a/output",0,0,0,0,0,256,7,7,832,7,7,"","","","","","","",226.,563.,0.,46.8667
129,"Convolution","inception_5b/1x1",0,0,0,0,15654912,832,7,7,384,7,7,"",1,1,1,1,1,1,564.,300.,37813.79710144927,128.4667
130,"Elementwise","inception_5b/relu_1x1",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",301.,300.,82.8898678414097,32.533300000000004
131,"Convolution","inception_5b/3x3_reduce",0,0,0,0,7827456,832,7,7,192,7,7,"",1,1,1,1,1,1,562.,190.,25579.92156862745,84.10000000000001
132,"Elementwise","inception_5b/relu_3x3_reduce",0,0,9408,0,9408,192,7,7,192,7,7,"Ramp","","","","","","",190.,189.,45.23076923076923,25.400000000000002
133,"Convolution","inception_5b/3x3",0,0,0,0,32514048,192,7,7,384,7,7,"",3,3,1,1,1,1,189.,299.,64130.27218934912,272.2667
134,"Elementwise","inception_5b/relu_3x3",0,0,18816,0,18816,384,7,7,384,7,7,"Ramp","","","","","","",299.,299.,77.11475409836066,33.
135,"Convolution","inception_5b/5x5_reduce",0,0,0,0,1956864,832,7,7,48,7,7,"",1,1,1,1,1,1,564.,106.,7497.563218390805,55.566700000000004
136,"Elementwise","inception_5b/relu_5x5_reduce",0,0,2352,0,2352,48,7,7,48,7,7,"Ramp","","","","","","",108.,107.,13.213483146067416,24.5333
137,"Convolution","inception_5b/5x5",0,0,0,0,7526400,48,7,7,128,7,7,"",5,5,1,1,1,1,107.,143.,21815.652173913044,136.2333
138,"Elementwise","inception_5b/relu_5x5",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",144.,144.,32.16410256410256,25.
139,"Pooling","inception_5b/pool",0,0,366912,0,0,832,7,7,832,7,7,"Max",3,3,1,1,"","",537.,533.,0.,311.8
140,"Convolution","inception_5b/pool_proj",0,0,0,0,5218304,832,7,7,128,7,7,"",1,1,1,1,1,1,533.,142.,18056.415224913497,68.5333
141,"Elementwise","inception_5b/relu_pool_proj",0,0,6272,0,6272,128,7,7,128,7,7,"Ramp","","","","","","",143.,142.,31.999999999999996,24.6
142,"Catenate","inception_5b/output",0,0,0,0,0,384,7,7,1024,7,7,"","","","","","","",285.,642.,0.,51.
143,"Pooling","pool5_7x7_s1",50176,0,0,0,0,1024,7,7,1024,1,1,"Mean",7,7,1,1,"","",643.,83.,0.,80.
144,"Dropout","pool5_drop_7x7_s1",0,0,0,0,1024,1024,1,1,1024,1,1,"","","","","","","",84.,84.,5.851428571428571,24.
145,"Flatten","flatten_0",0,0,0,0,0,1024,1,1,1024,"","","","","","","","","",83.,83.,0.,24.
146,"Linear","loss3_classifier_sos",0,0,0,0,5120,1024,"","",5,"","","","","","","","","",83.,66.,29.595375722543352,26.
147,"Softmax","loss3_loss3",5,5,0,5,0,5,"","",5,"","","","","","","","","",65.,66.,0.,24.0333
