"index","kind","name","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","constant_input_overhead","constant_output_overhead","mad/time","time"
27,"Convolution","7/1",0,0,0,0,102760448,256,56,56,128,56,56,"",1,1,1,1,1,1,9358.,4701.,55247.55268817204,361.86670000000004
28,"BatchNormalization","7/2",401408,401408,0,0,0,128,56,56,128,56,56,"","","","","","","",4721.,4712.,0.,176.9333
29,"Elementwise","7/3",0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4711.,4708.,289.1988472622478,162.6
30,"Convolution","7/4",0,0,0,0,462422016,128,56,56,128,56,56,"",3,3,1,1,1,1,4708.,4708.,79672.98690558235,4260.6667
31,"BatchNormalization","7/5",401408,401408,0,0,0,128,56,56,128,56,56,"","","","","","","",4704.,4705.,0.,167.2333
32,"Elementwise","7/6",0,0,401408,0,401408,128,56,56,128,56,56,"Ramp","","","","","","",4709.,4702.,290.2443962400578,155.8667
33,"Convolution","7/7",0,0,0,0,102760448,128,56,56,256,56,56,"",1,1,1,1,1,1,4704.,9388.,39584.147919876734,354.43330000000003
34,"BatchNormalization","7/8",802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9358.,9354.,0.,332.0333
35,"Total","7/9",802816,0,0,0,0,256,56,56,256,56,56,"","","","","","","",9357.,9357.,0.,470.8333
36,"Elementwise","7/10",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9358.,9362.,281.5910206944931,287.1667
37,"Convolution","8/1",0,0,0,0,205520896,256,56,56,256,56,56,"",1,1,1,1,1,1,9359.,9362.,61941.19831223629,639.5333
38,"BatchNormalization","8/2",802816,802816,0,0,0,256,56,56,256,56,56,"","","","","","","",9356.,9363.,0.,331.7
39,"Elementwise","8/3",0,0,802816,0,802816,256,56,56,256,56,56,"Ramp","","","","","","",9372.,9362.,269.85411764705884,298.86670000000004
40,"Convolution","8/4",0,0,0,0,462422016,256,56,56,256,28,28,"",3,3,2,2,1,1,9360.,2404.,104313.56101962553,3273.9667
41,"BatchNormalization","8/5",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2403.,2406.,0.,105.9667
42,"Elementwise","8/6",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2407.,2404.,251.82434127979923,95.53330000000001
43,"Convolution","8/7",0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2405.,4701.,67650.06451612903,352.8333
44,"BatchNormalization","8/8",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4702.,4706.,0.,178.63330000000002
45,"Convolution","8/9",0,0,0,0,102760448,256,56,56,512,28,28,"",1,1,2,2,1,1,9402.,4721.,49073.75740210124,554.3333
46,"BatchNormalization","8/10",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4728.,4707.,0.,176.8333
47,"Total","8/11",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4711.,4710.,0.,250.9667
48,"Elementwise","8/12",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4705.,4704.,288.1608040201005,164.20000000000002
49,"Convolution","9/1",0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,4700.,2404.,80596.42980392156,373.43330000000003
50,"BatchNormalization","9/2",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2404.,2402.,0.,108.30000000000001
51,"Elementwise","9/3",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2403.,2405.,266.539176626826,99.36670000000001
52,"Convolution","9/4",0,0,0,0,462422016,256,28,28,256,28,28,"",3,3,1,1,1,1,2404.,2406.,121084.5813040063,3146.9667
53,"BatchNormalization","9/5",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2406.,2406.,0.,149.4667
54,"Elementwise","9/6",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2402.,2403.,254.70050761421317,126.6333
55,"Convolution","9/7",0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2405.,4701.,67963.25925925926,362.93330000000003
56,"BatchNormalization","9/8",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4706.,4700.,0.,174.8
57,"Total","9/9",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4704.,4700.,0.,249.4667
58,"Elementwise","9/10",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4701.,4701.,289.8252707581227,163.70000000000002
59,"Convolution","10/1",0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,4698.,2411.,80093.87996882308,372.5
60,"BatchNormalization","10/2",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2402.,2409.,0.,109.4
61,"Elementwise","10/3",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2403.,2408.,251.50877192982455,99.60000000000001
62,"Convolution","10/4",0,0,0,0,462422016,256,28,28,256,28,28,"",3,3,1,1,1,1,2404.,2404.,120328.39344262295,3147.0667000000003
63,"BatchNormalization","10/5",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2406.,2404.,0.,107.03330000000001
64,"Elementwise","10/6",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2405.,2406.,256.65473145780055,98.9333
65,"Convolution","10/7",0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2404.,4700.,67828.67854785478,353.
66,"BatchNormalization","10/8",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4705.,4705.,0.,179.5
67,"Total","10/9",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4704.,4701.,0.,247.4667
68,"Elementwise","10/10",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4703.,4705.,290.0346820809248,163.3667
69,"Convolution","11/1",0,0,0,0,102760448,512,28,28,256,28,28,"",1,1,1,1,1,1,4701.,2409.,80977.50039401103,373.20000000000005
70,"BatchNormalization","11/2",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2405.,2405.,0.,153.16670000000002
71,"Elementwise","11/3",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2406.,2405.,251.50877192982455,122.9
72,"Convolution","11/4",0,0,0,0,462422016,256,28,28,256,28,28,"",3,3,1,1,1,1,2403.,2403.,120799.8996865204,3154.3
73,"BatchNormalization","11/5",200704,200704,0,0,0,256,28,28,256,28,28,"","","","","","","",2404.,2403.,0.,107.9667
74,"Elementwise","11/6",0,0,200704,0,200704,256,28,28,256,28,28,"Ramp","","","","","","",2404.,2403.,254.37769328263624,99.4667
75,"Convolution","11/7",0,0,0,0,102760448,256,28,28,512,28,28,"",1,1,1,1,1,1,2406.,4702.,67963.25925925926,353.0333
76,"BatchNormalization","11/8",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4702.,4704.,0.,176.5667
77,"Total","11/9",401408,0,0,0,0,512,28,28,512,28,28,"","","","","","","",4700.,4701.,0.,246.5
78,"Elementwise","11/10",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4702.,4710.,289.8252707581227,163.4333
79,"Convolution","12/1",0,0,0,0,205520896,512,28,28,512,28,28,"",1,1,1,1,1,1,4707.,4701.,103641.39989914272,661.2
80,"BatchNormalization","12/2",401408,401408,0,0,0,512,28,28,512,28,28,"","","","","","","",4698.,4702.,0.,179.0667
81,"Elementwise","12/3",0,0,401408,0,401408,512,28,28,512,28,28,"Ramp","","","","","","",4703.,4707.,288.367816091954,165.8667
82,"Convolution","12/4",0,0,0,0,462422016,512,28,28,512,14,14,"",3,3,2,2,1,1,4699.,1268.,148688.75112540193,2492.3333000000002
83,"BatchNormalization","12/5",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1256.,0.,72.5667
84,"Elementwise","12/6",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1254.,197.9329388560158,59.800000000000004
85,"Convolution","12/7",0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1256.,2404.,97127.0775047259,375.5667
86,"BatchNormalization","12/8",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2406.,0.,117.4667
87,"Convolution","12/9",0,0,0,0,102760448,512,28,28,1024,14,14,"",1,1,2,2,1,1,4697.,2409.,77907.8453373768,487.90000000000003
88,"BatchNormalization","12/10",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2402.,2405.,0.,115.2333
89,"Total","12/11",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2404.,0.,142.3333
90,"Elementwise","12/12",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2404.,252.77581863979847,98.5
91,"Convolution","13/1",0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2405.,1255.,114688.,389.36670000000004
92,"BatchNormalization","13/2",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1256.,0.,72.6333
93,"Elementwise","13/3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1253.,1254.,197.9329388560158,60.5
94,"Convolution","13/4",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1255.,1255.,160118.4265927978,2424.3667
95,"BatchNormalization","13/5",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1255.,1257.,0.,71.10000000000001
96,"Elementwise","13/6",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1253.,1257.,197.54330708661416,57.900000000000006
97,"Convolution","13/7",0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1254.,2404.,96127.6407857811,374.8
98,"BatchNormalization","13/8",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2407.,2407.,0.,117.60000000000001
99,"Total","13/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2404.,0.,144.
100,"Elementwise","13/10",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2405.,265.1307793923382,101.6667
101,"Convolution","14/1",0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2406.,1258.,112923.56923076924,392.23330000000004
102,"BatchNormalization","14/2",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1257.,1258.,0.,74.4333
103,"Elementwise","14/3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1256.,194.85825242718445,60.7667
104,"Convolution","14/4",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1254.,1258.,159510.87133494308,2429.0333
105,"BatchNormalization","14/5",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1257.,0.,71.1667
106,"Elementwise","14/6",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1256.,1256.,196.3835616438356,58.
107,"Convolution","14/7",0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1254.,2411.,94362.21120293847,374.43330000000003
108,"BatchNormalization","14/8",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2408.,2409.,0.,115.1667
109,"Total","14/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2407.,0.,142.4
110,"Elementwise","14/10",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2408.,250.88,99.9
111,"Convolution","15/1",0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2404.,1258.,113047.79757975797,390.1
112,"BatchNormalization","15/2",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1256.,1257.,0.,72.4333
113,"Elementwise","15/3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1258.,198.71683168316832,58.533300000000004
114,"Convolution","15/4",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1256.,1256.,159786.4602626123,2436.3333000000002
115,"BatchNormalization","15/5",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1254.,1254.,0.,71.2333
116,"Elementwise","15/6",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1252.,1257.,198.32411067193675,58.
117,"Convolution","15/7",0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1253.,2403.,95236.74513438369,376.1333
118,"BatchNormalization","15/8",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2406.,2406.,0.,173.6
119,"Total","15/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2403.,2406.,0.,193.60000000000002
120,"Elementwise","15/10",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2404.,2406.,250.56679151061175,121.33330000000001
121,"Convolution","16/1",0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2406.,1257.,113798.9457364341,395.9667
122,"BatchNormalization","16/2",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1255.,1255.,0.,73.10000000000001
123,"Elementwise","16/3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1254.,1257.,196.76862745098038,55.3667
124,"Convolution","16/4",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1255.,1255.,160007.6179930796,2432.8333000000002
125,"BatchNormalization","16/5",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1254.,1257.,0.,71.2333
126,"Elementwise","16/6",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1253.,1257.,193.72972972972974,57.9333
127,"Convolution","16/7",0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1252.,2406.,95148.56296296297,374.7667
128,"BatchNormalization","16/8",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2408.,2405.,0.,116.7333
129,"Total","16/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2404.,0.,141.2333
130,"Elementwise","16/10",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2406.,2408.,264.4321475625824,99.
131,"Convolution","17/1",0,0,0,0,102760448,1024,14,14,512,14,14,"",1,1,1,1,1,1,2404.,1255.,113547.45635359117,390.2667
132,"BatchNormalization","17/2",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1255.,1258.,0.,72.33330000000001
133,"Elementwise","17/3",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1252.,1256.,196.76862745098038,58.900000000000006
134,"Convolution","17/4",0,0,0,0,462422016,512,14,14,512,14,14,"",3,3,1,1,1,1,1257.,1256.,159676.11049723756,2432.2333000000003
135,"BatchNormalization","17/5",100352,100352,0,0,0,512,14,14,512,14,14,"","","","","","","",1253.,1256.,0.,71.2333
136,"Elementwise","17/6",0,0,100352,0,100352,512,14,14,512,14,14,"Ramp","","","","","","",1255.,1257.,198.32411067193675,58.
137,"Convolution","17/7",0,0,0,0,102760448,512,14,14,1024,14,14,"",1,1,1,1,1,1,1254.,2406.,76515.59791511542,373.43330000000003
138,"BatchNormalization","17/8",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2405.,0.,115.9667
139,"Total","17/9",200704,0,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2404.,2406.,0.,141.
140,"Elementwise","17/10",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2405.,2405.,264.08421052631576,99.4
141,"Convolution","18/1",0,0,0,0,205520896,1024,14,14,1024,14,14,"",1,1,1,1,1,1,2407.,2403.,98007.10348116356,714.3000000000001
142,"BatchNormalization","18/2",200704,200704,0,0,0,1024,14,14,1024,14,14,"","","","","","","",2405.,2405.,0.,115.56670000000001
143,"Elementwise","18/3",0,0,200704,0,200704,1024,14,14,1024,14,14,"Ramp","","","","","","",2404.,2404.,260.9934980494148,98.5
144,"Convolution","18/4",0,0,0,0,462422016,1024,14,14,1024,7,7,"",3,3,2,2,1,1,2404.,672.,119550.67631851087,3235.5
145,"BatchNormalization","18/5",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",672.,673.,0.,60.4333
146,"Elementwise","18/6",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",673.,673.,145.4376811594203,40.
147,"Convolution","18/7",0,0,0,0,102760448,1024,7,7,2048,7,7,"",1,1,1,1,1,1,672.,1257.,68552.6671114076,571.4667000000001
148,"BatchNormalization","18/8",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1254.,1255.,0.,96.7333
149,"Convolution","18/9",0,0,0,0,102760448,1024,14,14,2048,7,7,"",1,1,2,2,1,1,2406.,1257.,59502.28604516502,632.1667
150,"BatchNormalization","18/10",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1255.,0.,96.7
151,"Total","18/11",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1257.,0.,89.
152,"Elementwise","18/12",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1254.,1258.,205.63934426229508,58.066700000000004
153,"Convolution","19/1",0,0,0,0,102760448,2048,7,7,1024,7,7,"",1,1,1,1,1,1,1254.,673.,110733.24137931035,572.8333
154,"BatchNormalization","19/2",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",673.,673.,0.,60.133300000000006
155,"Elementwise","19/3",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",672.,673.,145.86046511627907,40.1667
156,"Convolution","19/4",0,0,0,0,462422016,1024,7,7,1024,7,7,"",3,3,1,1,1,1,674.,675.,125148.04221921516,3208.9
157,"BatchNormalization","19/5",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",675.,672.,0.,60.066700000000004
158,"Elementwise","19/6",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",674.,674.,149.77910447761195,40.4
159,"Convolution","19/7",0,0,0,0,102760448,1024,7,7,2048,7,7,"",1,1,1,1,1,1,673.,1257.,102046.12512413108,571.7
160,"BatchNormalization","19/8",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1255.,0.,96.6667
161,"Total","19/9",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1255.,1255.,0.,88.86670000000001
162,"Elementwise","19/10",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1255.,1256.,196.,58.
163,"Convolution","20/1",0,0,0,0,102760448,2048,7,7,1024,7,7,"",1,1,1,1,1,1,1251.,672.,110021.89293361884,570.9667000000001
164,"BatchNormalization","20/2",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",672.,674.,0.,60.300000000000004
165,"Elementwise","20/3",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",674.,672.,145.4376811594203,40.2
166,"Convolution","20/4",0,0,0,0,462422016,1024,7,7,1024,7,7,"",3,3,1,1,1,1,675.,672.,124709.28155339805,3206.4333
167,"BatchNormalization","20/5",50176,50176,0,0,0,1024,7,7,1024,7,7,"","","","","","","",673.,672.,0.,60.3333
168,"Elementwise","20/6",0,0,50176,0,50176,1024,7,7,1024,7,7,"Ramp","","","","","","",673.,673.,146.71345029239765,40.2
169,"Convolution","20/7",0,0,0,0,102760448,1024,7,7,2048,7,7,"",1,1,1,1,1,1,672.,1257.,101843.85332011893,570.5667000000001
170,"BatchNormalization","20/8",100352,100352,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1253.,1257.,0.,96.4
171,"Total","20/9",100352,0,0,0,0,2048,7,7,2048,7,7,"","","","","","","",1254.,1257.,0.,89.10000000000001
172,"Elementwise","20/10",0,0,100352,0,100352,2048,7,7,2048,7,7,"Ramp","","","","","","",1254.,1257.,194.85825242718445,58.
173,"Pooling",21,100352,0,0,0,0,2048,7,7,2048,1,1,"Mean",7,7,1,1,"","",1254.,102.,0.,131.9
174,"Reshape",22,0,0,0,0,0,2048,1,1,2048,"","","","","","","","","",101.,101.,0.,24.0667
175,"Linear",23,0,0,0,0,2048000,2048,"","",1000,"","","","","","","","","",101.,88.,6989.761092150171,126.2
176,"Softmax",24,1000,1000,0,1000,0,1000,"","",1000,"","","","","","","","","",89.,89.,0.,42.2667
